mutation_id,clone_id,alt_count,depth,vaf
2X0,1,45,101,0.445545
2X1,1,50,101,0.49505
2X2,1,35,95,0.368421
2X3,1,43,88,0.488636
2X4,1,67,120,0.558333
2X5,1,53,107,0.495327
2X6,1,36,89,0.404494
2X7,1,48,91,0.527473
2X8,1,47,96,0.489583
3X2,1,5,108,0.0462963
3X3,1,7,96,0.0729167
3X4,1,9,97,0.0927835
3Xa,1,6,99,0.0606061
3bX1,1,5,108,0.0462963
3bX3,1,5,99,0.0505051
3bX6,1,6,96,0.0625
3bXd,1,6,93,0.0645161
4X0,1,44,106,0.415094
4X1,1,43,98,0.438776
4X2,1,46,104,0.442308
4X3,1,43,102,0.421569
4X4,1,36,89,0.404494
4X5,1,46,92,0.5
4X6,1,45,94,0.478723
4X7,1,51,101,0.50495
4X8,1,40,99,0.40404
4X9,1,60,111,0.540541
4Xa,1,45,99,0.454545
5X0,1,19,89,0.213483
5X1,1,18,98,0.183673
5X2,1,22,106,0.207547
5X3,1,9,95,0.0947368
5X4,1,18,95,0.189474
5X5,1,18,95,0.189474
5X6,1,18,113,0.159292
5X7,1,10,101,0.0990099
5X8,1,15,104,0.144231
5X9,1,16,123,0.130081
5Xa,1,20,105,0.190476
5Xb,1,10,85,0.117647
5Xc,1,16,105,0.152381
eX0,1,21,106,0.198113
eX1,1,16,111,0.144144
eX2,1,17,98,0.173469
eX3,1,17,94,0.180851
eX4,1,14,108,0.12963
eX5,1,22,101,0.217822
eX6,1,17,98,0.173469
eX7,1,16,79,0.202532
eX8,1,13,77,0.168831
eX9,1,25,101,0.247525
eXa,1,15,94,0.159574
eXb,1,15,114,0.131579
eXc,1,14,109,0.12844
eXd,1,14,84,0.166667
fX1,1,5,99,0.0505051
fX4,1,6,103,0.0582524
fX7,1,5,95,0.0526316
32X0,1,5,106,0.0471698
32X8,1,5,106,0.0471698
3aX6,1,5,97,0.0515464
10X0,1,17,103,0.165049
10X1,1,11,87,0.126437
10X2,1,16,105,0.152381
10X3,1,10,106,0.0943396
10X4,1,10,96,0.104167
10X5,1,14,103,0.135922
10X6,1,11,103,0.106796
10X7,1,13,91,0.142857
10X8,1,9,111,0.0810811
10X9,1,11,89,0.123596
10Xa,1,6,91,0.0659341
10Xb,1,10,94,0.106383
15X0,1,9,108,0.0833333
15X1,1,12,102,0.117647
