mutation_id,clone_id,alt_count,depth,vaf
1X0,1,43,107,0.401869
1X1,1,45,110,0.409091
1X2,1,31,109,0.284404
1X3,1,34,110,0.309091
1X4,1,37,112,0.330357
1X5,1,28,102,0.27451
1X6,1,28,87,0.321839
1X7,1,33,105,0.314286
1X8,1,30,83,0.361446
1X9,1,46,109,0.422018
1Xa,1,32,112,0.285714
3X0,1,31,95,0.326316
3X1,1,27,86,0.313953
3X2,1,13,103,0.126214
3X3,1,31,102,0.303922
3X4,1,20,90,0.222222
3X5,1,23,104,0.221154
3X6,1,20,108,0.185185
11X0,1,18,110,0.163636
11X1,1,18,92,0.195652
11X2,1,12,99,0.121212
11X3,1,11,102,0.107843
11X4,1,13,86,0.151163
11X5,1,11,106,0.103774
11X6,1,8,104,0.0769231
11X7,1,12,112,0.107143
11X8,1,13,90,0.144444
11X9,1,5,104,0.0480769
11Xa,1,16,106,0.150943
11Xb,1,12,101,0.118812
1bX0,1,5,88,0.0568182
1bX1,1,15,111,0.135135
1bX2,1,5,112,0.0446429
1bX3,1,8,106,0.0754717
1bX4,1,12,85,0.141176
1bX5,1,6,103,0.0582524
1bX6,1,11,92,0.119565
1bX7,1,8,97,0.0824742
1bX8,1,9,102,0.0882353
1bXa,1,6,98,0.0612245
1bXb,1,11,105,0.104762
1bXd,1,11,106,0.103774
1fX0,1,6,100,0.06
1fX2,1,7,95,0.0736842
1fX3,1,6,107,0.0560748
1fX9,1,7,121,0.0578512
1fXa,1,5,101,0.049505
31X0,1,6,96,0.0625
31X4,1,5,106,0.0471698
31X5,1,5,100,0.05
31X6,1,5,113,0.0442478
5dX4,1,7,113,0.0619469
5dX5,1,6,96,0.0625
5dX6,1,5,95,0.0526316
20X0,1,10,102,0.0980392
20X2,1,5,107,0.046729
20X5,1,11,97,0.113402
20X7,1,7,97,0.0721649
20Xa,1,8,107,0.0747664
20Xb,1,8,96,0.0833333
2bX3,1,6,95,0.0631579
2bX5,1,8,130,0.0615385
48X5,1,5,107,0.046729
48X6,1,6,97,0.0618557
48X7,1,5,114,0.0438596
7dX3,1,7,126,0.0555556
7dX4,1,8,106,0.0754717
a2X0,1,5,111,0.045045
19aXc,1,6,83,0.0722892
2cX1,1,6,108,0.0555556
44X8,1,6,95,0.0631579
44Xb,1,6,99,0.0606061
77Xc,1,5,110,0.0454545
1cX0,1,5,111,0.045045
1cX5,1,6,114,0.0526316
12X0,1,15,93,0.16129
12X1,1,14,88,0.159091
12X2,1,15,94,0.159574
12X3,1,12,106,0.113208
12X4,1,15,89,0.168539
12X5,1,9,96,0.09375
12X6,1,14,96,0.145833
12X7,1,18,106,0.169811
12X8,1,11,91,0.120879
12X9,1,12,86,0.139535
12Xa,1,17,105,0.161905
12Xb,1,13,111,0.117117
12Xc,1,16,88,0.181818
13X0,1,7,112,0.0625
1aX3,1,5,112,0.0446429
1aX5,1,6,100,0.06
1aX7,1,7,100,0.07
1dX0,1,5,106,0.0471698
1dX3,1,5,102,0.0490196
1dX4,1,6,95,0.0631579
33X6,1,5,107,0.046729
14X0,1,10,81,0.123457
14X1,1,13,109,0.119266
14X2,1,9,93,0.0967742
14X3,1,10,95,0.105263
14X4,1,10,108,0.0925926
16X0,1,7,94,0.0744681
16X1,1,9,88,0.102273
16X2,1,17,105,0.161905
16X3,1,12,95,0.126316
16X4,1,8,88,0.0909091
16X5,1,13,116,0.112069
16X7,1,6,81,0.0740741
16X8,1,10,95,0.105263
16X9,1,12,94,0.12766
24X1,1,9,67,0.134328
24X2,1,9,76,0.118421
24X4,1,7,97,0.0721649
24X5,1,5,103,0.0485437
24X7,1,11,96,0.114583
24X8,1,10,103,0.0970874
24Xa,1,8,107,0.0747664
26X0,1,7,102,0.0686275
26X2,1,8,108,0.0740741
26X4,1,7,93,0.0752688
26X5,1,6,104,0.0576923
26X6,1,5,116,0.0431034
26X8,1,6,92,0.0652174
40X3,1,9,121,0.0743802
40X5,1,5,84,0.0595238
42X1,1,6,100,0.06
42X3,1,5,115,0.0434783
55X9,1,7,99,0.0707071
5fX8,1,6,109,0.0550459
4X0,1,8,99,0.0808081
4X1,1,12,105,0.114286
4X2,1,7,86,0.0813953
4X3,1,12,112,0.107143
4X4,1,7,94,0.0744681
4X5,1,6,105,0.0571429
4X6,1,9,101,0.0891089
4X7,1,17,112,0.151786
4X8,1,9,95,0.0947368
4X9,1,9,104,0.0865385
4Xa,1,14,113,0.123894
18X0,1,5,104,0.0480769
18X2,1,6,116,0.0517241
18X3,1,10,125,0.08
18X4,1,7,101,0.0693069
18X5,1,8,95,0.0842105
18X6,1,8,118,0.0677966
18X9,1,9,95,0.0947368
37X2,1,7,108,0.0648148
37Xb,1,6,94,0.0638298
84X1,1,5,98,0.0510204
84X3,1,5,72,0.0694444
38X1,1,5,94,0.0531915
50X1,1,5,100,0.05
50X2,1,5,123,0.0406504
50X5,1,5,83,0.060241
50X6,1,5,112,0.0446429
50X8,1,6,113,0.0530973
2X0,0,17,92,0.184783
2X1,0,14,94,0.148936
2X2,0,18,111,0.162162
2X3,0,13,94,0.138298
2X4,0,21,105,0.2
2X5,0,11,100,0.11
2X6,0,12,103,0.116505
2X7,0,13,92,0.141304
2X8,0,14,104,0.134615
2X9,0,17,116,0.146552
5X5,1,6,87,0.0689655
6X0,0,13,103,0.126214
6X1,0,17,102,0.166667
6X2,0,19,99,0.191919
6X3,0,11,90,0.122222
6X4,0,17,114,0.149123
6X5,0,19,103,0.184466
6X6,0,19,93,0.204301
6X7,0,20,109,0.183486
6X8,0,17,107,0.158879
6X9,0,12,82,0.146341
6Xa,0,15,80,0.1875
7X1,1,8,96,0.0833333
7X3,1,6,125,0.048
67X1,1,5,97,0.0515464
67X2,1,5,91,0.0549451
67X4,1,7,102,0.0686275
67X6,1,7,89,0.0786517
67X7,1,7,99,0.0707071
67Xa,1,5,101,0.049505
b6Xb,1,6,92,0.0652174
8X0,0,5,97,0.0515464
8X1,0,13,93,0.139785
8X2,0,10,125,0.08
8X3,0,10,126,0.0793651
8X4,0,11,103,0.106796
8X5,0,13,109,0.119266
8X6,0,10,92,0.108696
9X0,0,10,109,0.0917431
9X1,0,15,118,0.127119
9X2,0,7,102,0.0686275
9X3,0,5,91,0.0549451
9X4,0,12,91,0.131868
9X5,0,15,96,0.15625
9X6,0,14,108,0.12963
9X7,0,13,113,0.115044
9X8,0,11,104,0.105769
9X9,0,9,98,0.0918367
9Xa,0,13,95,0.136842
9Xb,0,7,94,0.0744681
dX0,0,8,99,0.0808081
dX1,0,11,83,0.13253
dX2,0,9,104,0.0865385
dX3,0,5,94,0.0531915
dX5,0,9,120,0.075
dX6,0,7,87,0.0804598
dX7,0,6,96,0.0625
dX8,0,6,113,0.0530973
fX1,1,6,99,0.0606061
fX2,1,6,92,0.0652174
fX4,1,7,89,0.0786517
fX8,1,8,82,0.097561
21X3,1,7,102,0.0686275
10X3,0,5,130,0.0384615
62X7,1,5,88,0.0568182
