mutation_id,clone_id,alt_count,depth,vaf
1X0,0,55,105,0.52381
1X1,0,46,111,0.414414
1X2,0,42,99,0.424242
1X3,0,45,106,0.424528
1X4,0,51,97,0.525773
1X5,0,43,101,0.425743
3X0,0,54,113,0.477876
3X1,0,49,117,0.418803
3X2,0,44,108,0.407407
3X3,0,40,81,0.493827
3X4,0,38,104,0.365385
3X5,0,44,104,0.423077
3X6,0,50,97,0.515464
5X0,0,25,111,0.225225
5X1,0,15,101,0.148515
5X2,0,27,99,0.272727
5X3,0,19,95,0.2
5X4,0,26,92,0.282609
5X5,0,15,85,0.176471
5X6,0,20,101,0.19802
5X7,0,28,90,0.311111
5X8,0,20,93,0.215054
9X3,2,6,95,0.0631579
5bX1,2,5,99,0.0505051
5bX3,2,6,116,0.0517241
6eX2,2,7,92,0.076087
6eX5,2,7,95,0.0736842
92X8,2,6,105,0.0571429
92X9,2,7,84,0.0833333
10aX7,2,5,96,0.0520833
2abX7,2,5,127,0.0393701
aX0,1,10,84,0.119048
aX1,1,17,107,0.158879
aX2,1,18,106,0.169811
aX3,1,19,85,0.223529
aX4,1,19,105,0.180952
aX5,1,20,106,0.188679
aX6,1,17,89,0.191011
aX7,1,19,104,0.182692
aX8,1,32,97,0.329897
aX9,1,19,101,0.188119
aXa,1,13,93,0.139785
aXb,1,13,80,0.1625
aXc,1,15,90,0.166667
fX1,1,5,109,0.0458716
fX4,1,7,106,0.0660377
fX5,1,5,92,0.0543478
fXc,1,7,111,0.0630631
fXe,1,5,89,0.0561798
15X6,1,5,100,0.05
15X8,1,12,112,0.107143
15Xa,1,5,88,0.0568182
27X0,1,5,104,0.0480769
10X0,1,17,101,0.168317
10X1,1,11,99,0.111111
10X2,1,10,91,0.10989
10X3,1,16,96,0.166667
10X4,1,13,85,0.152941
10X5,1,15,89,0.168539
10X6,1,19,105,0.180952
10X7,1,21,107,0.196262
10X8,1,12,102,0.117647
1bX0,1,12,123,0.097561
1bX1,1,7,96,0.0729167
1bX2,1,6,106,0.0566038
1bX3,1,5,101,0.049505
1bX5,1,6,104,0.0576923
1bX7,1,11,106,0.103774
1bX8,1,12,89,0.134831
2bX0,1,5,94,0.0531915
2bX1,1,7,108,0.0648148
2bX2,1,14,101,0.138614
2bX3,1,7,124,0.0564516
2bX4,1,5,117,0.042735
2bX5,1,5,89,0.0561798
2bX6,1,6,109,0.0550459
2bX8,1,7,125,0.056
2dX1,1,7,109,0.0642202
2dX2,1,5,104,0.0480769
2eX1,1,6,96,0.0625
2eX3,1,5,100,0.05
38X2,1,8,114,0.0701754
38X3,1,8,129,0.0620155
38X4,1,6,110,0.0545455
38X5,1,6,105,0.0571429
38X6,1,7,108,0.0648148
38X8,1,5,116,0.0431034
45X8,1,6,94,0.0638298
1cX0,1,7,87,0.0804598
1cX2,1,6,105,0.0571429
1cX3,1,5,102,0.0490196
1cX4,1,7,97,0.0721649
1cX5,1,11,88,0.125
1cX6,1,7,100,0.07
1cX7,1,10,118,0.0847458
1cX8,1,13,93,0.139785
1cX9,1,8,106,0.0754717
29X0,1,6,104,0.0576923
29X2,1,8,98,0.0816327
29X3,1,10,85,0.117647
29X5,1,6,83,0.0722892
29X7,1,8,99,0.0808081
29X8,1,7,97,0.0721649
29Xa,1,7,79,0.0886076
29Xb,1,7,98,0.0714286
29Xc,1,6,102,0.0588235
2fX0,1,6,105,0.0571429
30X1,1,6,99,0.0606061
30X2,1,5,104,0.0480769
3bX1,1,5,106,0.0471698
3bX2,1,5,101,0.049505
3bX3,1,5,97,0.0515464
3bX6,1,6,107,0.0560748
3bX8,1,6,101,0.0594059
58X2,1,5,102,0.0490196
58X7,1,6,101,0.0594059
58Xa,1,6,107,0.0560748
6X0,1,23,96,0.239583
6X1,1,25,120,0.208333
6X2,1,9,106,0.0849057
6X3,1,15,94,0.159574
6X4,1,18,89,0.202247
6X5,1,19,97,0.195876
6X6,1,9,94,0.0957447
6X7,1,11,89,0.123596
bX0,1,11,93,0.11828
bX1,1,23,108,0.212963
bX2,1,15,116,0.12931
bX3,1,7,91,0.0769231
bX4,1,12,101,0.118812
bX5,1,13,97,0.134021
bX6,1,8,95,0.0842105
bX7,1,10,85,0.117647
bX8,1,15,102,0.147059
bX9,1,11,97,0.113402
17X2,1,5,88,0.0568182
17X6,1,6,103,0.0582524
24X1,1,5,104,0.0480769
18X0,1,12,105,0.114286
18X1,1,8,113,0.0707965
18X2,1,10,107,0.0934579
18X3,1,7,93,0.0752688
18X4,1,9,91,0.0989011
18X5,1,11,98,0.112245
18X6,1,10,95,0.105263
18X7,1,8,95,0.0842105
18X8,1,12,89,0.134831
18X9,1,13,118,0.110169
25X0,1,5,86,0.0581395
25X2,1,5,110,0.0454545
3eX0,1,6,99,0.0606061
3eX1,1,6,99,0.0606061
3eX2,1,6,107,0.0560748
3eX4,1,5,119,0.0420168
3eX6,1,6,98,0.0612245
3eX8,1,8,109,0.0733945
3eX9,1,6,101,0.0594059
3fX5,1,5,100,0.05
3fX9,1,6,97,0.0618557
40X0,1,7,110,0.0636364
40X1,1,6,90,0.0666667
42X0,1,5,106,0.0471698
26X3,1,8,100,0.08
26X4,1,6,114,0.0526316
26X7,1,5,102,0.0490196
26X9,1,5,113,0.0442478
3aX7,1,6,92,0.0652174
59X7,1,5,122,0.0409836
cX0,1,5,99,0.0505051
cX1,1,11,118,0.0932203
cX2,1,8,101,0.0792079
cX3,1,6,92,0.0652174
cX4,1,6,99,0.0606061
cX5,1,9,105,0.0857143
cX6,1,7,83,0.0843373
cX7,1,5,80,0.0625
cX8,1,5,105,0.047619
cX9,1,11,110,0.1
cXa,1,7,103,0.0679612
11X6,1,7,99,0.0707071
12X0,1,6,108,0.0555556
12X1,1,8,104,0.0769231
12X4,1,7,103,0.0679612
12X5,1,12,98,0.122449
13X0,1,8,113,0.0707965
13X2,1,6,103,0.0582524
13X4,1,5,113,0.0442478
13X5,1,9,126,0.0714286
13X6,1,9,107,0.0841121
13X8,1,9,110,0.0818182
1eX0,1,7,104,0.0673077
1eX8,1,7,103,0.0679612
31X4,1,5,98,0.0510204
4X4,1,5,110,0.0454545
7X5,1,6,113,0.0530973
7Xf,1,6,95,0.0631579
2X0,1,8,98,0.0816327
2X1,1,7,101,0.0693069
2X3,1,10,108,0.0925926
2X4,1,5,99,0.0505051
2X5,1,8,104,0.0769231
2X6,1,5,95,0.0526316
2X8,1,7,96,0.0729167
eX0,1,6,87,0.0689655
eX3,1,7,99,0.0707071
eX9,1,11,125,0.088
eXa,1,7,97,0.0721649
eXc,1,5,107,0.046729
eXe,1,5,99,0.0505051
eX10,1,5,94,0.0531915
4cX4,1,6,98,0.0612245
4cX5,1,5,89,0.0561798
4cX6,1,6,107,0.0560748
52X0,1,5,95,0.0526316
52X8,1,5,108,0.0462963
