mutation_id,clone_id,alt_count,depth,vaf
1X0,1,14,97,0.14433
1X1,1,12,99,0.121212
1X2,1,13,106,0.122642
1X3,1,11,101,0.108911
1X4,1,13,105,0.12381
1X5,1,13,110,0.118182
3X0,1,16,98,0.163265
3X1,1,11,104,0.105769
3X2,1,15,100,0.15
14X0,1,9,105,0.0857143
14X1,1,11,105,0.104762
14X2,1,10,93,0.107527
14X3,1,13,112,0.116071
14X4,1,12,92,0.130435
14X5,1,8,88,0.0909091
14X6,1,9,83,0.108434
14X7,1,13,104,0.125
22X0,1,8,100,0.08
22X1,1,15,106,0.141509
22X2,1,14,103,0.135922
22X3,1,7,96,0.0729167
22X4,1,11,113,0.0973451
22X5,1,13,108,0.12037
22X6,1,6,88,0.0681818
22X8,1,10,92,0.108696
22X9,1,13,118,0.110169
25X0,1,11,94,0.117021
25X1,1,5,89,0.0561798
25X2,1,5,78,0.0641026
25X3,1,13,87,0.149425
25X4,1,6,98,0.0612245
25X5,1,6,105,0.0571429
25X6,1,8,102,0.0784314
25X7,1,7,106,0.0660377
25X8,1,7,86,0.0813953
25X9,1,5,86,0.0581395
25Xa,1,10,101,0.0990099
25Xb,1,7,99,0.0707071
25Xc,1,11,105,0.104762
25Xd,1,6,97,0.0618557
25Xe,1,10,101,0.0990099
25Xf,1,9,94,0.0957447
25X10,1,12,119,0.10084
2aX0,1,11,108,0.101852
2aX2,1,7,89,0.0786517
2aX4,1,8,91,0.0879121
2aX5,1,8,98,0.0816327
33X1,1,5,92,0.0543478
33X8,1,6,116,0.0517241
49X0,1,5,102,0.0490196
6cX8,1,6,118,0.0508475
6cXb,1,6,111,0.0540541
6cXd,1,6,102,0.0588235
6cXf,1,5,86,0.0581395
ebX1,1,6,88,0.0681818
34X0,1,7,88,0.0795455
34X1,1,9,106,0.0849057
34X6,1,7,118,0.059322
3aX7,1,5,105,0.047619
3aX8,1,6,105,0.0571429
251X5,1,5,102,0.0490196
2X0,0,32,95,0.336842
2X1,0,39,105,0.371429
2X2,0,36,114,0.315789
2X3,0,33,101,0.326733
2X4,0,31,102,0.303922
2X5,0,42,91,0.461538
2X6,0,38,98,0.387755
2X7,0,34,112,0.303571
2X8,0,35,102,0.343137
2X9,0,33,99,0.333333
2Xa,0,32,90,0.355556
2Xb,0,39,96,0.40625
2Xc,0,37,98,0.377551
5X0,0,26,90,0.288889
5X1,0,27,102,0.264706
5X2,0,28,99,0.282828
5X3,0,19,88,0.215909
5X4,0,20,88,0.227273
5X5,0,15,97,0.154639
5X6,0,19,98,0.193878
5X7,0,25,106,0.235849
5X8,0,29,108,0.268519
5X9,0,16,112,0.142857
9X0,0,17,86,0.197674
9X1,0,34,112,0.303571
9X2,0,30,109,0.275229
9X3,0,30,107,0.280374
9X4,0,26,102,0.254902
fX0,0,14,99,0.141414
fX1,0,9,89,0.101124
fX2,0,6,91,0.0659341
fX3,0,15,93,0.16129
fX4,0,9,86,0.104651
fX5,0,8,90,0.0888889
fX6,0,14,111,0.126126
fX7,0,12,96,0.125
fX8,0,11,111,0.0990991
fX9,0,13,97,0.134021
fXa,0,5,91,0.0549451
fXb,0,15,100,0.15
20X0,0,13,108,0.12037
20X1,0,5,91,0.0549451
20X2,0,7,99,0.0707071
20X3,0,8,94,0.0851064
20X4,0,10,99,0.10101
20X5,0,10,107,0.0934579
20X6,0,9,88,0.102273
23X1,0,5,121,0.0413223
23X2,0,6,96,0.0625
23X3,0,6,89,0.0674157
23X4,0,7,114,0.0614035
23X5,0,8,111,0.0720721
27X0,1,5,107,0.046729
27X1,1,5,92,0.0543478
27X4,1,7,120,0.0583333
27Xa,1,9,105,0.0857143
27Xb,1,6,103,0.0582524
27Xe,1,6,86,0.0697674
27X10,1,6,99,0.0606061
28X0,0,5,98,0.0510204
24X0,1,6,97,0.0618557
24X2,1,7,108,0.0648148
24X3,1,8,124,0.0645161
24X5,1,8,100,0.08
24X6,1,5,99,0.0505051
24X8,1,7,105,0.0666667
24Xa,1,9,110,0.0818182
43X7,1,5,97,0.0515464
44X3,1,5,99,0.0505051
10X0,1,15,101,0.148515
10X1,1,10,115,0.0869565
10X2,1,6,100,0.06
10X3,1,10,94,0.106383
10X4,1,8,101,0.0792079
11X0,1,9,116,0.0775862
11X1,1,8,105,0.0761905
11X2,1,12,100,0.12
11X3,1,15,107,0.140187
11X4,1,8,111,0.0720721
11X5,1,11,116,0.0948276
11X7,1,8,85,0.0941176
11X8,1,11,103,0.106796
11X9,1,7,101,0.0693069
11Xa,1,8,115,0.0695652
11Xb,1,11,99,0.111111
19X8,1,6,102,0.0588235
19Xc,1,6,104,0.0576923
1cX5,1,6,94,0.0638298
1aX0,1,5,108,0.0462963
1aX1,1,9,109,0.0825688
1aX3,1,6,109,0.0550459
