mutation_id,clone_id,alt_count,depth,vaf
66X0,1,5,99,0.0505051
2X0,0,40,94,0.425532
2X1,0,43,83,0.518072
2X2,0,60,114,0.526316
2X3,0,59,117,0.504274
2X4,0,34,84,0.404762
2X5,0,59,109,0.541284
2X6,0,44,92,0.478261
2X7,0,43,100,0.43
2X8,0,50,89,0.561798
2X9,0,44,88,0.5
3X0,1,13,91,0.142857
3X1,1,12,85,0.141176
3X2,1,10,94,0.106383
3X3,1,8,84,0.0952381
3X4,1,13,104,0.125
3X5,1,8,98,0.0816327
3X6,1,9,102,0.0882353
3X7,1,10,96,0.104167
3X8,1,7,103,0.0679612
3X9,1,13,90,0.144444
38X0,1,10,81,0.123457
38X1,1,8,90,0.0888889
38X3,1,15,106,0.141509
38X4,1,9,101,0.0891089
38X5,1,9,96,0.09375
38X6,1,9,108,0.0833333
38X7,1,7,100,0.07
38X8,1,9,87,0.103448
38X9,1,13,105,0.12381
38Xa,1,8,93,0.0860215
38Xb,1,10,120,0.0833333
3fX4,1,8,93,0.0860215
79X4,1,6,101,0.0594059
7dX7,1,5,91,0.0549451
40X0,1,5,88,0.0568182
40X3,1,7,101,0.0693069
40X4,1,8,111,0.0720721
40X5,1,6,99,0.0606061
40X7,1,7,106,0.0660377
40X8,1,8,100,0.08
4eX0,1,8,117,0.0683761
4eX3,1,10,89,0.11236
4eX4,1,6,103,0.0582524
4eX5,1,7,112,0.0625
4eX6,1,7,104,0.0673077
4eX7,1,5,103,0.0485437
4eX8,1,7,93,0.0752688
62X0,1,5,106,0.0471698
62X1,1,5,96,0.0520833
62X2,1,5,88,0.0568182
62X3,1,9,101,0.0891089
9dX0,1,7,98,0.0714286
9dX2,1,6,90,0.0666667
9dX6,1,5,118,0.0423729
107X8,1,5,109,0.0458716
113X6,1,5,92,0.0543478
4X0,0,32,97,0.329897
4X1,0,26,69,0.376812
4X2,0,38,111,0.342342
4X3,0,36,107,0.336449
4X4,0,29,101,0.287129
4X5,0,40,106,0.377358
4X6,0,39,109,0.357798
4X7,0,39,110,0.354545
4X8,0,32,97,0.329897
4X9,0,32,102,0.313725
4Xa,0,29,101,0.287129
5X0,0,37,103,0.359223
5X1,0,25,87,0.287356
5X2,0,31,95,0.326316
5X3,0,35,96,0.364583
5X4,0,51,104,0.490385
7X0,0,31,122,0.254098
7X1,0,28,90,0.311111
7X2,0,23,83,0.277108
7X3,0,16,88,0.181818
7X4,0,34,103,0.330097
7X5,0,27,94,0.287234
7X6,0,15,94,0.159574
7X7,0,22,106,0.207547
9X3,1,7,93,0.0752688
9X4,1,5,84,0.0595238
9X5,1,5,107,0.046729
9X7,1,7,106,0.0660377
9X8,1,5,101,0.049505
9X9,1,5,110,0.0454545
b4X8,1,5,95,0.0526316
aX0,0,10,78,0.128205
aX1,0,25,110,0.227273
aX2,0,29,120,0.241667
aX3,0,22,102,0.215686
aX4,0,15,119,0.12605
aX5,0,20,102,0.196078
aX6,0,17,90,0.188889
aX7,0,23,87,0.264368
aX8,0,24,107,0.224299
aX9,0,26,109,0.238532
aXa,0,22,115,0.191304
aXb,0,22,83,0.26506
aXc,0,23,95,0.242105
aXd,0,14,91,0.153846
aXe,0,23,108,0.212963
aXf,0,22,106,0.207547
aX10,0,18,108,0.166667
aX11,0,17,93,0.182796
aX12,0,19,95,0.2
aX13,0,19,94,0.202128
bX0,0,10,94,0.106383
bX1,0,13,107,0.121495
bX2,0,12,91,0.131868
bX3,0,12,88,0.136364
bX4,0,11,84,0.130952
bX5,0,18,115,0.156522
bX6,0,6,100,0.06
bX7,0,6,92,0.0652174
dX0,1,7,128,0.0546875
dX2,1,5,96,0.0520833
dX3,1,5,85,0.0588235
dX9,1,5,99,0.0505051
26X4,1,6,101,0.0594059
26Xd,1,5,111,0.045045
eX0,0,9,95,0.0947368
eX1,0,8,88,0.0909091
eX2,0,11,94,0.117021
eX3,0,10,111,0.0900901
eX4,0,9,108,0.0833333
eX5,0,11,93,0.11828
eX6,0,12,105,0.114286
eX7,0,8,104,0.0769231
eX8,0,10,114,0.0877193
eX9,0,8,112,0.0714286
12X0,0,9,105,0.0857143
12X1,0,7,119,0.0588235
12X2,0,6,107,0.0560748
12X3,0,9,100,0.09
12X4,0,10,99,0.10101
12X5,0,11,95,0.115789
86X2,1,5,106,0.0471698
24X2,0,5,111,0.045045
24X3,0,7,117,0.0598291
35Xc,1,8,105,0.0761905
56Xa,0,6,88,0.0681818
aeX0,2,6,108,0.0555556
aeX3,2,5,106,0.0471698
cX0,1,12,100,0.12
cX1,1,12,103,0.116505
cX2,1,9,102,0.0882353
cX3,1,7,90,0.0777778
cX4,1,7,108,0.0648148
cX5,1,8,107,0.0747664
cX6,1,5,92,0.0543478
cX7,1,5,92,0.0543478
cX8,1,13,97,0.134021
cXa,1,15,96,0.15625
cXb,1,11,88,0.125
cXc,1,7,97,0.0721649
cXd,1,5,85,0.0588235
cXe,1,7,110,0.0636364
cXf,1,16,103,0.15534
cX10,1,11,101,0.108911
fX0,1,8,82,0.097561
fX1,1,9,109,0.0825688
fX2,1,7,102,0.0686275
fX3,1,7,101,0.0693069
fX4,1,5,109,0.0458716
fX5,1,8,128,0.0625
fX6,1,6,106,0.0566038
fX7,1,6,107,0.0560748
fX8,1,8,104,0.0769231
fX9,1,5,87,0.0574713
fXa,1,13,104,0.125
fXb,1,8,109,0.0733945
fXc,1,8,96,0.0833333
17X3,1,6,99,0.0606061
18X2,1,8,115,0.0695652
18X3,1,5,97,0.0515464
18X5,1,10,104,0.0961538
18X6,1,5,94,0.0531915
18X7,1,6,102,0.0588235
18X8,1,6,113,0.0530973
18X9,1,6,108,0.0555556
18Xa,1,5,95,0.0526316
18Xb,1,8,113,0.0707965
18Xc,1,6,112,0.0535714
27X5,1,5,103,0.0485437
27X6,1,5,108,0.0462963
27X7,1,5,105,0.047619
2bX0,1,5,108,0.0462963
2bX2,1,5,103,0.0485437
19X0,1,5,83,0.060241
8X0,1,7,100,0.07
8X1,1,7,76,0.0921053
8X2,1,7,95,0.0736842
8X3,1,8,99,0.0808081
8X4,1,8,94,0.0851064
8X5,1,7,89,0.0786517
8X6,1,16,99,0.161616
15X0,1,13,102,0.127451
15X1,1,16,109,0.146789
15X2,1,11,92,0.119565
15X3,1,11,108,0.101852
15X5,1,9,98,0.0918367
15X6,1,14,101,0.138614
15X7,1,5,97,0.0515464
15X8,1,10,82,0.121951
1bX0,1,6,106,0.0566038
1bX1,1,7,103,0.0679612
1bX2,1,9,104,0.0865385
1bX3,1,8,87,0.091954
1bX4,1,10,88,0.113636
1bX5,1,14,116,0.12069
1bX6,1,7,94,0.0744681
1bX7,1,12,101,0.118812
1bX8,1,11,99,0.111111
1bX9,1,6,98,0.0612245
1fX0,1,12,123,0.097561
1fX1,1,11,110,0.1
1fX2,1,10,96,0.104167
1fX3,1,7,106,0.0660377
1fX4,1,9,108,0.0833333
1fX5,1,5,101,0.049505
1fX6,1,6,94,0.0638298
1fX7,1,13,100,0.13
1fX8,1,9,111,0.0810811
1fX9,1,13,88,0.147727
1fXa,1,7,103,0.0679612
