mutation_id,clone_id,alt_count,depth,vaf
2X0,0,50,100,0.5
2X1,0,49,95,0.515789
2X2,0,52,100,0.52
2X3,0,49,90,0.544444
2X4,0,41,80,0.5125
2X5,0,49,97,0.505155
2X6,0,56,120,0.466667
2X7,0,50,98,0.510204
2X8,0,40,104,0.384615
3X0,1,26,112,0.232143
3X1,1,36,98,0.367347
3X2,1,30,93,0.322581
3X3,1,33,89,0.370787
3X4,1,37,102,0.362745
3X5,1,27,84,0.321429
3X6,1,28,92,0.304348
3X7,1,20,82,0.243902
3X8,1,30,109,0.275229
3X9,1,39,110,0.354545
3Xa,1,31,97,0.319588
9X0,1,24,97,0.247423
9X1,1,15,85,0.176471
9X2,1,22,100,0.22
9X3,1,25,98,0.255102
9X4,1,10,92,0.108696
9X5,1,15,91,0.164835
9X6,1,15,98,0.153061
9X7,1,24,130,0.184615
9X8,1,16,96,0.166667
9X9,1,22,106,0.207547
9Xa,1,25,102,0.245098
9Xb,1,28,106,0.264151
19X0,1,12,102,0.117647
19X1,1,14,108,0.12963
19X2,1,16,88,0.181818
19X3,1,15,114,0.131579
19X4,1,10,104,0.0961538
19X5,1,18,89,0.202247
1dX0,1,8,93,0.0860215
1dX1,1,6,109,0.0550459
1dX3,1,5,120,0.0416667
1dX5,1,7,98,0.0714286
1dX6,1,9,109,0.0825688
1dX7,1,7,105,0.0666667
1dX8,1,6,111,0.0540541
1fX0,1,6,72,0.0833333
1fX4,1,5,87,0.0574713
1fX6,1,5,94,0.0531915
1fXa,1,5,106,0.0471698
1fXe,1,5,94,0.0531915
1fX10,1,7,110,0.0636364
40X2,1,6,94,0.0638298
20X1,1,5,105,0.047619
20X6,1,5,107,0.046729
22X3,1,5,94,0.0531915
c9Xe,1,5,108,0.0462963
1eX0,1,9,106,0.0849057
1eX1,1,7,83,0.0843373
1eX2,1,8,103,0.0776699
1eX3,1,7,93,0.0752688
1eX4,1,7,106,0.0660377
31X0,1,5,106,0.0471698
43X3,1,5,117,0.042735
32X0,1,7,112,0.0625
32X2,1,7,107,0.0654206
32X3,1,9,115,0.0782609
32X4,1,6,94,0.0638298
32X5,1,6,85,0.0705882
32X6,1,7,104,0.0673077
32X7,1,12,111,0.108108
32Xa,1,7,104,0.0673077
48X1,1,8,103,0.0776699
48X2,1,6,112,0.0535714
48X3,1,10,109,0.0917431
48X4,1,6,119,0.0504202
48X6,1,14,115,0.121739
48X7,1,7,114,0.0614035
48X8,1,7,127,0.0551181
62X3,1,7,92,0.076087
62X8,1,8,104,0.0769231
62X9,1,5,114,0.0438596
96X1,1,6,102,0.0588235
1aX0,1,8,117,0.0683761
1aX1,1,9,99,0.0909091
1aX3,1,9,106,0.0849057
1aX4,1,6,108,0.0555556
1aX6,1,9,105,0.0857143
1aX7,1,8,85,0.0941176
1aX8,1,5,96,0.0520833
1aX9,1,7,107,0.0654206
1aXa,1,5,125,0.04
1bX4,1,5,110,0.0454545
1bX6,1,5,99,0.0505051
1bX8,1,5,102,0.0490196
1bX9,1,6,94,0.0638298
1bXa,1,5,106,0.0471698
1bXb,1,8,110,0.0727273
39X6,1,6,97,0.0618557
39Xb,1,5,105,0.047619
39Xc,1,6,102,0.0588235
4fXb,1,5,106,0.0471698
50X7,1,5,97,0.0515464
10aX3,1,5,111,0.045045
1cX3,1,5,111,0.045045
1cXa,1,6,106,0.0566038
5dXd,1,5,106,0.0471698
aX0,1,7,99,0.0707071
aX1,1,14,95,0.147368
aX2,1,13,99,0.131313
aX3,1,7,102,0.0686275
aX4,1,11,91,0.120879
aX5,1,15,122,0.122951
aX6,1,8,95,0.0842105
aX7,1,16,108,0.148148
17X1,1,8,104,0.0769231
17X4,1,5,91,0.0549451
8fX6,1,5,115,0.0434783
18X0,1,8,77,0.103896
18X1,1,7,100,0.07
18X2,1,10,98,0.102041
18X3,1,10,105,0.0952381
18X4,1,10,82,0.121951
18X5,1,6,96,0.0625
18X6,1,12,89,0.134831
18X7,1,8,97,0.0824742
18X8,1,5,112,0.0446429
18X9,1,10,91,0.10989
18Xa,1,8,88,0.0909091
18Xb,1,14,117,0.119658
18Xc,1,6,90,0.0666667
18Xd,1,12,102,0.117647
18Xe,1,9,120,0.075
23X0,1,8,100,0.08
23X1,1,8,93,0.0860215
23X2,1,6,101,0.0594059
23X4,1,9,92,0.0978261
23X5,1,8,85,0.0941176
23X6,1,10,118,0.0847458
23X7,1,6,80,0.075
35X2,1,8,98,0.0816327
35X3,1,7,102,0.0686275
86X0,1,9,105,0.0857143
86X2,1,7,93,0.0752688
86X6,1,8,89,0.0898876
89Xb,1,6,108,0.0555556
36X0,1,5,103,0.0485437
36X1,1,7,102,0.0686275
36X2,1,8,107,0.0747664
36X5,1,6,101,0.0594059
36X6,1,5,106,0.0471698
36X9,1,7,104,0.0673077
36Xb,1,7,114,0.0614035
36Xe,1,5,104,0.0480769
3dX0,1,6,91,0.0659341
5cX7,1,6,125,0.048
4X0,0,11,99,0.111111
4X1,0,13,97,0.134021
4X2,0,22,95,0.231579
4X3,0,17,109,0.155963
4X4,0,28,128,0.21875
4X5,0,19,89,0.213483
4X6,0,19,97,0.195876
5X0,0,7,96,0.0729167
5X2,0,8,117,0.0683761
5X3,0,10,97,0.103093
5X4,0,10,113,0.0884956
5X5,0,7,92,0.076087
5X6,0,11,104,0.105769
