mutation_id,clone_id,alt_count,depth,vaf
1X0,0,42,93,0.451613
1X1,0,49,117,0.418803
1X2,0,41,106,0.386792
1X3,0,34,87,0.390805
1X4,0,37,88,0.420455
1X5,0,38,86,0.44186
1X6,0,54,89,0.606742
1X7,0,47,110,0.427273
3X0,1,14,113,0.123894
3X1,1,18,106,0.169811
3X2,1,6,83,0.0722892
3X3,1,13,96,0.135417
3X4,1,12,99,0.121212
3X5,1,13,105,0.12381
3X6,1,11,77,0.142857
3X7,1,13,95,0.136842
5X0,1,8,103,0.0776699
5X1,1,9,127,0.0708661
5X2,1,9,101,0.0891089
5X3,1,8,107,0.0747664
5X4,1,9,82,0.109756
5X5,1,10,106,0.0943396
5X6,1,6,93,0.0645161
5X7,1,9,99,0.0909091
5X8,1,18,99,0.181818
5X9,1,10,88,0.113636
5Xa,1,13,96,0.135417
5Xb,1,12,113,0.106195
5Xc,1,12,96,0.125
5Xd,1,11,82,0.134146
5Xe,1,15,91,0.164835
1bX0,1,5,103,0.0485437
1bX2,1,9,116,0.0775862
1bX3,1,11,114,0.0964912
1bX5,1,8,102,0.0784314
1bX6,1,10,96,0.104167
1bX7,1,6,98,0.0612245
1bX9,1,9,99,0.0909091
1bXa,1,6,84,0.0714286
1dX0,1,6,118,0.0508475
1dX1,1,6,116,0.0517241
1dX2,1,9,108,0.0833333
1dX3,1,8,101,0.0792079
1dX4,1,5,91,0.0549451
1dX5,1,6,83,0.0722892
1dX7,1,5,104,0.0480769
79X3,1,5,95,0.0526316
79X8,1,7,98,0.0714286
7aX9,1,6,97,0.0618557
15cXd,1,6,126,0.047619
1cX5,1,7,95,0.0736842
1cX9,1,7,96,0.0729167
23X2,1,7,93,0.0752688
4bX2,1,5,94,0.0531915
4bX4,1,7,109,0.0642202
4X0,0,42,105,0.4
4X1,0,35,101,0.346535
4X2,0,31,102,0.303922
4X3,0,26,88,0.295455
4X4,0,37,118,0.313559
4X5,0,27,92,0.293478
37X4,1,5,105,0.047619
8X0,0,28,111,0.252252
8X1,0,18,84,0.214286
8X2,0,27,99,0.272727
8X3,0,25,78,0.320513
8X4,0,31,106,0.292453
8X5,0,30,110,0.272727
8X6,0,34,108,0.314815
8X7,0,25,100,0.25
8X8,0,36,114,0.315789
