mutation_id,clone_id,alt_count,depth,vaf
1X0,0,28,93,0.301075
1X1,0,28,93,0.301075
1X2,0,26,93,0.27957
1X3,0,28,98,0.285714
1X4,0,30,102,0.294118
1X5,0,36,93,0.387097
1X6,0,39,94,0.414894
1X7,0,22,88,0.25
1X8,0,29,82,0.353659
3X0,1,14,90,0.155556
3X1,1,13,98,0.132653
3X2,1,23,101,0.227723
3X3,1,17,105,0.161905
3X4,1,14,94,0.148936
3X5,1,10,93,0.107527
3X6,1,17,104,0.163462
3X7,1,14,93,0.150538
3X8,1,15,86,0.174419
3X9,1,26,112,0.232143
3Xa,1,20,90,0.222222
3Xb,1,16,93,0.172043
9X0,1,8,90,0.0888889
9X1,1,8,88,0.0909091
9X3,1,8,106,0.0754717
18X1,1,9,105,0.0857143
18X2,1,7,103,0.0679612
18X5,1,5,100,0.05
18X6,1,7,90,0.0777778
18X7,1,7,108,0.0648148
35X0,1,5,121,0.0413223
35X2,1,7,106,0.0660377
35X4,1,7,96,0.0729167
35X7,1,5,92,0.0543478
3eX1,1,5,85,0.0588235
3eX2,1,6,92,0.0652174
aX0,1,7,107,0.0654206
aX1,1,8,98,0.0816327
aX2,1,10,95,0.105263
aX3,1,6,102,0.0588235
aX4,1,10,97,0.103093
aX5,1,10,93,0.107527
aX6,1,13,113,0.115044
aX8,1,12,101,0.118812
aX9,1,10,123,0.0813008
11X0,1,11,106,0.103774
11X1,1,6,98,0.0612245
11X2,1,5,106,0.0471698
11X3,1,7,92,0.076087
11X4,1,8,94,0.0851064
11X5,1,16,120,0.133333
11X6,1,7,98,0.0714286
15X2,1,5,91,0.0549451
15X4,1,7,95,0.0736842
15X9,1,5,94,0.0531915
30X3,1,6,103,0.0582524
76X8,1,5,97,0.0515464
c0X7,1,6,100,0.06
ecX6,1,5,114,0.0438596
16X1,1,7,100,0.07
16X2,1,9,118,0.0762712
16X3,1,6,116,0.0517241
22X4,1,5,98,0.0510204
22X6,1,5,100,0.05
22X8,1,6,89,0.0674157
22Xa,1,6,104,0.0576923
e5X5,1,5,110,0.0454545
4X0,0,16,94,0.170213
4X1,0,13,106,0.122642
4X2,0,19,103,0.184466
4X3,0,13,98,0.132653
4X4,0,12,101,0.118812
4X5,0,19,121,0.157025
dX0,0,13,86,0.151163
dX1,0,9,122,0.0737705
dX2,0,7,106,0.0660377
dX3,0,18,98,0.183673
dX4,0,5,89,0.0561798
dX5,0,16,113,0.141593
dX6,0,7,96,0.0729167
dX7,0,12,96,0.125
dX8,0,7,101,0.0693069
dX9,0,12,95,0.126316
dXa,0,10,100,0.1
10X0,0,9,93,0.0967742
10X1,0,10,100,0.1
10X2,0,12,103,0.116505
10X3,0,10,97,0.103093
10X4,0,14,97,0.14433
10X5,0,17,109,0.155963
10X6,0,11,95,0.115789
10X7,0,11,97,0.113402
10X8,0,13,103,0.126214
10X9,0,14,105,0.133333
1eX0,0,11,118,0.0932203
1eX1,0,7,93,0.0752688
1eX2,0,8,99,0.0808081
1eX3,0,6,84,0.0714286
1eX4,0,13,114,0.114035
1eX5,0,7,104,0.0673077
1eX6,0,10,102,0.0980392
1eX7,0,13,92,0.141304
1eX8,0,5,105,0.047619
1eX9,0,10,87,0.114943
1eXa,0,11,88,0.125
1eXb,0,10,108,0.0925926
1eXc,0,8,90,0.0888889
1fX0,1,8,113,0.0707965
1fX1,1,8,90,0.0888889
1fX2,1,6,105,0.0571429
1fX3,1,8,117,0.0683761
1fX4,1,5,101,0.049505
1fX5,1,10,104,0.0961538
1fX6,1,5,109,0.0458716
1fX7,1,6,80,0.075
1fX8,1,10,114,0.0877193
26X0,1,5,106,0.0471698
26X1,1,5,101,0.049505
26X3,1,5,121,0.0413223
26X5,1,7,119,0.0588235
26X6,1,10,117,0.0854701
51X5,1,5,124,0.0403226
7aX5,1,5,111,0.045045
7aXd,1,5,129,0.0387597
52X6,1,7,98,0.0714286
69X0,1,5,95,0.0526316
6eX7,1,6,127,0.0472441
20X1,0,6,102,0.0588235
20X6,0,10,114,0.0877193
20X7,0,5,90,0.0555556
44X1,1,5,90,0.0555556
eX1,1,6,110,0.0545455
eX3,1,6,99,0.0606061
eX4,1,7,111,0.0630631
eX5,1,7,122,0.057377
14X0,1,6,93,0.0645161
14X1,1,6,107,0.0560748
14X3,1,7,94,0.0744681
14X4,1,6,94,0.0638298
5eX2,1,8,105,0.0761905
5eX4,1,6,102,0.0588235
8dX0,1,6,104,0.0576923
2X0,1,21,94,0.223404
2X1,1,13,106,0.122642
2X2,1,23,87,0.264368
2X3,1,18,107,0.168224
2X4,1,21,88,0.238636
2X5,1,19,112,0.169643
2X6,1,23,98,0.234694
2X7,1,9,94,0.0957447
2X8,1,10,88,0.113636
2X9,1,21,93,0.225806
2Xa,1,16,103,0.15534
2Xb,1,22,102,0.215686
2Xc,1,18,86,0.209302
2Xd,1,13,91,0.142857
5X0,1,22,105,0.209524
5X1,1,19,98,0.193878
5X2,1,12,103,0.116505
5X3,1,24,91,0.263736
5X4,1,10,76,0.131579
5X5,1,15,103,0.145631
5X6,1,17,120,0.141667
5X7,1,17,95,0.178947
5X8,1,14,94,0.148936
