mutation_id,clone_id,alt_count,depth,vaf
1X0,0,50,101,0.49505
1X1,0,46,81,0.567901
1X2,0,50,101,0.49505
1X3,0,53,112,0.473214
1X4,0,51,102,0.5
1X5,0,47,100,0.47
1X6,0,44,107,0.411215
1X7,0,50,112,0.446429
1X8,0,56,121,0.46281
1X9,0,51,100,0.51
4X0,0,55,117,0.470085
4X1,0,40,94,0.425532
4X2,0,44,95,0.463158
4X3,0,49,107,0.457944
4X4,0,44,90,0.488889
4X5,0,47,105,0.447619
4X6,0,45,100,0.45
4X7,0,60,129,0.465116
4X8,0,48,94,0.510638
4X9,0,49,102,0.480392
4Xa,0,65,112,0.580357
4Xb,0,49,105,0.466667
4Xc,0,43,92,0.467391
4Xd,0,47,95,0.494737
5X0,0,49,93,0.526882
5X1,0,50,92,0.543478
5X2,0,41,88,0.465909
5X3,0,55,109,0.504587
5X4,0,38,97,0.391753
5X5,0,45,88,0.511364
5X6,0,48,100,0.48
5X7,0,53,113,0.469027
5X8,0,35,86,0.406977
1aX0,0,71,119,0.596639
1aX1,0,50,100,0.5
1aX2,0,37,92,0.402174
1aX3,0,51,90,0.566667
1aX4,0,39,89,0.438202
1aX5,0,54,105,0.514286
1aX6,0,37,94,0.393617
1aX7,0,44,100,0.44
1aX8,0,35,106,0.330189
1aX9,0,41,110,0.372727
1aXa,0,47,117,0.401709
26X0,0,51,103,0.495146
26X1,0,51,107,0.476636
26X2,0,43,100,0.43
26X3,0,35,83,0.421687
26X4,0,39,93,0.419355
26X5,0,46,103,0.446602
26X6,0,44,105,0.419048
26X7,0,49,109,0.449541
28X0,0,49,99,0.494949
28X1,0,35,83,0.421687
28X2,0,41,90,0.455556
28X3,0,60,108,0.555556
28X4,0,57,107,0.53271
28X5,0,44,92,0.478261
28X6,0,49,108,0.453704
28X7,0,44,100,0.44
28X8,0,41,106,0.386792
28X9,0,44,96,0.458333
28Xa,0,57,113,0.504425
28Xb,0,52,99,0.525253
28Xc,0,63,107,0.588785
28Xd,0,37,83,0.445783
28Xe,0,40,104,0.384615
2aX0,0,51,116,0.439655
2aX1,0,52,92,0.565217
2aX2,0,49,97,0.505155
2aX3,0,56,97,0.57732
2aX4,0,40,94,0.425532
2aX5,0,58,113,0.513274
2aX6,0,38,85,0.447059
2aX7,0,52,111,0.468468
2aX8,0,36,80,0.45
2aX9,0,40,103,0.38835
2aXa,0,52,106,0.490566
2aXb,0,50,106,0.471698
37X0,0,36,102,0.352941
