mutation_id,clone_id,alt_count,depth,vaf
1X0,0,56,108,0.518519
1X1,0,55,111,0.495495
1X2,0,50,93,0.537634
1X3,0,52,96,0.541667
1X4,0,55,111,0.495495
1X5,0,48,87,0.551724
1X6,0,48,85,0.564706
1X7,0,64,116,0.551724
1X8,0,58,111,0.522523
1X9,0,42,92,0.456522
1Xa,0,54,104,0.519231
1Xb,0,42,97,0.43299
cX0,0,44,110,0.4
cX1,0,36,100,0.36
cX2,0,37,78,0.474359
cX3,0,50,100,0.5
cX4,0,54,118,0.457627
cX5,0,58,117,0.495726
cX6,0,51,94,0.542553
cX7,0,46,102,0.45098
cX8,0,49,113,0.433628
cX9,0,48,116,0.413793
cXa,0,52,90,0.577778
cXb,0,58,121,0.479339
eX0,0,44,101,0.435644
eX1,0,47,90,0.522222
eX2,0,54,106,0.509434
eX3,0,53,114,0.464912
eX4,0,44,104,0.423077
eX5,0,49,107,0.457944
eX6,0,41,87,0.471264
eX7,0,48,88,0.545455
eX8,0,44,92,0.478261
18X0,0,49,106,0.462264
18X1,0,34,92,0.369565
18X2,0,49,99,0.494949
18X3,0,51,107,0.476636
18X4,0,30,84,0.357143
18X5,0,48,88,0.545455
18X6,0,46,85,0.541176
18X7,0,58,105,0.552381
18X8,0,45,97,0.463918
18X9,0,39,84,0.464286
18Xa,0,42,94,0.446809
18Xb,0,58,106,0.54717
18Xc,0,58,106,0.54717
18Xd,0,50,109,0.458716
20X0,0,52,117,0.444444
20X1,0,50,107,0.46729
20X2,0,47,88,0.534091
20X3,0,47,107,0.439252
20X4,0,47,93,0.505376
20X5,0,41,99,0.414141
20X6,0,42,87,0.482759
20X7,0,41,92,0.445652
20X8,0,45,83,0.542169
20X9,0,49,106,0.462264
20Xa,0,40,88,0.454545
20Xb,0,55,111,0.495495
20Xc,0,48,110,0.436364
2fX0,0,51,102,0.5
2fX1,0,47,101,0.465347
2fX2,0,42,89,0.47191
2fX3,0,34,105,0.32381
2fX4,0,39,93,0.419355
2fX5,0,53,112,0.473214
2fX6,0,46,94,0.489362
2fX7,0,43,103,0.417476
2fX8,0,57,104,0.548077
2fX9,0,45,95,0.473684
2fXa,0,52,105,0.495238
2fXb,0,48,106,0.45283
2fXc,0,55,106,0.518868
67X0,0,41,91,0.450549
67X1,0,42,117,0.358974
67X2,0,38,90,0.422222
67X3,0,40,88,0.454545
67X4,0,47,97,0.484536
67X5,0,41,88,0.465909
67X6,0,37,85,0.435294
67X7,0,58,105,0.552381
67X8,0,35,97,0.360825
67X9,0,55,101,0.544554
1bbX0,0,43,99,0.434343
1bbX1,0,47,96,0.489583
1bbX2,0,50,90,0.555556
1bbX3,0,45,101,0.445545
1bbX4,0,43,97,0.443299
1bbX5,0,38,97,0.391753
1bbX6,0,42,95,0.442105
1bbX7,0,50,102,0.490196
2a8X0,2,48,90,0.533333
2a8X1,2,50,93,0.537634
2a8X2,2,49,99,0.494949
2a8X3,2,44,103,0.427184
2a8X4,2,32,89,0.359551
2a8X5,2,37,92,0.402174
2a8X6,2,52,101,0.514851
2a8X7,2,57,100,0.57
2a8X8,2,52,95,0.547368
2a8X9,2,45,84,0.535714
2a8Xa,2,37,95,0.389474
2a8Xb,2,54,97,0.556701
2a8Xc,2,53,116,0.456897
2d9X0,2,43,90,0.477778
2d9X1,2,43,108,0.398148
2d9X2,2,46,100,0.46
2d9X3,2,56,106,0.528302
2d9X4,2,47,104,0.451923
