mutation_id,clone_id,alt_count,depth,vaf
1X0,1,9,100,0.09
1X1,1,10,95,0.105263
1X2,1,15,107,0.140187
1X3,1,9,97,0.0927835
1X4,1,8,92,0.0869565
1X5,1,12,107,0.11215
3X0,1,11,97,0.113402
3X1,1,9,97,0.0927835
3X2,1,8,106,0.0754717
14X0,1,11,93,0.11828
14X1,1,10,105,0.0952381
14X2,1,11,112,0.0982143
14X3,1,14,111,0.126126
14X4,1,12,104,0.115385
14X6,1,12,108,0.111111
14X7,1,12,112,0.107143
22X0,1,5,81,0.0617284
22X1,1,10,97,0.103093
22X2,1,9,88,0.102273
22X3,1,8,82,0.097561
22X4,1,11,112,0.0982143
22X5,1,7,115,0.0608696
22X6,1,12,108,0.111111
22X7,1,5,96,0.0520833
22X8,1,10,99,0.10101
22X9,1,10,88,0.113636
25X0,1,7,97,0.0721649
25X2,1,12,104,0.115385
25X3,1,5,88,0.0568182
25X4,1,5,98,0.0510204
25X6,1,10,107,0.0934579
25X7,1,9,105,0.0857143
25X8,1,8,109,0.0733945
25X9,1,5,115,0.0434783
25Xa,1,10,93,0.107527
25Xb,1,10,101,0.0990099
25Xc,1,7,98,0.0714286
25X10,1,10,98,0.102041
29X8,1,5,110,0.0454545
2aX1,1,6,100,0.06
2aX2,1,6,97,0.0618557
2aX3,1,7,91,0.0769231
2aX4,1,9,114,0.0789474
2aX5,1,5,107,0.046729
34X3,1,5,101,0.049505
34X4,1,5,107,0.046729
34X5,1,5,79,0.0632911
34X6,1,6,116,0.0517241
34X7,1,9,114,0.0789474
36X0,1,5,104,0.0480769
36X1,1,6,97,0.0618557
36X2,1,5,93,0.0537634
36X3,1,5,101,0.049505
36X4,1,6,111,0.0540541
36X5,1,6,110,0.0545455
36X9,1,7,101,0.0693069
3aX5,1,5,81,0.0617284
3aX7,1,6,109,0.0550459
26X1,1,5,91,0.0549451
26X3,1,5,117,0.042735
26X4,1,5,113,0.0442478
64X1,1,5,120,0.0416667
64X8,1,8,123,0.0650407
9dX3,1,5,111,0.045045
2X0,0,48,106,0.45283
2X1,0,37,103,0.359223
2X2,0,42,102,0.411765
2X3,0,34,100,0.34
2X4,0,34,95,0.357895
2X5,0,37,98,0.377551
2X6,0,41,107,0.383178
2X7,0,32,89,0.359551
2X8,0,44,114,0.385965
2X9,0,45,112,0.401786
2Xa,0,38,96,0.395833
2Xb,0,39,102,0.382353
2Xc,0,45,99,0.454545
5X0,0,12,77,0.155844
5X1,0,29,92,0.315217
5X2,0,21,93,0.225806
5X3,0,32,104,0.307692
5X4,0,31,97,0.319588
5X5,0,25,90,0.277778
5X6,0,21,88,0.238636
5X7,0,31,103,0.300971
5X8,0,28,104,0.269231
5X9,0,28,83,0.337349
9X0,0,34,111,0.306306
9X1,0,21,96,0.21875
9X2,0,36,107,0.336449
9X3,0,33,115,0.286957
9X4,0,20,90,0.222222
fX0,1,10,92,0.108696
fX1,1,10,117,0.0854701
fX2,1,8,81,0.0987654
fX3,1,11,110,0.1
fX4,1,10,94,0.106383
fX5,1,9,89,0.101124
fX6,1,8,86,0.0930233
fX7,1,8,103,0.0776699
fX8,1,12,86,0.139535
fX9,1,6,105,0.0571429
fXa,1,7,112,0.0625
fXb,1,6,86,0.0697674
58X3,1,5,97,0.0515464
58X4,1,6,105,0.0571429
58X8,1,9,103,0.0873786
7bX5,1,5,101,0.049505
20X1,1,6,104,0.0576923
20X2,1,8,116,0.0689655
20X4,1,7,97,0.0721649
24X2,1,7,114,0.0614035
24X4,1,5,121,0.0413223
24X5,1,5,108,0.0462963
24X6,1,6,123,0.0487805
24X7,1,5,91,0.0549451
43X3,1,5,96,0.0520833
43Xa,1,5,93,0.0537634
10X0,0,19,95,0.2
10X1,0,18,88,0.204545
10X2,0,20,96,0.208333
10X3,0,21,114,0.184211
10X4,0,18,90,0.2
11X0,0,13,89,0.146067
11X1,0,18,95,0.189474
11X2,0,19,101,0.188119
11X3,0,22,94,0.234043
11X4,0,18,92,0.195652
11X5,0,21,113,0.185841
11X6,0,21,95,0.221053
11X7,0,18,102,0.176471
11X8,0,17,92,0.184783
11X9,0,14,112,0.125
11Xa,0,10,93,0.107527
11Xb,0,17,97,0.175258
1aX0,0,15,100,0.15
1aX1,0,11,100,0.11
1aX2,0,27,101,0.267327
1aX3,0,19,102,0.186275
1aX4,0,24,105,0.228571
1aX5,0,23,116,0.198276
1aX6,0,23,107,0.214953
1aX7,0,14,111,0.126126
1aX8,0,17,119,0.142857
1aX9,0,10,91,0.10989
1aXa,0,14,87,0.16092
1aXb,0,18,103,0.174757
1aXc,0,16,87,0.183908
1dX1,1,6,110,0.0545455
1dX4,1,5,99,0.0505051
3bX0,1,5,93,0.0537634
56X1,1,5,109,0.0458716
acX2,1,5,113,0.0442478
acX9,1,5,110,0.0454545
1eX0,0,17,101,0.168317
1eX1,0,15,110,0.136364
1eX2,0,9,93,0.0967742
1eX3,0,11,94,0.117021
1eX4,0,20,106,0.188679
1eX5,0,8,89,0.0898876
1eX6,0,7,78,0.0897436
37X0,0,17,113,0.150442
37X1,0,17,98,0.173469
37X2,0,17,108,0.157407
37X3,0,11,100,0.11
37X4,0,10,107,0.0934579
37X5,0,12,98,0.122449
37X6,0,15,106,0.141509
37X7,0,10,102,0.0980392
37X8,0,12,98,0.122449
42X0,0,12,120,0.1
42X1,0,20,117,0.17094
42X2,0,8,94,0.0851064
42X3,0,14,107,0.130841
42X4,0,13,108,0.12037
42X5,0,17,116,0.146552
42X6,0,16,101,0.158416
81X0,0,13,102,0.127451
81X1,0,12,122,0.0983607
81X2,0,7,101,0.0693069
81X3,0,7,102,0.0686275
81X4,0,10,102,0.0980392
81X5,0,8,95,0.0842105
81X6,0,11,95,0.115789
81X7,0,18,111,0.162162
81X8,0,15,106,0.141509
81X9,0,14,99,0.141414
81Xa,0,9,109,0.0825688
81Xb,0,9,92,0.0978261
81Xc,0,16,109,0.146789
81Xd,0,11,77,0.142857
c6X0,0,13,114,0.114035
c6X1,0,9,104,0.0865385
c6X2,0,9,103,0.0873786
c6X3,0,9,84,0.107143
c6X4,0,16,106,0.150943
c6X5,0,12,94,0.12766
c6X6,0,9,97,0.0927835
c6X7,0,11,99,0.111111
e0X0,0,14,100,0.14
e0X1,0,16,109,0.146789
e0X2,0,13,106,0.122642
e0X3,0,14,110,0.127273
e0X4,0,10,102,0.0980392
e0X5,0,18,104,0.173077
e0X6,0,9,85,0.105882
e0X7,0,9,87,0.103448
e0X8,0,14,113,0.123894
e0X9,0,13,102,0.127451
e0Xa,0,12,86,0.139535
e0Xb,0,11,94,0.117021
fbX0,0,7,98,0.0714286
fbX1,0,9,91,0.0989011
fbX2,0,14,90,0.155556
fbX3,0,9,99,0.0909091
fbX4,0,16,94,0.170213
fbX5,0,11,96,0.114583
fbX6,0,6,89,0.0674157
fbX7,0,7,80,0.0875
fbX8,0,8,97,0.0824742
fbX9,0,7,92,0.076087
fbXa,0,9,101,0.0891089
12aX0,0,10,100,0.1
12aX1,0,7,96,0.0729167
12aX2,0,9,105,0.0857143
12aX3,0,6,97,0.0618557
12aX4,0,15,112,0.133929
