mutation_id,clone_id,alt_count,depth,vaf
1X0,0,42,97,0.43299
1X1,0,52,102,0.509804
1X2,0,31,94,0.329787
1X3,0,47,99,0.474747
1X4,0,48,93,0.516129
1X5,0,38,89,0.426966
1X6,0,49,110,0.445455
1X7,0,41,95,0.431579
1X8,0,46,93,0.494624
1X9,0,41,89,0.460674
4X0,0,43,102,0.421569
4X1,0,51,105,0.485714
4X2,0,50,100,0.5
4X3,0,42,94,0.446809
4X4,0,37,80,0.4625
4X5,0,35,98,0.357143
4X6,0,44,93,0.473118
4X7,0,40,99,0.40404
4X8,0,41,100,0.41
4X9,0,51,101,0.50495
4Xa,0,47,97,0.484536
7X0,0,45,100,0.45
7X1,0,49,113,0.433628
7X2,0,45,91,0.494505
7X3,0,50,88,0.568182
7X4,0,48,95,0.505263
7X5,0,52,95,0.547368
7X6,0,37,106,0.349057
bX1,1,5,101,0.049505
bX2,1,9,101,0.0891089
bX3,1,7,98,0.0714286
bX4,1,7,95,0.0736842
bX5,1,5,102,0.0490196
bX6,1,8,125,0.064
eX2,1,9,98,0.0918367
eX3,1,6,90,0.0666667
eX5,1,7,111,0.0630631
eX7,1,6,105,0.0571429
eX8,1,6,96,0.0625
eX9,1,10,103,0.0970874
eXa,1,12,100,0.12
eXb,1,7,97,0.0721649
eXd,1,10,119,0.0840336
12X1,1,8,104,0.0769231
12X2,1,5,87,0.0574713
12X3,1,6,110,0.0545455
12X4,1,8,105,0.0761905
12X5,1,7,85,0.0823529
18X0,1,6,105,0.0571429
18X4,1,5,93,0.0537634
18X5,1,9,106,0.0849057
18X6,1,7,127,0.0551181
18X7,1,5,89,0.0561798
18X8,1,12,111,0.108108
18Xa,1,6,96,0.0625
1fX1,1,6,99,0.0606061
1fX2,1,8,110,0.0727273
2fX1,1,6,96,0.0625
2fX2,1,5,97,0.0515464
2fX6,1,5,117,0.042735
3aX1,1,5,103,0.0485437
3aX5,1,6,85,0.0705882
3aX8,1,5,102,0.0490196
cX0,0,34,106,0.320755
cX1,0,36,119,0.302521
cX2,0,41,100,0.41
cX3,0,22,81,0.271605
cX4,0,34,97,0.350515
cX5,0,28,80,0.35
cX6,0,34,108,0.314815
cX7,0,29,100,0.29
cX8,0,34,111,0.306306
cX9,0,29,101,0.287129
cXa,0,31,105,0.295238
cXb,0,45,118,0.381356
cXc,0,32,110,0.290909
cXd,0,24,88,0.272727
cXe,0,40,100,0.4
cXf,0,33,99,0.333333
cX10,0,29,110,0.263636
cX11,0,33,110,0.3
13X4,1,5,108,0.0462963
14X0,0,39,112,0.348214
14X1,0,29,102,0.284314
14X2,0,22,85,0.258824
14X3,0,37,108,0.342593
14X4,0,35,99,0.353535
14X5,0,31,103,0.300971
1aX0,0,38,95,0.4
1aX1,0,37,104,0.355769
1aX2,0,28,102,0.27451
1aX3,0,40,104,0.384615
1aX4,0,43,110,0.390909
1aX5,0,36,116,0.310345
1aX6,0,36,114,0.315789
1aX7,0,35,100,0.35
1aX8,0,37,104,0.355769
