mutation_id,clone_id,alt_count,depth,vaf
1X0,0,46,105,0.438095
1X1,0,61,112,0.544643
1X2,0,54,121,0.446281
1X3,0,52,111,0.468468
1X4,0,48,100,0.48
1X5,0,46,102,0.45098
1X6,0,53,91,0.582418
1X7,0,51,108,0.472222
1X8,0,55,94,0.585106
1X9,0,53,106,0.5
1Xa,0,53,99,0.535354
1Xb,0,56,106,0.528302
1Xc,0,58,116,0.5
1Xd,0,52,108,0.481481
4X0,0,46,100,0.46
4X1,0,55,102,0.539216
4X2,0,33,77,0.428571
4X3,0,49,100,0.49
4X4,0,41,87,0.471264
4X5,0,63,106,0.59434
4X6,0,62,107,0.579439
4X7,0,46,91,0.505495
4X8,0,51,109,0.46789
4X9,0,46,97,0.474227
4Xa,0,55,94,0.585106
4Xb,0,37,85,0.435294
4Xc,0,39,87,0.448276
4Xd,0,57,102,0.558824
4Xe,0,44,101,0.435644
9X0,0,46,105,0.438095
9X1,0,36,99,0.363636
9X2,0,40,82,0.487805
9X3,0,46,98,0.469388
9X4,0,62,123,0.504065
9X5,0,48,108,0.444444
9X6,0,52,99,0.525253
9X7,0,51,102,0.5
9X8,0,46,84,0.547619
9X9,0,37,97,0.381443
9Xa,0,27,93,0.290323
cX0,0,43,97,0.443299
cX1,0,40,86,0.465116
cX2,0,53,118,0.449153
cX3,0,46,98,0.469388
cX4,0,42,96,0.4375
cX5,0,58,118,0.491525
cX6,0,49,107,0.457944
cX7,0,48,107,0.448598
cX8,0,40,90,0.444444
cX9,0,42,108,0.388889
cXa,0,36,95,0.378947
29X0,0,45,102,0.441176
29X1,0,30,90,0.333333
29X2,0,60,121,0.495868
29X3,0,42,95,0.442105
29X4,0,43,101,0.425743
29X5,0,44,109,0.40367
29X6,0,36,103,0.349515
29X7,0,42,92,0.456522
29X8,0,30,77,0.38961
29X9,0,28,100,0.28
29Xa,0,35,94,0.37234
29Xb,0,46,101,0.455446
29Xc,0,44,97,0.453608
2eX0,0,37,99,0.373737
2eX1,0,48,108,0.444444
2eX2,0,45,93,0.483871
