mutation_id,clone_id,alt_count,depth,vaf
1X0,1,8,112,0.0714286
1X1,1,9,94,0.0957447
1X2,1,8,97,0.0824742
1X3,1,11,117,0.0940171
1X4,1,11,95,0.115789
1X6,1,9,121,0.0743802
1X7,1,5,87,0.0574713
1X8,1,7,105,0.0666667
1X9,1,6,102,0.0588235
1Xa,1,8,95,0.0842105
1Xb,1,10,93,0.107527
6X0,1,14,118,0.118644
6X1,1,10,108,0.0925926
23X0,1,6,104,0.0576923
23X5,1,7,94,0.0744681
2eX5,1,5,111,0.045045
3dX4,1,5,100,0.05
2X0,0,47,93,0.505376
2X1,0,49,98,0.5
2X2,0,39,95,0.410526
2X3,0,49,99,0.494949
2X4,0,46,101,0.455446
2X5,0,31,85,0.364706
2X6,0,37,90,0.411111
2X7,0,59,120,0.491667
2X8,0,34,96,0.354167
2X9,0,47,94,0.5
2Xa,0,47,112,0.419643
2Xb,0,35,94,0.37234
3X0,1,8,108,0.0740741
3X1,1,14,92,0.152174
3X3,1,10,116,0.0862069
3X4,1,7,88,0.0795455
3X5,1,6,114,0.0526316
3X6,1,9,103,0.0873786
12X0,1,9,111,0.0810811
12X2,1,8,117,0.0683761
12X3,1,8,116,0.0689655
12X4,1,7,91,0.0769231
12X6,1,6,108,0.0555556
12X8,1,6,103,0.0582524
1aX0,1,5,129,0.0387597
1aX1,1,6,105,0.0571429
1aX2,1,5,114,0.0438596
1aX5,1,6,91,0.0659341
1aX6,1,6,95,0.0631579
1aX9,1,5,88,0.0568182
1aXa,1,9,97,0.0927835
29X0,1,9,99,0.0909091
29X2,1,6,92,0.0652174
29X3,1,7,96,0.0729167
29X5,1,10,101,0.0990099
29X6,1,6,91,0.0659341
29X8,1,5,101,0.049505
29Xa,1,6,96,0.0625
44X0,1,6,101,0.0594059
44X1,1,7,96,0.0729167
44X6,1,8,109,0.0733945
64X7,1,5,92,0.0543478
64X9,1,6,113,0.0530973
64Xa,1,5,109,0.0458716
4X0,0,43,116,0.37069
4X1,0,34,94,0.361702
4X2,0,42,104,0.403846
4X3,0,36,100,0.36
4X4,0,42,102,0.411765
4X5,0,44,116,0.37931
4X6,0,36,119,0.302521
4X7,0,36,97,0.371134
4X8,0,36,104,0.346154
4X9,0,37,91,0.406593
4Xa,0,45,119,0.378151
4Xb,0,39,91,0.428571
4Xc,0,28,89,0.314607
7X0,1,14,103,0.135922
7X1,1,19,87,0.218391
7X2,1,21,119,0.176471
7X3,1,22,110,0.2
7X4,1,20,97,0.206186
7X5,1,18,100,0.18
7X6,1,15,105,0.142857
7X7,1,13,106,0.122642
7X8,1,22,94,0.234043
7X9,1,25,114,0.219298
7Xa,1,16,88,0.181818
bX0,1,8,97,0.0824742
bX1,1,12,103,0.116505
bX2,1,16,106,0.150943
bX3,1,18,125,0.144
bX4,1,16,106,0.150943
bX5,1,11,98,0.112245
bX6,1,18,105,0.171429
bX7,1,9,104,0.0865385
bX8,1,21,108,0.194444
bX9,1,16,102,0.156863
bXa,1,12,102,0.117647
bXb,1,11,79,0.139241
bXc,1,19,92,0.206522
fX0,1,8,98,0.0816327
fX1,1,7,102,0.0686275
fX2,1,10,101,0.0990099
fX3,1,7,101,0.0693069
fX5,1,8,87,0.091954
fX6,1,9,107,0.0841121
fX7,1,11,113,0.0973451
fX9,1,5,117,0.042735
fXa,1,7,102,0.0686275
51X0,1,7,107,0.0654206
51X1,1,7,78,0.0897436
51X3,1,10,110,0.0909091
51X5,1,8,99,0.0808081
5dXa,1,5,82,0.0609756
7bX8,1,6,93,0.0645161
daX8,1,6,136,0.0441176
5eX3,1,6,103,0.0582524
5eX7,1,5,96,0.0520833
60X4,1,5,112,0.0446429
60X8,1,6,105,0.0571429
77X9,1,6,110,0.0545455
8fX3,1,6,121,0.0495868
99X4,1,5,110,0.0454545
10X1,1,9,112,0.0803571
10X2,1,6,106,0.0566038
10X3,1,13,111,0.117117
10X4,1,9,95,0.0947368
15X2,1,6,103,0.0582524
1cX1,1,8,104,0.0769231
16X0,1,5,104,0.0480769
16X9,1,5,105,0.047619
cX0,1,5,100,0.05
cX1,1,8,85,0.0941176
cX3,1,8,88,0.0909091
cX4,1,7,107,0.0654206
cX5,1,8,104,0.0769231
cX6,1,6,118,0.0508475
cX7,1,5,112,0.0446429
cX8,1,5,103,0.0485437
cXc,1,7,106,0.0660377
cXd,1,7,92,0.076087
cXe,1,6,88,0.0681818
18X0,1,5,93,0.0537634
18X2,1,5,114,0.0438596
18X3,1,7,105,0.0666667
18X8,1,5,84,0.0595238
18X9,1,8,111,0.0720721
3cX4,1,5,95,0.0526316
91X1,1,5,112,0.0446429
8X0,0,16,86,0.186047
8X1,0,19,122,0.155738
8X2,0,21,110,0.190909
8X3,0,13,80,0.1625
8X4,0,22,127,0.173228
8X5,0,25,101,0.247525
8X6,0,13,88,0.147727
8X7,0,19,105,0.180952
8X8,0,23,122,0.188525
8X9,0,26,110,0.236364
8Xa,0,17,126,0.134921
8Xb,0,8,98,0.0816327
8Xc,0,14,99,0.141414
9X0,0,17,95,0.178947
9X1,0,11,79,0.139241
9X2,0,18,92,0.195652
9X3,0,14,90,0.155556
9X4,0,23,123,0.186992
9X5,0,16,103,0.15534
9X6,0,21,113,0.185841
9X7,0,17,101,0.168317
9X8,0,20,101,0.19802
9X9,0,21,111,0.189189
9Xa,0,22,98,0.22449
9Xb,0,15,103,0.145631
dX0,0,11,106,0.103774
dX1,0,8,96,0.0833333
dX2,0,10,102,0.0980392
dX3,0,22,116,0.189655
dX4,0,8,92,0.0869565
dX5,0,14,107,0.130841
dX6,0,5,83,0.060241
dX7,0,8,84,0.0952381
dX8,0,17,118,0.144068
dX9,0,10,100,0.1
dXa,0,11,90,0.122222
6bX0,0,8,94,0.0851064
6bX1,0,13,109,0.119266
6bX2,0,8,91,0.0879121
6bX3,0,11,103,0.106796
6bX4,0,12,100,0.12
6bX5,0,8,98,0.0816327
79X0,0,8,95,0.0842105
79X1,0,8,101,0.0792079
79X2,0,8,97,0.0824742
79X3,0,14,106,0.132075
79X4,0,8,95,0.0842105
79X5,0,10,102,0.0980392
79X6,0,7,98,0.0714286
79X7,0,8,123,0.0650407
79X8,0,10,109,0.0917431
79X9,0,11,107,0.102804
79Xa,0,9,106,0.0849057
79Xb,0,7,86,0.0813953
79Xc,0,8,103,0.0776699
79Xd,0,6,94,0.0638298
306X0,0,11,75,0.146667
306X1,0,6,82,0.0731707
306X2,0,12,104,0.115385
306X4,0,9,111,0.0810811
3deX0,0,13,101,0.128713
3deX1,0,5,91,0.0549451
3deX2,0,11,117,0.0940171
3deX3,0,10,104,0.0961538
3deX4,0,6,95,0.0631579
3deX5,0,10,111,0.0900901
3deX6,0,5,106,0.0471698
3deX7,0,6,100,0.06
4fbX0,0,17,96,0.177083
4fbX1,0,10,96,0.104167
4fbX2,0,16,112,0.142857
4fbX3,0,9,111,0.0810811
4fbX4,0,8,102,0.0784314
4fbX5,0,12,121,0.0991736
568X0,0,8,101,0.0792079
568X1,0,7,97,0.0721649
568X2,0,15,102,0.147059
568X3,0,12,104,0.115385
568X4,0,8,99,0.0808081
568X5,0,6,89,0.0674157
568X6,0,5,95,0.0526316
568X7,0,7,112,0.0625
568X8,0,14,97,0.14433
568X9,0,14,107,0.130841
d84X0,0,7,100,0.07
d84X1,0,11,83,0.13253
d84X2,0,7,83,0.0843373
d84X3,0,10,96,0.104167
d84X5,0,11,92,0.119565
d84X6,0,7,107,0.0654206
d84X7,0,12,99,0.121212
e08X0,0,12,87,0.137931
