clone,alt,depth,id
0,51,105,1a28a94X0
0,53,106,1a28a94X1
0,56,98,1a28a94X2
0,59,115,1a28a94X3
0,45,97,1a28a94X4
0,56,110,1a28a94X5
0,49,99,1a28a94X6
0,47,111,1a28a94X7
0,58,99,1a28a94X8
0,61,102,1a28a96X0
0,52,108,1a28a96X1
0,36,89,1a28a96X2
0,39,99,1a28a96X3
0,51,97,1a28a96X4
0,62,104,1a28a96X5
0,50,102,1a28a96X6
0,66,119,1a28a96X7
0,42,82,1a28a96X8
0,55,114,1a28a99X0
0,54,93,1a28a99X1
0,39,80,1a28a99X2
0,46,95,1a28a99X3
0,45,87,1a28a99X4
0,43,102,1a28a99X5
0,50,103,1a28a99X6
0,30,75,1a28a99X7
0,40,93,1a28a99X8
0,59,111,1a28a99X9
0,48,98,1a28a9dX0
0,51,105,1a28a9dX1
0,52,116,1a28a9dX2
0,34,91,1a28a9dX3
0,50,111,1a28a9dX4
0,46,100,1a28a9dX5
0,44,95,1a28a9dX6
0,49,85,1a28a9dX7
0,62,113,1a28aa6X0
0,44,94,1a28aa6X1
0,48,105,1a28aa6X2
0,40,95,1a28aa6X3
0,56,104,1a28aa6X4
0,52,105,1a28aa6X5
0,56,94,1a28aa6X6
0,58,100,1a28aa6X7
0,54,104,1a28aa6X8
0,56,116,1a28aa6X9
0,53,108,1a28ab3X0
0,49,101,1a28ab3X1
0,43,89,1a28ab3X2
0,47,98,1a28ab3X3
0,45,100,1a28ab3X4
0,41,91,1a28ab3X5
0,42,108,1a28aceX0
0,44,84,1a28aceX1
0,43,79,1a28aceX2
0,51,94,1a28aceX3
0,45,98,1a28aceX4
0,61,108,1a28aceX5
0,54,110,1a28aceX6
0,49,94,1a28aceX7
0,54,92,1a28aceX8
0,47,99,1a28aceX9
0,51,96,1a28adfX0
0,46,95,1a28adfX1
0,44,88,1a28adfX2
0,57,106,1a28adfX3
0,61,122,1a28adfX4
0,48,99,1a28adfX5
0,43,106,1a28adfX6
0,46,92,1a28adfX7
0,41,89,1a28adfX8
0,44,92,1a28adfX9
0,42,86,1a28ae9X0
0,49,95,1a28ae9X1
0,49,91,1a28ae9X2
0,38,91,1a28ae9X3
0,40,92,1a28ae9X4
