"clone","alt","depth","id"
1,10,100,"19218eX0"
1,6,100,"19218eX1"
1,5,100,"19218eX2"
1,8,100,"19218eX4"
1,7,100,"19218eX5"
1,8,100,"19218eX6"
1,13,100,"19218eX8"
1,6,100,"19218eX9"
1,9,100,"19218eXb"
1,9,100,"192195X0"
1,6,100,"192195X1"
1,8,100,"192195X2"
1,5,100,"192195X3"
1,7,100,"192195X4"
1,7,100,"192195X5"
1,7,100,"19219bX1"
1,6,100,"19219bX2"
1,7,100,"19219bX3"
1,5,100,"19219bX5"
1,9,100,"19219bX7"
1,8,100,"19219bX8"
1,5,100,"1921a4X1"
1,6,100,"1921a4X5"
1,7,100,"1921a4X7"
1,6,100,"1921a4X8"
1,8,100,"1921bdX0"
1,6,100,"1921bdX1"
1,9,100,"1921bdX7"
1,8,100,"1921bdXa"
1,5,100,"1921bdXb"
1,10,100,"1921bdXd"
1,8,100,"1921bdXe"
1,5,100,"1921bdXf"
1,5,100,"1921c4X4"
1,6,100,"1921c4X6"
1,5,100,"1921c4X7"
1,5,100,"1921c4X9"
1,5,100,"1921c4Xa"
1,6,100,"1923e2X0"
1,5,100,"1923e2X6"
1,5,100,"193597X2"
1,5,100,"1921c5X7"
1,5,100,"19227aX2"
1,5,100,"1922b6X2"
1,5,100,"1922cbX5"
1,5,100,"1922cbX9"
1,6,100,"192880X0"
0,54,100,"19218fX0"
0,45,100,"19218fX1"
0,46,100,"19218fX2"
0,41,100,"19218fX3"
0,36,100,"19218fX4"
0,40,100,"19218fX5"
0,43,100,"19218fX6"
0,42,100,"19218fX7"
0,47,100,"19218fX8"
0,49,100,"19218fX9"
1,5,100,"1921a1X0"
0,36,100,"192191X0"
0,44,100,"192191X1"
0,43,100,"192191X2"
0,35,100,"192191X3"
0,49,100,"192191X4"
0,43,100,"192191X5"
0,48,100,"192191X6"
0,46,100,"192191X7"
0,48,100,"192191X8"
0,43,100,"192191X9"
1,38,100,"192196X0"
1,38,100,"192196X1"
1,42,100,"192196X2"
1,41,100,"192196X3"
1,37,100,"192196X4"
1,39,100,"192196X5"
1,46,100,"192196X6"
1,38,100,"192196X7"
1,29,100,"192196X8"
1,39,100,"192196X9"
1,37,100,"19219dX0"
1,42,100,"19219dX1"
1,32,100,"19219dX2"
1,32,100,"19219dX3"
1,35,100,"19219dX4"
1,39,100,"19219dX5"
1,40,100,"19219dX6"
1,40,100,"19219dX7"
1,9,100,"19219eX0"
1,12,100,"19219eX1"
1,14,100,"19219eX2"
1,11,100,"19219eX3"
1,15,100,"19219eX4"
1,12,100,"19219eX5"
1,14,100,"19219eX6"
1,13,100,"19219eX7"
1,13,100,"19219eX8"
1,20,100,"19219eX9"
1,5,100,"1921b9X5"
1,12,100,"1921adX0"
1,11,100,"1921adX1"
1,14,100,"1921adX3"
1,10,100,"1921adX4"
1,8,100,"1921adX5"
1,13,100,"1921adX6"
1,11,100,"1921adX7"
1,10,100,"1921adX8"
1,11,100,"1921e3X0"
1,18,100,"1921e3X1"
1,10,100,"1921e3X2"
1,14,100,"1921e3X3"
1,15,100,"1921e3X4"
1,18,100,"1921e3X5"
1,11,100,"1921e3X6"
1,9,100,"1921e3X7"
1,15,100,"1921e3X8"
1,8,100,"1921e3X9"
1,7,100,"1921e3Xa"
1,8,100,"1921e3Xb"
1,6,100,"1921e3Xc"
1,11,100,"1921e3Xd"
1,9,100,"19222cX0"
1,17,100,"19222cX1"
1,10,100,"19222cX2"
1,9,100,"19222cX3"
1,6,100,"19222cX4"
1,10,100,"19222cX5"
1,6,100,"192236X3"
1,7,100,"192236X4"
1,6,100,"192236X5"
1,7,100,"192236Xc"
1,9,100,"192242X0"
1,7,100,"192242X2"
1,7,100,"192242X8"
1,6,100,"192242Xa"
1,7,100,"192242Xb"
1,6,100,"192242Xc"
1,5,100,"1922deX7"
1,5,100,"1922deX9"
1,5,100,"1925ccXb"
1,7,100,"192237X0"
1,8,100,"192237X1"
1,11,100,"192237X2"
1,10,100,"192237X3"
1,6,100,"192237X5"
