"clone","alt","depth","id"
1,5,100,"19218eX1"
1,5,100,"19218eX2"
1,5,100,"19218eX6"
1,9,100,"19218eX9"
1,5,100,"192195X2"
1,7,100,"19219bX2"
1,7,100,"192564X6"
0,47,100,"19218fX0"
0,43,100,"19218fX1"
0,52,100,"19218fX2"
0,50,100,"19218fX3"
0,45,100,"19218fX4"
0,51,100,"19218fX5"
0,43,100,"19218fX6"
0,49,100,"19218fX7"
0,48,100,"19218fX8"
0,49,100,"19218fX9"
0,50,100,"192191X0"
0,49,100,"192191X1"
0,39,100,"192191X2"
0,50,100,"192191X3"
0,48,100,"192191X4"
0,47,100,"192191X5"
0,48,100,"192191X6"
0,46,100,"192191X7"
0,44,100,"192191X8"
0,43,100,"192191X9"
1,39,100,"192196X0"
1,35,100,"192196X1"
1,32,100,"192196X2"
1,32,100,"192196X3"
1,26,100,"192196X4"
1,32,100,"192196X5"
1,35,100,"192196X6"
1,29,100,"192196X7"
1,36,100,"192196X8"
1,41,100,"192196X9"
1,5,100,"19219cX4"
1,6,100,"19219cX5"
1,6,100,"19219cX6"
1,5,100,"19229fX0"
1,5,100,"19229fX1"
1,5,100,"19229fX2"
1,5,100,"19229fX4"
1,5,100,"19229fX7"
1,8,100,"1923a9X4"
1,5,100,"1923a9Xd"
1,24,100,"19219dX0"
1,29,100,"19219dX1"
1,23,100,"19219dX2"
1,39,100,"19219dX3"
1,24,100,"19219dX4"
1,35,100,"19219dX5"
1,24,100,"19219dX6"
1,32,100,"19219dX7"
1,10,100,"19219eX0"
1,12,100,"19219eX1"
1,13,100,"19219eX2"
1,13,100,"19219eX3"
1,8,100,"19219eX4"
1,17,100,"19219eX5"
1,12,100,"19219eX6"
1,11,100,"19219eX7"
1,13,100,"19219eX8"
1,10,100,"19219eX9"
1,8,100,"1921acX0"
1,14,100,"1921acX2"
1,9,100,"1921acX3"
1,14,100,"1921acX4"
1,24,100,"1921acX5"
1,9,100,"1921acX6"
1,14,100,"1921acX7"
1,9,100,"1921acX8"
1,8,100,"1921b8X7"
1,5,100,"1921b8X8"
1,5,100,"1921d5X2"
1,10,100,"1921b9X0"
1,11,100,"1921b9X2"
1,6,100,"1921b9X3"
1,6,100,"1921b9X4"
1,7,100,"1921b9X6"
1,6,100,"1921b9X7"
1,9,100,"1921b9X8"
1,7,100,"1921b9X9"
1,5,100,"1921b9Xa"
1,7,100,"1921b9Xb"
1,7,100,"1921ccX0"
1,6,100,"1921ccX1"
1,5,100,"1921ccX2"
1,7,100,"1921ccX4"
1,7,100,"1921ccX8"
1,6,100,"1921ccXa"
1,6,100,"1921fbX0"
1,6,100,"1921fbX5"
1,6,100,"1921fbX7"
1,7,100,"1921fbX8"
1,6,100,"192241X7"
1,5,100,"192213X1"
1,18,100,"19219fX0"
1,17,100,"19219fX1"
1,13,100,"19219fX2"
1,9,100,"19219fX3"
1,11,100,"19219fX4"
1,15,100,"19219fX5"
1,15,100,"19219fX6"
1,17,100,"19219fX7"
1,17,100,"19219fX8"
1,19,100,"19219fX9"
1,21,100,"19219fXa"
1,24,100,"1921a7X0"
1,18,100,"1921a7X1"
1,19,100,"1921a7X2"
1,28,100,"1921a7X3"
1,11,100,"1921a7X4"
1,17,100,"1921a7X5"
1,18,100,"1921a7X6"
1,16,100,"1921a7X7"
1,10,100,"1921a7X8"
1,24,100,"1921a7X9"
1,14,100,"1921a7Xa"
1,21,100,"1921a7Xb"
1,15,100,"1921a7Xc"
1,23,100,"1921a7Xd"
1,19,100,"1921a7Xe"
1,15,100,"1921a7Xf"
1,18,100,"1921afX0"
1,12,100,"1921afX1"
1,29,100,"1921afX2"
1,24,100,"1921afX3"
1,12,100,"1921afX4"
1,13,100,"1921afX5"
1,24,100,"1921afX6"
1,19,100,"1921afX7"
1,12,100,"1921afX8"
1,13,100,"1921afX9"
1,18,100,"1921afXa"
1,12,100,"1921baX0"
1,13,100,"1921baX1"
1,16,100,"1921baX2"
1,11,100,"1921baX3"
1,11,100,"1921baX4"
1,8,100,"1921baX5"
1,14,100,"1921baX6"
1,12,100,"1921baX7"
1,11,100,"1921baX8"
1,24,100,"1921baX9"
1,10,100,"1921baXa"
1,13,100,"1921baXb"
1,6,100,"1921d0X1"
1,8,100,"1921d0X3"
1,5,100,"1921d0X6"
1,6,100,"1921d0X7"
1,5,100,"1921d0X8"
1,5,100,"1921d0X9"
1,6,100,"1921d0Xb"
1,7,100,"1921d0Xd"
1,6,100,"1921d0Xf"
1,5,100,"1921f3X0"
1,5,100,"1921f3X1"
1,7,100,"1921f3X3"
1,7,100,"1921f3X4"
