clone,alt,depth,id
1,12,100,1X0
1,16,100,1X1
1,20,100,1X2
1,16,100,1X3
1,18,100,1X4
1,18,100,1X5
1,17,100,1X6
1,19,100,1X7
1,22,100,3X0
1,22,100,3X1
1,12,100,3X2
1,18,100,3X3
1,18,100,3X4
1,21,100,3X5
1,23,100,3X6
1,19,100,3X7
1,11,100,3X8
1,18,100,9X0
1,21,100,9X1
1,12,100,9X2
1,17,100,13X0
1,16,100,13X1
1,20,100,13X2
1,17,100,13X3
1,13,100,13X4
1,13,100,13X5
1,18,100,13X6
1,18,100,13X7
1,17,100,13X8
1,14,100,13X9
1,18,100,13Xa
1,10,100,17X0
1,20,100,17X1
1,14,100,17X2
1,19,100,17X3
1,18,100,17X4
1,19,100,17X5
1,15,100,17X6
1,19,100,17X7
1,14,100,17X8
1,14,100,17X9
1,25,100,22X0
1,6,100,22X1
1,12,100,22X2
1,19,100,22X3
1,12,100,22X4
1,18,100,22X5
1,15,100,22X6
1,19,100,22X7
1,11,100,22X8
1,16,100,22X9
1,19,100,22Xa
1,18,100,22Xb
1,23,100,22Xc
1,22,100,22Xd
1,15,100,41X0
1,13,100,41X1
1,8,100,41X2
1,13,100,41X3
1,6,100,41X4
1,14,100,41X5
1,10,100,41X6
1,18,100,41X7
1,10,100,41X8
1,11,100,41X9
1,8,100,41Xa
1,9,100,55X0
1,10,100,55X1
1,12,100,55X2
1,9,100,55X3
1,13,100,55X4
1,15,100,55X5
1,6,100,55X6
1,6,100,55X7
1,12,100,69X0
1,8,100,69X1
1,6,100,69X2
1,8,100,69X3
1,12,100,69X4
1,8,100,69X5
1,5,100,69X6
1,7,100,69X7
1,12,100,69X8
1,11,100,69X9
1,7,100,69Xa
1,7,100,afX0
1,7,100,afX1
1,11,100,afX2
1,7,100,afX3
1,12,100,afX4
1,8,100,afX5
1,7,100,afX6
1,5,100,afX7
1,8,100,afX8
1,8,100,afX9
1,6,100,afXa
1,5,100,afXb
1,7,100,afXc
1,7,100,afXd
1,7,100,114X0
1,7,100,114X1
1,5,100,114X2
1,6,100,114X3
1,7,100,114X4
1,9,100,114X5
1,6,100,114X6
1,9,100,114X7
1,8,100,12fX0
1,7,100,12fX2
1,6,100,12fX3
