clone,alt,depth,id
0,46,100,1X0
0,49,100,1X1
0,50,100,1X2
0,49,100,1X3
0,53,100,1X4
0,56,100,1X5
0,50,100,1X6
0,55,100,1X7
0,45,100,1X8
0,58,100,6X0
0,56,100,6X1
0,46,100,6X2
0,44,100,6X3
0,50,100,6X4
0,51,100,7X0
0,55,100,7X1
0,52,100,7X2
0,48,100,7X3
0,54,100,7X4
0,52,100,7X5
0,49,100,7X6
0,49,100,7X7
0,51,100,7X8
0,47,100,7X9
0,39,100,7Xa
0,48,100,9X0
0,57,100,9X1
0,50,100,9X2
0,51,100,9X3
0,47,100,9X4
0,52,100,9X5
0,47,100,9X6
0,60,100,9X7
0,56,100,14X0
0,48,100,14X1
0,57,100,14X2
0,46,100,14X3
0,51,100,14X4
0,52,100,14X5
0,43,100,14X6
0,50,100,14X7
0,53,100,14X8
0,42,100,14X9
0,53,100,14Xa
0,50,100,16X0
0,44,100,16X1
0,47,100,16X2
0,51,100,16X3
0,53,100,16X4
0,46,100,16X5
0,45,100,16X6
0,56,100,16X7
0,55,100,1aX0
0,53,100,1aX1
0,54,100,1aX2
0,64,100,1aX3
0,47,100,1aX4
0,54,100,1aX5
0,56,100,1aX6
0,53,100,1aX7
0,55,100,1aX8
0,52,100,1aX9
0,53,100,1aXa
0,45,100,1bX0
0,47,100,1bX1
0,42,100,1bX2
0,47,100,1bX3
0,57,100,1bX4
0,50,100,1bX5
0,49,100,1bX6
0,48,100,1bX7
0,48,100,1bX8
0,45,100,1bX9
0,48,100,1bXa
0,56,100,1bXb
0,50,100,1dX0
0,49,100,1dX1
0,44,100,1dX2
0,36,100,1dX3
0,42,100,1dX4
0,47,100,1dX5
0,41,100,1dX6
0,44,100,1dX7
0,48,100,1dX8
0,48,100,1dX9
0,45,100,24X0
0,32,100,24X1
0,47,100,24X2
0,43,100,24X3
0,49,100,24X4
0,48,100,24X5
0,45,100,24X6
0,44,100,24X7
0,46,100,2fX0
0,37,100,2fX1
0,43,100,2fX2
0,52,100,2fX3
0,47,100,2fX4
0,50,100,2fX5
0,45,100,2fX6
0,50,100,2fX7
0,42,100,2fX8
0,38,100,2fX9
0,44,100,2fXa
0,43,100,2fXb
0,48,100,32X0
0,41,100,32X1
0,46,100,32X2
0,41,100,32X3
0,43,100,32X4
0,42,100,32X5
0,47,100,32X6
0,49,100,32X7
0,41,100,32X8
0,39,100,32X9
1,10,100,53X0
1,6,100,53X1
1,13,100,53X2
1,9,100,53X3
1,10,100,53X4
1,9,100,53X5
1,14,100,5bX0
1,8,100,5bX1
1,12,100,5bX2
1,14,100,5bX3
1,13,100,5bX4
1,9,100,5bX5
1,9,100,5bX6
1,7,100,5bX7
1,10,100,7fX0
1,10,100,7fX1
1,14,100,7fX2
1,7,100,7fX3
1,15,100,7fX4
1,18,100,7fX5
