"clone","alt","depth","id"
0,47,112,"61cf1X0"
0,48,98,"61cf1X1"
0,52,94,"61cf1X2"
0,39,90,"61cf1X3"
0,52,110,"61cf1X4"
0,47,106,"61cf1X5"
0,55,105,"61cf1X6"
0,38,83,"61cf2X0"
0,45,109,"61cf2X1"
0,34,89,"61cf2X2"
0,57,124,"61cf2X3"
0,34,84,"61cf2X4"
0,47,96,"61cf2X5"
0,39,87,"61cf2X6"
0,40,105,"61cf2X7"
0,43,104,"61cf2X8"
0,43,118,"61cf4X0"
0,45,95,"61cf4X1"
0,44,105,"61cf4X2"
0,59,100,"61cf4X3"
2,45,99,"61cf8X0"
2,50,103,"61cf8X1"
2,49,104,"61cf8X2"
2,39,95,"61cf8X3"
2,54,105,"61cf8X4"
2,44,95,"61cf8X5"
2,50,102,"61cf8X6"
2,54,113,"61cf8X7"
2,56,104,"61cf8X8"
2,48,96,"61d00X0"
2,56,107,"61d00X1"
2,41,91,"61d00X2"
2,48,105,"61d00X3"
2,46,101,"61d00X4"
2,36,78,"61d00X5"
2,52,109,"61d00X6"
2,52,105,"61d1bX0"
2,52,104,"61d1bX1"
2,40,96,"61d1bX2"
2,47,98,"61d1bX3"
2,38,92,"61d1bX4"
2,43,99,"61d1bX5"
2,54,112,"61d1bX6"
2,39,101,"61d1bX7"
2,36,115,"61d1bX8"
2,52,96,"61d1bX9"
2,44,93,"61d1bXa"
2,52,102,"61d1bXb"
2,7,119,"61d28X1"
2,6,103,"61d28X2"
2,7,97,"61d28X5"
2,5,119,"61d28X6"
2,5,74,"61d28X8"
2,5,99,"61d28X9"
2,6,122,"61d28Xa"
2,7,101,"61d28Xc"
2,5,105,"61d5bX0"
2,6,105,"61d5bX2"
2,6,95,"61d5bX8"
2,5,101,"61dcfX1"
2,6,100,"61dcfX3"
2,8,105,"61dcfX4"
2,5,86,"61dcfX6"
2,9,102,"61dcfX9"
2,9,93,"61f36X1"
2,5,117,"61f36X2"
2,7,94,"61f36X3"
2,6,97,"61f36X4"
2,5,88,"61f36X5"
2,6,112,"61f36X6"
2,6,92,"61f36X7"
2,5,114,"6201cX0"
2,7,110,"6201cX4"
2,6,100,"62627X1"
2,7,113,"62627X3"
2,6,103,"62627X4"
2,7,116,"62627X7"
2,6,99,"62627X9"
2,5,115,"62627Xa"
2,5,100,"626b7X1"
2,8,82,"626b7X4"
2,9,112,"626b7X5"
2,7,107,"62a35X4"
2,7,110,"62a35X5"
2,5,93,"62a35X7"
2,5,128,"62a35Xa"
2,5,111,"62a35Xb"
2,10,97,"62fb0X0"
2,8,114,"62fb0X4"
2,7,120,"62fb0Xa"
2,8,114,"63548X0"
2,8,101,"63548X1"
2,8,103,"63548X2"
2,7,106,"63548X3"
2,8,113,"63548X4"
2,7,118,"63548X7"
2,6,104,"63548X9"
2,6,101,"6394cX1"
2,6,106,"6394cX2"
2,8,111,"6394cX4"
2,5,100,"6394cX5"
2,6,88,"6394cX6"
2,9,117,"6418eX1"
2,8,99,"6418eX4"
2,6,118,"6418eX6"
2,5,103,"6418eX7"
2,5,97,"6418eX8"
2,5,114,"647e4X3"
2,5,100,"647e4X6"
2,5,111,"647e4X7"
2,6,92,"647e4X9"
2,8,91,"647e4Xb"
2,7,103,"647e4Xc"
2,5,73,"647e4Xd"
2,5,100,"65af3X0"
2,7,90,"65af3X2"
2,9,102,"65af3X3"
2,5,98,"65af3X4"
2,8,113,"6670aX4"
2,7,111,"66c74X1"
2,5,108,"66c74X2"
2,6,107,"66c74X3"
2,10,93,"66c74X4"
2,8,103,"66c74X6"
2,8,98,"66c74X7"
2,5,118,"6750aX1"
2,7,87,"6750aX2"
2,5,101,"6750aX4"
2,6,114,"6750aX7"
2,6,83,"6750aX8"
2,5,112,"6750aX9"
2,7,113,"6750aXa"
2,5,101,"6834bX6"
2,5,92,"6834bX8"
2,5,117,"6834bX9"
2,7,92,"68c97X0"
2,5,79,"68c97X1"
2,6,98,"68c97X2"
2,7,99,"68c97X3"
2,5,93,"6cebaX1"
2,7,95,"6cebaX3"
2,6,98,"6cebaX4"
2,5,100,"6cebaX5"
2,7,121,"6cebaX7"
2,6,105,"6cebaX8"
2,5,100,"6dc0cX4"
2,5,83,"6dc0cX9"
2,6,83,"6dc0cXb"
2,5,109,"6dcd5X1"
2,6,107,"6dcd5X5"
2,5,79,"74fa2X5"
2,6,94,"6dcd6X0"
2,7,119,"6dcd6Xa"
2,6,105,"6fad5X5"
2,6,112,"8100dX0"
2,5,100,"8c0a1X7"
2,45,110,"61d29X0"
2,41,104,"61d29X1"
2,44,114,"61d29X2"
2,46,101,"61d29X3"
2,45,104,"61d29X4"
2,51,107,"61d29X5"
2,46,91,"61d29X6"
2,41,104,"61d29X7"
2,38,96,"61d76X0"
2,31,97,"61d76X1"
2,34,82,"61d76X2"
2,38,94,"61d76X3"
2,41,107,"61d76X4"
2,35,89,"61d76X5"
2,36,92,"61d76X6"
2,54,117,"61d76X7"
2,39,97,"61d97X0"
2,52,109,"61d97X1"
2,40,92,"61d97X2"
2,38,92,"61d97X3"
2,44,94,"61d97X4"
2,42,95,"61d97X5"
2,45,94,"61d97X6"
2,37,101,"61d97X7"
2,49,108,"61dd1X0"
2,43,108,"61dd1X1"
2,45,112,"61dd1X2"
2,33,104,"61dd1X3"
2,39,108,"61dd1X4"
2,41,98,"61dd1X5"
2,53,119,"61dd1X6"
2,48,104,"61dd1X7"
2,41,96,"61dd1X8"
2,32,92,"61dd1X9"
2,30,97,"61dd1Xa"
2,35,92,"61dd1Xb"
2,52,118,"61dd1Xc"
2,46,91,"62062X0"
2,51,101,"62062X1"
2,46,100,"62062X2"
2,46,126,"62062X3"
2,52,106,"62062X4"
2,42,97,"62062X5"
2,52,104,"62062X6"
2,49,110,"62062X7"
2,40,95,"62062X8"
2,36,92,"62062X9"
2,38,84,"62062Xa"
2,36,95,"62062Xb"
2,39,102,"62062Xc"
2,42,94,"62062Xd"
2,35,91,"62080X0"
2,38,96,"62080X1"
2,44,106,"62080X2"
2,40,102,"62080X3"
2,36,87,"62080X4"
2,41,101,"62080X5"
2,61,105,"62080X6"
2,37,95,"62080X7"
2,35,90,"62080X8"
2,51,107,"620b6X0"
2,38,97,"620b6X1"
2,42,91,"620b6X2"
2,37,93,"620b6X3"
2,45,107,"620b6X4"
2,49,102,"620b6X5"
2,44,106,"620b6X6"
2,41,78,"620b6X7"
2,33,87,"620b6X8"
2,34,76,"6210eX0"
2,29,91,"6210eX1"
2,33,86,"6210eX2"
2,32,78,"6210eX3"
2,47,93,"6210eX4"
2,36,99,"6210eX5"
2,42,92,"6210eX6"
2,40,97,"6210eX7"
2,56,108,"6210eX8"
2,30,103,"62340X0"
2,32,108,"62340X1"
2,22,87,"62340X2"
2,29,92,"62340X3"
2,23,93,"62340X4"
2,34,117,"62340X5"
2,37,117,"62340X6"
2,24,102,"62340X7"
2,29,101,"62340X8"
2,25,88,"62340X9"
2,28,95,"62408X0"
2,25,80,"62408X1"
2,28,93,"62408X2"
2,33,103,"62408X3"
2,22,87,"62408X4"
2,24,104,"62408X5"
2,30,88,"62408X6"
2,21,94,"62408X7"
2,29,96,"62408X8"
2,20,96,"62518X0"
2,34,82,"62518X1"
2,18,98,"62518X2"
2,36,117,"62518X3"
2,19,95,"62518X4"
2,28,97,"62518X5"
2,23,104,"62518X6"
2,30,113,"62518X7"
2,24,98,"62518X8"
2,20,84,"62518X9"
2,31,99,"62518Xa"
2,24,116,"62518Xb"
2,24,92,"62518Xc"
2,30,100,"625fdX0"
2,24,93,"625fdX1"
2,41,122,"625fdX2"
2,35,109,"625fdX3"
2,40,107,"625fdX4"
2,20,98,"625fdX5"
2,23,100,"625fdX6"
2,24,95,"625fdX7"
2,24,105,"625fdX8"
2,29,96,"625fdX9"
2,28,111,"625fdXa"
2,17,92,"625fdXb"
2,22,105,"625fdXc"
2,22,102,"625fdXd"
2,24,103,"627c7X0"
2,24,89,"627c7X1"
2,26,109,"627c7X2"
2,30,107,"627c7X3"
2,21,89,"627c7X4"
2,17,98,"627c7X5"
2,20,84,"627c7X6"
2,25,109,"63300X0"
2,24,85,"63300X1"
2,25,89,"63300X2"
2,28,90,"63300X3"
2,30,100,"63300X4"
2,20,96,"63300X5"
2,22,93,"63300X6"
2,28,92,"63300X7"
2,42,124,"63300X8"
2,26,89,"63300X9"
2,21,94,"63300Xa"
2,24,108,"63300Xb"
2,16,92,"63300Xc"
2,20,102,"63a10X0"
2,16,88,"63a10X1"
2,26,95,"63a10X2"
2,34,104,"63a10X3"
2,23,99,"63a10X4"
2,30,101,"63a10X5"
2,28,104,"63a10X6"
2,27,106,"64071X0"
2,19,101,"64071X1"
2,22,80,"64071X2"
2,17,87,"64071X3"
2,26,102,"64071X4"
2,23,95,"64071X5"
2,30,118,"64071X6"
2,20,93,"66629X0"
2,27,105,"66629X1"
