"clone","alt","depth","id"
1,24,99,"1X0"
1,29,93,"1X1"
1,24,97,"1X2"
1,27,110,"1X3"
1,35,130,"1X4"
1,23,98,"1X5"
1,24,98,"1X6"
1,26,92,"1X7"
1,34,117,"1X8"
1,29,91,"1X9"
1,28,102,"1Xa"
1,11,81,"3X0"
1,11,98,"3X1"
1,13,87,"3X2"
1,20,91,"3X3"
1,15,84,"3X4"
1,18,97,"3X5"
1,11,90,"3X6"
1,15,78,"bX0"
1,13,97,"bX1"
1,9,76,"bX2"
1,13,100,"bX3"
1,13,100,"bX4"
1,15,83,"bX5"
1,11,94,"bX6"
1,9,92,"bX7"
1,11,93,"bX8"
1,15,94,"bX9"
1,10,103,"bXa"
1,7,94,"13X0"
1,14,102,"13X1"
1,9,98,"13X2"
1,11,88,"13X4"
1,6,110,"13X5"
1,7,95,"13X6"
1,10,100,"13X7"
1,8,102,"13X8"
1,5,97,"37X3"
1,5,97,"37X8"
1,7,119,"37Xe"
1,5,110,"66Xc"
1,5,92,"38X1"
1,7,115,"38X2"
1,6,86,"38X4"
1,6,102,"38X5"
1,5,95,"38X6"
1,5,95,"38X7"
1,9,119,"38X8"
1,5,115,"38Xb"
1,8,84,"38Xd"
1,5,95,"39X3"
1,5,98,"39X5"
1,5,105,"6eX1"
1,6,115,"14X0"
1,5,89,"14X2"
1,5,87,"14X4"
1,12,122,"14X6"
1,6,102,"14X8"
1,9,124,"14X9"
1,7,90,"17X3"
1,6,98,"17Xa"
1,5,112,"18X0"
1,5,96,"18X7"
1,6,94,"cX1"
1,5,105,"cX2"
1,5,79,"cX3"
1,9,102,"cX4"
1,6,107,"cX9"
1,5,104,"21X2"
1,6,89,"21X7"
1,5,93,"21Xb"
1,6,92,"49X2"
1,5,100,"4X0"
1,9,101,"4X1"
1,7,111,"4X2"
1,10,88,"4X3"
1,6,107,"4X4"
1,8,106,"4X5"
1,9,100,"5X0"
1,11,106,"5X3"
1,6,116,"5X4"
1,12,94,"5X5"
1,13,112,"5X6"
1,8,92,"5X7"
1,7,100,"5X8"
1,6,98,"5X9"
1,5,108,"5Xa"
1,6,100,"5Xc"
1,10,107,"5Xd"
1,9,94,"5Xe"
1,7,101,"5X10"
1,8,102,"5X11"
1,7,90,"5X12"
1,7,107,"5X13"
1,6,104,"7X4"
1,7,110,"8X1"
1,6,102,"8X4"
1,6,93,"8X9"
1,6,104,"1fX1"
1,9,109,"1fX2"
1,5,92,"1fX4"
1,7,98,"1fX6"
1,13,106,"1fX9"
1,5,107,"1fXa"
1,8,99,"1fXb"
1,7,105,"1fXd"
1,10,94,"1fXe"
1,5,93,"4fX1"
1,6,98,"4fX3"
1,5,100,"4fX4"
1,5,95,"4fX5"
1,8,85,"4fX7"
1,6,102,"4fX8"
1,6,109,"4fX9"
1,5,89,"4fXb"
1,5,111,"59X0"
1,5,102,"59X2"
1,5,126,"59X3"
1,6,102,"59X4"
1,5,104,"6X4"
2,21,97,"2X0"
2,19,100,"2X1"
2,21,118,"2X2"
2,25,100,"2X3"
2,19,113,"2X4"
2,26,109,"2X5"
2,17,92,"2X6"
2,34,100,"2X7"
2,20,88,"2X8"
2,5,107,"dX3"
2,5,95,"dX7"
2,8,112,"1eX3"
2,5,100,"2eX9"
2,22,94,"eX0"
2,20,93,"eX1"
2,22,110,"eX2"
2,25,111,"eX3"
2,20,95,"eX4"
2,29,105,"eX5"
2,19,113,"eX6"
2,20,87,"eX7"
2,19,89,"eX8"
2,7,98,"fXa"
2,5,101,"75X5"
2,5,87,"13eX1"
2,20,79,"10X0"
2,19,106,"10X1"
2,17,100,"10X2"
2,17,101,"10X3"
2,19,101,"10X4"
2,20,113,"10X5"
2,23,100,"10X6"
2,14,91,"10X7"
2,11,94,"10X8"
2,23,105,"10X9"
2,14,94,"10Xa"
2,13,88,"10Xb"
2,15,91,"10Xc"
2,13,91,"11X0"
2,9,102,"11X1"
2,6,92,"11X2"
2,10,87,"11X3"
2,14,96,"11X4"
2,13,104,"11X5"
2,9,93,"11X6"
2,8,94,"11X7"
2,9,106,"11X8"
2,14,101,"11X9"
2,11,84,"11Xa"
2,8,108,"15X0"
2,10,110,"15X2"
2,11,89,"15X3"
2,7,108,"15X4"
2,6,94,"15X5"
2,6,112,"15X6"
2,5,101,"27X0"
2,6,107,"27X5"
2,6,99,"27X6"
2,5,92,"28X3"
2,6,110,"16X3"
2,6,95,"16X4"
2,5,106,"16X5"
2,11,97,"16X6"
2,6,89,"16X7"
2,5,124,"1bX0"
2,6,102,"1bX8"
2,5,101,"54X4"
2,6,96,"3dX9"
2,9,73,"12X3"
2,7,90,"12X4"
2,7,96,"12X5"
2,11,100,"12X7"
2,6,74,"12X8"
2,10,82,"1aX0"
2,10,103,"1aX1"
2,7,99,"1aX2"
2,6,101,"1aX3"
2,11,119,"1aX4"
2,6,89,"1aX5"
2,5,93,"1aX6"
2,5,98,"1aX7"
2,8,100,"1aX8"
2,6,99,"1aXa"
2,9,95,"1aXb"
2,10,95,"1aXc"
2,7,85,"1aXd"
2,10,98,"1aXe"
2,5,97,"25X5"
2,6,117,"26X0"
2,5,98,"26X1"
2,5,101,"26X2"
2,8,89,"26X3"
2,6,114,"26X4"
2,7,94,"26X5"
2,5,86,"26X6"
2,5,86,"26X7"
2,5,98,"29X0"
2,6,120,"29X1"
2,5,97,"29X2"
2,5,92,"29X3"
2,5,112,"29X5"
2,9,80,"29X6"
2,6,99,"44X5"
2,7,112,"44X7"
2,5,94,"44X8"
