"clone","alt","depth","id"
1,8,104,"61cf0X1"
1,6,119,"61cf0X2"
1,5,109,"61cf0X3"
1,5,89,"61cf0X4"
1,6,110,"61cf0X6"
1,6,104,"61cf0X8"
1,6,109,"61cf0X9"
1,8,112,"61cf0Xa"
1,8,101,"61cf0Xb"
1,8,99,"61cf0Xc"
1,7,99,"61cf0Xd"
1,7,97,"61cf7X0"
1,7,85,"61cf7X2"
1,6,94,"61cf7X3"
1,5,113,"61cf7X4"
1,7,100,"61cf7X5"
1,9,102,"61cf7X6"
1,9,92,"61cf7X7"
1,7,103,"61cf7X8"
1,6,107,"61cf7X9"
1,8,99,"61cf7Xb"
1,7,92,"61d16X0"
1,6,97,"61d16X2"
1,8,94,"61d16X4"
1,7,95,"61d16X5"
1,9,120,"61d16X6"
1,5,94,"61d16X7"
1,5,94,"61d5dX2"
1,9,105,"61d5dX3"
1,7,76,"61d5dX5"
1,8,98,"61d5dX7"
1,8,111,"61d5dXa"
1,7,118,"61d5dXb"
1,5,99,"61db4X1"
1,7,88,"61db4X3"
1,8,85,"61db4X4"
1,8,110,"61db4X5"
1,6,101,"61db4X7"
1,5,106,"61db4X8"
1,5,97,"61db4X9"
1,9,117,"61db4Xc"
1,5,104,"61df7X0"
1,5,102,"61df7X1"
1,7,99,"61df7X2"
1,6,112,"61df7X6"
1,5,111,"61df7X7"
1,13,112,"61df7X8"
1,5,113,"61e06X4"
1,10,115,"61e06X5"
1,7,108,"61e06X6"
1,6,93,"61e06X7"
1,5,84,"61e06X8"
1,5,92,"61e06X9"
1,8,111,"61e06Xa"
1,6,71,"61e06Xb"
1,11,89,"61e06Xc"
1,9,92,"61e06Xd"
1,7,101,"61e06Xe"
1,6,113,"61e06Xf"
1,5,106,"61e06X10"
1,5,101,"61ecaX2"
1,7,96,"61ecaX3"
1,8,99,"61ecaX7"
1,8,101,"61ecaX8"
1,5,108,"61ecaX9"
1,7,103,"61ecaXa"
1,10,110,"61ecaXb"
1,9,97,"61ecaXc"
1,8,102,"61ed4X1"
1,5,115,"61ed4X2"
1,5,99,"61ed4X4"
1,5,99,"61ed4X5"
1,6,104,"61ed4X6"
1,10,91,"61ed4X7"
1,10,106,"61edbX0"
1,8,127,"61edbX1"
1,9,113,"61edbX2"
1,6,99,"61edbX3"
1,11,107,"61edbX4"
