"clone","alt","depth","id"
1,7,94,"61cf0Xa"
1,5,94,"61cf0Xd"
1,6,96,"61cf7X2"
1,5,111,"61cf7X3"
1,6,104,"61cf7X7"
1,6,106,"61cf7Xb"
1,5,107,"61d5dX0"
1,5,87,"62254X2"
1,5,103,"62966X3"
1,5,103,"62ba1X8"
1,5,91,"68757X2"
1,5,104,"68cf2X0"
1,5,89,"6db91X4"
1,5,92,"6db91X7"
0,53,112,"61cf1X0"
0,51,102,"61cf1X1"
0,45,101,"61cf1X2"
0,42,91,"61cf1X3"
0,51,111,"61cf1X4"
0,33,90,"61cf1X5"
0,40,101,"61cf1X6"
0,40,109,"61cf2X0"
0,39,104,"61cf2X1"
0,35,87,"61cf2X2"
0,43,108,"61cf2X3"
0,34,96,"61cf2X4"
0,38,112,"61cf2X5"
0,28,90,"61cf2X6"
0,40,111,"61cf2X7"
0,35,112,"61cf2X8"
0,17,88,"61cf4X0"
0,13,90,"61cf4X1"
0,18,97,"61cf4X2"
0,14,99,"61cf4X3"
2,11,95,"61cf8X0"
2,7,96,"61cf8X1"
2,13,92,"61cf8X2"
2,14,115,"61cf8X3"
2,9,100,"61cf8X4"
2,19,113,"61cf8X5"
2,12,106,"61cf8X8"
2,8,108,"61d00X0"
2,5,106,"61d00X1"
2,10,94,"61d00X2"
2,14,100,"61d00X4"
2,10,89,"61d00X5"
2,13,86,"61d00X6"
2,6,103,"61d1aX6"
2,6,111,"61d1aX7"
2,5,104,"61d23Xa"
2,6,98,"61d23Xb"
2,5,116,"61ddcX7"
2,5,96,"61e4fX4"
2,5,116,"61f0bX6"
2,5,113,"620c9Xc"
2,5,106,"6215cX9"
2,5,84,"6257cX0"
2,5,112,"626e6X2"
2,5,117,"63d6cX6"
2,5,130,"6715fX4"
2,5,103,"697b4X0"
2,12,99,"61d1bX0"
2,5,95,"61d1bX1"
2,5,72,"61d1bX2"
2,8,115,"61d1bX3"
2,7,111,"61d1bX5"
2,6,84,"61d1bX6"
2,5,102,"61d1bX7"
2,10,95,"61d1bX8"
2,9,92,"61d1bXa"
2,8,111,"61d1bXb"
2,6,93,"61d28X0"
2,6,108,"61d28X1"
2,5,111,"61d28X5"
2,7,118,"61d28Xa"
2,6,98,"61d5bX9"
2,10,114,"61dcfX2"
2,5,107,"61dcfX3"
2,5,95,"61f36X7"
2,8,98,"6201cX4"
2,6,108,"62a35Xb"
2,5,106,"62fb0X2"
2,6,101,"62fb0X8"
2,7,99,"63548X9"
2,5,108,"63548Xa"
2,9,98,"6394cX2"
2,5,91,"6394cX7"
2,6,99,"6418eX1"
2,5,91,"6418eX2"
2,8,96,"647e4X3"
2,5,107,"647e4X9"
2,5,101,"65af3X4"
2,5,108,"6670aX1"
2,6,99,"6834bX9"
2,5,103,"70003X9"
2,5,99,"73901X2"
2,6,105,"61d29X0"
2,5,82,"61d29X1"
2,5,95,"61d97X5"
2,6,119,"61dd1X1"
2,5,110,"61dd1X2"
2,5,92,"61dd1X6"
2,6,101,"62062X9"
2,6,99,"62062Xb"
2,5,101,"62062Xd"
2,6,113,"6210eX2"
2,5,104,"62340X4"
2,5,103,"62518X3"
2,6,102,"64071X0"
2,5,104,"66629X6"
2,5,95,"71898X7"
2,5,97,"61d13X4"
2,7,102,"61d49X2"
2,7,109,"61d49X3"
2,5,105,"61d49X5"
2,6,112,"61d9eX3"
2,5,87,"61d9eX5"
2,5,111,"61dc5X0"
2,6,96,"61dc5X1"
2,5,112,"61dc5X3"
2,5,106,"61e56X2"
2,5,93,"61ecbX1"
2,6,122,"61ecbXa"
2,5,94,"62167X2"
2,5,112,"62167X4"
2,6,99,"62167X5"
2,5,102,"62167X8"
2,5,93,"621deX0"
2,7,114,"62f57X3"
2,5,95,"63891X9"
2,5,94,"63e99X7"
2,5,106,"68b3aX3"
2,5,120,"637b2X1"
2,5,99,"64e98X6"
2,5,93,"68814X2"
1,5,82,"61cf9X0"
1,6,104,"61cf9X4"
1,8,101,"61cf9X5"
1,7,106,"61cf9X6"
1,7,113,"61cf9X7"
1,7,106,"61cf9X9"
1,5,110,"61d47X5"
1,6,126,"61cfbX0"
1,8,118,"61cfbX3"
1,8,86,"61cfbX4"
1,7,107,"61cfbX5"
1,6,115,"61cfbX6"
1,5,107,"61cfbX7"
1,5,93,"61cfbX8"
1,7,89,"61cfbX9"
1,6,105,"61d42X1"
1,6,112,"61d81X1"
1,6,90,"61d81X2"
1,5,111,"61d81X3"
1,6,108,"61d81X6"
1,6,105,"61dcaX9"
1,5,105,"61f4cX2"
1,6,100,"62330X0"
1,5,109,"62330X3"
1,5,106,"62dfcX0"
1,6,94,"61e7cX6"
1,6,110,"61f70X4"
1,5,97,"621eaX1"
1,7,136,"64f03X4"
1,11,92,"61cf5X0"
1,15,91,"61cf5X1"
1,18,104,"61cf5X2"
1,11,97,"61cf5X3"
1,16,103,"61cf5X4"
1,12,98,"61cf5X5"
1,16,95,"61cf5X6"
1,16,103,"61cf5X7"
1,7,96,"61cfcX0"
1,8,82,"61cfcX1"
1,9,98,"61cfcX2"
1,7,95,"61cfcX3"
1,10,102,"61cfcX4"
1,11,106,"61cfcX5"
1,7,93,"61cfcX6"
1,8,86,"61cfcX7"
1,8,115,"61d02X0"
1,13,112,"61d02X1"
1,11,106,"61d02X2"
1,7,102,"61d02X3"
1,14,123,"61d02X4"
1,10,99,"61d02X5"
1,12,108,"61d04X0"
1,9,87,"61d04X1"
1,7,119,"61d04X2"
1,5,105,"61d04X3"
1,9,112,"61d04X5"
1,5,120,"61d37X4"
1,6,94,"61d37X7"
1,6,95,"61fccX2"
1,5,102,"63a2fX6"
1,6,86,"66d3dX6"
1,5,106,"70e88X7"
1,6,119,"61d0bX1"
1,6,124,"61d0bX6"
1,7,97,"61d0bX7"
1,7,113,"61d0bX8"
1,6,107,"61d0cX2"
1,5,96,"61d0cX3"
1,6,94,"61d0cXa"
1,5,88,"61d0cXb"
1,6,103,"61d10X8"
1,6,100,"61d14Xa"
1,7,111,"61d14Xc"
1,5,107,"61d24X0"
1,6,112,"61d24X3"
1,7,109,"61d24X7"
1,5,114,"61eacXc"
1,5,91,"62874X2"
1,6,116,"62d9dX0"
1,5,109,"64335X3"
1,5,111,"660cbX7"
1,5,96,"66176X0"
1,8,109,"66176X6"
1,5,110,"670c3X7"
1,5,100,"68f66X3"
1,5,95,"68f66X4"
1,5,94,"6b297X0"
1,6,110,"6c287X7"
1,5,122,"70820X5"
1,5,127,"75caaX3"
1,5,96,"61d05X0"
1,5,104,"61d05X3"
1,6,94,"61d05X4"
1,6,103,"61d05Xb"
1,5,108,"61d07X1"
1,5,101,"61d07X7"
1,5,118,"61eb0X4"
1,5,100,"621bbX8"
1,6,98,"62273X0"
1,5,99,"6c43eXa"
1,7,103,"61cfdX0"
1,8,117,"61cfdX2"
1,10,90,"61cfdX3"
1,8,113,"61cfdX6"
1,8,108,"61cfdX7"
1,8,121,"61cfdX8"
1,9,103,"61d2dX4"
1,12,119,"61d2dX6"
1,7,101,"61d2dX7"
1,9,112,"61d2dX9"
1,7,118,"61d4bX0"
1,8,89,"61d71X0"
1,5,98,"61d71X2"
1,9,118,"61d71X3"
1,9,102,"61d71X5"
1,8,112,"61d71X6"
1,5,97,"61d71X7"
1,7,92,"61d71X8"
1,12,115,"61d71X9"
1,6,109,"61d71Xb"
1,6,97,"61d71Xd"
1,6,102,"61d7eX1"
1,7,125,"61d7eX3"
1,5,111,"61d7eX5"
1,6,88,"61d7eX6"
1,6,107,"61d7eX7"
1,8,108,"61d7eX8"
1,5,92,"61d7eXb"
1,8,88,"61d7eXd"
1,5,94,"61db3X2"
1,5,98,"61db3Xb"
1,5,106,"61e0bX2"
1,6,102,"6229eX6"
1,5,104,"62462X3"
1,5,97,"62573X5"
1,5,122,"627d9X4"
1,5,97,"62964X3"
1,6,105,"62c4cX1"
1,6,92,"62c4cX3"
1,5,117,"62c4cX5"
1,6,108,"62f2bX4"
1,5,118,"62f2bX5"
1,5,111,"6424cX4"
1,5,104,"64b5aX6"
1,5,125,"65146X0"
1,6,90,"66707X5"
1,5,96,"66bd7X9"
1,5,99,"68955X0"
1,6,99,"61dadX7"
1,7,88,"61e85X1"
1,5,113,"61e85X2"
1,6,97,"61e85X3"
1,6,109,"61e85Xc"
1,6,110,"61f46X0"
1,6,92,"61f46X2"
1,6,92,"61f46X4"
1,5,109,"61f46Xa"
1,5,94,"61f69X4"
1,5,96,"62782X0"
1,6,87,"62782X3"
1,6,91,"62782Xa"
1,5,98,"6313bX0"
1,5,118,"6313bXb"
1,5,103,"63b06X2"
1,5,110,"63d2eX2"
1,6,106,"63d2eX7"
1,5,127,"65d9eX7"
1,6,102,"65d9eX8"
1,5,99,"65d9eXb"
1,5,118,"66227X8"
1,5,103,"66552X1"
1,5,111,"6721aX0"
1,5,88,"67773X1"
1,5,105,"67773Xd"
1,5,111,"69cb7X0"
1,8,100,"61cf3X0"
1,9,86,"61cf3X1"
1,16,106,"61cf3X2"
1,11,103,"61cf3X3"
1,10,93,"61cf3X4"
1,14,83,"61cf3X5"
1,13,109,"61cf3X6"
1,13,94,"61cf3X7"
1,7,81,"61cfeX0"
1,5,92,"61cfeX1"
1,5,100,"61d1cX4"
1,5,102,"61d1cXb"
1,5,107,"71035X6"
1,9,116,"61d1dX2"
1,5,88,"61d1dX3"
1,5,100,"61d1dX6"
1,5,107,"61d31X0"
1,6,103,"61d31X1"
1,8,97,"61d31X4"
1,5,106,"61d31X6"
1,5,102,"61d31X8"
1,6,105,"61d3eX2"
1,8,100,"61d3eX4"
1,5,78,"61d63X1"
1,5,96,"61d63X2"
1,7,116,"61d63X3"
1,7,96,"61d63X5"
1,7,87,"61d63X6"
1,5,108,"61d63X7"
1,6,88,"61d63X9"
1,5,106,"61d63Xa"
1,6,100,"61d63Xe"
1,6,98,"61d63Xf"
1,6,112,"61d7cX1"
1,8,109,"61d7cX3"
1,5,97,"61d7cX4"
1,8,98,"61d7cX6"
1,6,100,"61d7cX9"
1,5,104,"61d7cXb"
1,5,99,"61d7cXc"
1,6,99,"61d7cX10"
1,7,95,"61d7cX11"
1,7,98,"61deeX5"
1,5,103,"61e9dX2"
1,6,120,"623baX3"
1,6,95,"623baXd"
1,5,110,"62587X5"
1,5,109,"62587X7"
1,5,106,"62587Xe"
1,6,103,"627d3X3"
1,5,104,"627d3X5"
1,5,105,"6281dX0"
1,5,101,"65998X1"
1,6,111,"61e1bX2"
1,7,101,"61e1bX7"
1,5,92,"621beX0"
1,7,100,"621beX2"
1,7,102,"621beX3"
1,6,113,"621beX4"
1,7,113,"621beX5"
1,6,100,"6221dX0"
1,5,101,"6221dX6"
1,7,90,"6221dX7"
1,5,114,"622b0X0"
1,5,110,"622b0X1"
1,5,103,"622b0X2"
1,5,99,"6299eX1"
1,6,106,"6299eX8"
1,5,110,"63303X7"
1,5,103,"63d30X4"
