"clone","alt","depth","id"
0,46,102,"1f3e7eX0"
0,43,89,"1f3e7eX1"
0,50,93,"1f3e7eX2"
0,63,112,"1f3e7eX3"
0,45,94,"1f3e7eX4"
0,47,105,"1f3e7eX5"
0,46,92,"1f3e7eX6"
0,54,103,"1f3e7eX7"
0,56,107,"1f3e7eX8"
0,40,84,"1f3e7eX9"
0,61,119,"1f3e7eXa"
0,36,92,"1f3e7fX0"
0,41,93,"1f3e7fX1"
0,50,96,"1f3e7fX2"
0,53,97,"1f3e7fX3"
0,56,98,"1f3e7fX4"
0,54,98,"1f3e7fX5"
0,41,76,"1f3e7fX6"
0,53,113,"1f3e7fX7"
0,59,115,"1f3e7fX8"
0,49,104,"1f3e7fX9"
0,66,117,"1f3e7fXa"
0,43,101,"1f3e7fXb"
1,22,99,"1f3e83X0"
1,24,97,"1f3e83X1"
1,27,112,"1f3e83X2"
1,22,105,"1f3e83X3"
1,18,97,"1f3e83X4"
1,18,94,"1f3e83X5"
1,14,113,"1f3e83X6"
1,22,106,"1f3e83X7"
1,26,99,"1f3e83X8"
1,32,114,"1f3e83X9"
1,28,116,"1f3e83Xa"
1,20,82,"1f3e83Xb"
1,33,116,"1f3e83Xc"
1,23,105,"1f3e85X0"
1,22,95,"1f3e85X1"
1,23,98,"1f3e85X2"
1,21,101,"1f3e85X3"
1,18,87,"1f3e85X4"
1,22,105,"1f3e85X5"
1,16,101,"1f3e85X6"
1,13,106,"1f3e85X7"
1,18,92,"1f3e85X8"
1,19,91,"1f3e85X9"
1,22,99,"1f3e85Xa"
1,21,103,"1f3e85Xb"
1,23,116,"1f3e85Xc"
1,26,98,"1f3e88X0"
1,21,103,"1f3e88X1"
1,15,91,"1f3e88X2"
1,25,99,"1f3e88X3"
1,15,82,"1f3e88X4"
1,24,104,"1f3e88X5"
1,17,96,"1f3e8cX0"
1,18,117,"1f3e8cX1"
1,13,107,"1f3e8cX2"
1,20,92,"1f3e8cX3"
1,24,87,"1f3e8cX4"
1,14,97,"1f3e8cX5"
1,16,104,"1f3e8cX6"
1,22,106,"1f3e90X0"
1,23,101,"1f3e90X1"
1,19,95,"1f3e90X2"
1,19,105,"1f3e90X3"
1,27,111,"1f3e90X4"
1,13,95,"1f3e90X5"
1,24,109,"1f3e90X6"
1,15,104,"1f3e90X7"
1,11,102,"1f3e90X8"
1,19,92,"1f3e90X9"
1,17,91,"1f3e90Xa"
1,23,115,"1f3e90Xb"
1,14,93,"1f3e95X0"
1,26,104,"1f3e95X1"
1,19,83,"1f3e95X2"
1,20,97,"1f3e95X3"
1,15,94,"1f3e95X4"
1,15,81,"1f3e95X5"
1,28,109,"1f3e95X6"
1,31,118,"1f3e95X7"
1,18,96,"1f3e95X8"
1,20,98,"1f3e95X9"
1,16,106,"1f3ea1X0"
