"clone","alt","depth","id"
1,5,107,"38722X2"
1,7,102,"38722X3"
1,5,86,"38722X4"
1,8,102,"38722X5"
1,5,90,"38722X8"
1,6,119,"38722Xb"
1,5,106,"3872fX1"
1,5,106,"3872fX2"
1,7,94,"3872fX4"
1,5,112,"388feX4"
0,52,98,"38723X0"
0,43,104,"38723X1"
0,47,100,"38723X2"
0,46,116,"38723X3"
0,49,103,"38723X4"
0,44,95,"38723X5"
0,37,82,"38723X6"
0,46,81,"38723X7"
0,44,99,"38723X8"
0,48,101,"38723X9"
1,6,106,"38724X0"
1,7,94,"38724X1"
1,5,117,"38724X2"
1,6,110,"38724X3"
1,9,109,"38724X4"
1,7,94,"38727X1"
1,8,115,"38727X4"
1,6,95,"38727X5"
1,9,110,"38727X6"
1,6,95,"38727X8"
1,5,111,"38727X9"
1,8,109,"38727Xa"
1,6,111,"38727Xb"
1,6,100,"38737X2"
1,5,98,"38737X5"
1,6,108,"38737Xa"
1,5,84,"38737Xb"
1,5,105,"3875aX2"
1,5,87,"38790X3"
1,5,113,"38790X4"
1,8,123,"38790X7"
1,5,98,"38790X8"
0,42,97,"38725X0"
0,34,89,"38725X1"
0,43,112,"38725X2"
0,37,99,"38725X3"
0,44,100,"38725X4"
0,50,97,"38725X5"
0,44,107,"38725X6"
0,44,120,"38725X7"
0,50,105,"38725X8"
0,45,98,"38725X9"
1,5,95,"3872aX0"
1,10,92,"3872aX1"
1,9,110,"3872aX2"
1,13,96,"3872aX3"
1,10,96,"3872aX4"
1,7,95,"3872aX5"
1,7,96,"3872aX6"
1,11,113,"3872aX7"
1,12,97,"3872aX8"
1,15,85,"3872aX9"
1,9,113,"38731X0"
1,7,104,"38731X1"
1,9,102,"38731X2"
1,9,94,"38731X3"
1,12,100,"38731X4"
1,11,111,"38731X5"
1,9,106,"38731X6"
1,8,103,"38731X7"
1,5,94,"38732X0"
1,7,96,"38732X1"
1,10,95,"38732X2"
1,5,89,"38732X3"
1,9,124,"38732X4"
1,7,115,"38732X5"
1,8,98,"38732X7"
1,9,122,"38732X8"
1,5,102,"38732X9"
1,5,99,"38740X5"
1,5,96,"38768X3"
1,6,108,"387bbX7"
1,6,108,"38761X5"
1,5,82,"38741X3"
1,5,105,"38741X6"
1,6,95,"38741X8"
1,5,105,"38777X8"
1,5,111,"387c0X0"
1,5,109,"387d6X3"
1,5,120,"387d6X4"
1,5,105,"38733X3"
1,5,95,"38733X5"
1,5,85,"3873bX2"
1,9,102,"3873bX4"
1,5,94,"3873bX6"
1,5,84,"3873bX7"
1,5,105,"3873bXd"
1,5,91,"3873bXf"
1,5,113,"38764X0"
0,31,110,"3872bX0"
0,28,101,"3872bX1"
0,43,115,"3872bX2"
0,26,93,"3872bX3"
0,27,97,"3872bX4"
0,20,103,"3872bX5"
0,28,96,"3872bX6"
0,32,95,"3872dX0"
0,40,121,"3872dX1"
0,31,110,"3872dX2"
0,37,100,"3872dX3"
0,25,100,"3872dX4"
0,26,92,"3872dX5"
0,33,90,"3872dX6"
0,26,84,"3872dX7"
0,31,101,"3872dX8"
0,26,102,"3872dX9"
0,32,105,"3872dXa"
0,27,108,"3872dXb"
0,29,115,"3872dXc"
0,33,95,"3872dXd"
0,31,99,"3872dXe"
0,36,107,"3872dXf"
0,29,84,"3873eX0"
0,28,107,"3873eX1"
0,21,88,"3873eX2"
0,33,125,"3873eX3"
0,31,95,"3873eX4"
0,39,128,"3873eX5"
0,36,107,"3873eX6"
0,24,93,"3873eX7"
0,46,118,"3873eX8"
0,33,105,"3873eX9"
0,23,103,"38745X0"
0,35,104,"38745X1"
0,32,107,"38745X2"
0,31,91,"38745X3"
0,28,111,"38745X4"
0,34,96,"38745X5"
0,27,90,"38745X6"
0,33,102,"38745X7"
0,18,93,"38745X8"
0,33,102,"38745X9"
0,19,72,"38745Xa"
0,44,98,"38749X0"
0,26,98,"38749X1"
0,21,90,"38749X2"
0,26,90,"38749X3"
0,25,88,"38749X4"
0,30,100,"38749X5"
0,26,96,"38749X6"
0,29,103,"38749X7"
0,36,101,"38749X8"
0,21,94,"38749X9"
0,34,102,"38749Xa"
0,23,75,"3876aX0"
0,27,100,"3876aX1"
0,31,97,"3876aX2"
0,33,96,"3876aX3"
0,39,126,"3876aX4"
0,25,110,"3876aX5"
0,27,96,"3876aX6"
0,27,96,"3876aX7"
0,34,87,"3876aX8"
0,24,90,"3876aX9"
0,29,94,"3876aXa"
0,22,94,"3876aXb"
0,25,82,"38866X0"
0,30,93,"38866X1"
0,28,95,"38866X2"
0,28,100,"38866X3"
0,19,85,"38866X4"
0,31,111,"38866X5"
0,32,118,"38866X6"
0,35,107,"38b3bX0"
0,35,101,"38b3bX1"
0,27,110,"38b3bX2"
0,28,104,"38b3bX3"
0,24,99,"38b3bX4"
0,37,99,"38b3bX5"
0,30,104,"38b3bX6"
0,31,100,"38b3bX7"
0,31,97,"38b3bX8"
0,29,110,"38b3bX9"
0,30,95,"38b3bXa"
0,21,91,"38b3bXb"
0,32,102,"38b95X0"
0,32,111,"38b95X1"
0,24,114,"38b95X2"
0,31,80,"38b95X3"
0,36,114,"38b95X4"
0,30,99,"38b95X5"
0,28,98,"38b95X6"
0,27,94,"38b95X7"
0,28,103,"38b95X8"
0,36,114,"38b95X9"
0,33,85,"38b95Xa"
0,26,92,"38b95Xb"
0,27,91,"38b95Xc"
0,41,107,"38b95Xd"
0,27,102,"38b95Xe"
0,35,95,"38bb7X0"
0,28,107,"38bb7X1"
0,35,115,"38bb7X2"
0,26,85,"38bb7X3"
0,25,96,"38bb7X4"
0,32,98,"38bb7X5"
0,25,83,"38bb7X6"
0,23,99,"38bb7X7"
0,26,123,"38bb7X8"
0,23,92,"38bb7X9"
0,21,106,"38c89X0"
0,24,107,"38c89X1"
0,27,97,"38c89X2"
0,31,104,"38c89X3"
0,30,94,"38c89X4"
0,25,103,"38c89X5"
0,26,98,"38c89X6"
0,28,96,"38c89X7"
0,29,103,"38c89X8"
0,21,83,"38c89X9"
0,32,107,"38c89Xa"
0,32,104,"38c89Xb"
0,24,83,"38c89Xc"
0,26,89,"38db8X0"
0,33,97,"38db8X1"
0,35,108,"38db8X2"
0,26,101,"38db8X3"
0,31,104,"38db8X4"
0,28,112,"38db8X5"
0,26,108,"38db8X6"
0,26,89,"38db8X7"
0,28,97,"38db8X8"
0,32,106,"38db8X9"
0,31,99,"38e6dX0"
0,33,121,"38e6dX1"
0,38,113,"38e6dX2"
0,31,107,"38e6dX3"
0,31,97,"38e6dX4"
0,18,83,"39066X0"
0,17,104,"39066X1"
0,26,102,"39066X2"
0,31,108,"39066X3"
0,29,97,"39066X4"
0,28,85,"39066X5"
0,28,101,"39066X6"
0,33,100,"39066X7"
0,39,113,"39066X8"
0,29,87,"3932dX0"
0,25,105,"3932dX1"
0,31,97,"3932dX2"
0,27,107,"3932dX3"
0,30,106,"3932dX4"
0,21,95,"3932dX5"
0,25,89,"3932dX6"
0,33,110,"3932dX7"
0,30,123,"3932dX8"
0,30,105,"3979fX0"
0,26,85,"3979fX1"
0,30,103,"3979fX2"
0,14,82,"3979fX3"
0,33,112,"3979fX4"
0,27,97,"3979fX5"
0,32,94,"3979fX6"
0,29,107,"3979fX7"
0,29,96,"3979fX8"
0,23,83,"3979fX9"
0,22,91,"3979fXa"
0,23,107,"3979fXb"
0,26,101,"3979fXc"
0,34,111,"3979fXd"
0,27,98,"3979fXe"
0,26,100,"3979fXf"
0,26,100,"3979fX10"
0,30,91,"3979fX11"
0,29,92,"39f9aX0"
0,31,107,"39f9aX1"
0,28,96,"39f9aX2"
0,30,106,"39f9aX3"
0,31,121,"39f9aX4"
0,17,94,"39f9aX5"
0,30,90,"39f9aX6"
0,27,104,"39f9aX7"
0,27,97,"39f9aX8"
