clone,alt,depth,id
1,14,100,1X0
1,11,100,1X1
1,9,100,1X2
1,14,100,1X3
1,5,100,1X4
1,11,100,1X5
1,8,100,1X6
1,14,100,1X7
1,8,100,1X8
1,12,100,1X9
1,11,100,1Xa
1,19,100,1Xb
1,13,100,1Xc
1,15,100,1Xd
1,14,100,1Xe
1,15,100,1Xf
1,10,100,1X10
1,13,100,1X11
1,10,100,1X12
1,10,100,1X13
1,5,100,1X14
1,6,100,1X15
1,7,100,1X16
1,13,100,1X17
1,5,100,5X5
1,5,100,1aXe
1,14,100,6X0
1,14,100,6X1
1,9,100,6X2
1,12,100,6X3
1,13,100,6X4
1,7,100,6X5
1,12,100,6X6
1,9,100,6X7
1,10,100,6X9
1,15,100,6Xa
1,12,100,6Xb
1,16,100,6Xc
1,9,100,6Xd
1,13,100,6Xe
1,17,100,6Xf
1,9,100,6X10
1,7,100,6X11
1,9,100,6X12
1,8,100,6X13
1,11,100,6X14
1,9,100,8X0
1,10,100,8X1
1,9,100,8X2
1,7,100,8X3
1,10,100,8X4
1,13,100,8X5
1,11,100,8X6
1,12,100,8X7
1,9,100,8X8
1,11,100,8X9
1,15,100,8Xa
1,16,100,8Xb
1,9,100,8Xd
1,9,100,8Xe
1,13,100,8Xf
1,10,100,8X10
1,13,100,9X0
1,9,100,9X1
1,6,100,9X2
1,6,100,9X4
1,10,100,9X5
1,8,100,9X6
1,10,100,9X8
1,10,100,9X9
1,5,100,bX1
1,5,100,bX2
1,8,100,bX5
1,8,100,bX6
1,5,100,bX7
1,5,100,bX8
1,6,100,bXa
1,8,100,bXb
1,7,100,bXc
1,9,100,bXd
1,5,100,bXe
1,5,100,bX11
1,8,100,13X3
1,6,100,13X5
1,8,100,13X8
1,5,100,13X9
1,6,100,13Xc
1,8,100,13Xd
1,5,100,1bX0
1,7,100,1bX4
1,6,100,1bXb
1,6,100,1bX12
1,6,100,1bX14
1,6,100,1dXb
1,5,100,cX0
1,5,100,cXa
1,6,100,cXb
1,7,100,cXd
1,6,100,cX16
1,7,100,11X15
0,42,100,2X0
0,29,100,2X1
0,42,100,2X2
0,49,100,2X3
0,36,100,2X4
0,33,100,2X5
0,39,100,2X6
0,42,100,2X7
0,34,100,2X8
0,47,100,2X9
0,44,100,2Xa
0,34,100,2Xb
0,41,100,2Xc
0,32,100,2Xd
0,33,100,2Xe
0,35,100,2Xf
0,38,100,2X10
0,42,100,2X11
0,33,100,2X12
0,28,100,4X0
0,31,100,4X1
0,41,100,4X2
0,38,100,4X3
0,41,100,4X4
0,37,100,4X5
0,41,100,4X6
0,25,100,4X7
0,32,100,4X8
0,46,100,4X9
0,33,100,4Xa
0,32,100,4Xb
0,30,100,4Xc
0,36,100,4Xd
0,33,100,4Xe
0,44,100,4Xf
0,33,100,dX0
0,37,100,dX1
0,36,100,dX2
0,45,100,dX3
0,31,100,dX4
0,41,100,dX5
0,30,100,dX6
0,50,100,dX7
0,37,100,dX8
0,29,100,dX9
0,38,100,dXa
0,41,100,dXb
0,33,100,dXc
0,25,100,dXd
0,30,100,dXe
