mutation_id,clone_id,alt_count,depth,vaf
2X0,0,48,93,0.516129
2X1,0,53,104,0.509615
2X2,0,36,95,0.378947
2X3,0,58,110,0.527273
2X4,0,46,105,0.438095
2X5,0,51,110,0.463636
2X6,0,42,99,0.424242
2X7,0,32,81,0.395062
2X8,0,58,119,0.487395
2X9,0,61,97,0.628866
2Xa,0,51,102,0.5
3X1,1,7,94,0.0744681
3X2,1,9,93,0.0967742
3X3,1,9,91,0.0989011
3X6,1,7,109,0.0642202
3X7,1,11,98,0.112245
3X8,1,6,104,0.0576923
3Xa,1,7,108,0.0648148
3Xb,1,5,92,0.0543478
6X0,1,10,92,0.108696
6X3,1,6,100,0.06
6X4,1,5,104,0.0480769
6X5,1,7,86,0.0813953
6X7,1,7,112,0.0625
6X8,1,7,110,0.0636364
12X0,1,6,89,0.0674157
12X2,1,11,97,0.113402
12X4,1,6,105,0.0571429
12X5,1,6,81,0.0740741
12X6,1,9,97,0.0927835
12X7,1,6,109,0.0550459
12Xa,1,6,98,0.0612245
14X3,1,13,94,0.138298
14X4,1,5,96,0.0520833
14X5,1,6,90,0.0666667
14X7,1,9,106,0.0849057
14X9,1,11,109,0.100917
14Xa,1,7,97,0.0721649
1bX2,1,7,94,0.0744681
1bX3,1,6,91,0.0659341
1bX7,1,7,121,0.0578512
2cX0,1,7,94,0.0744681
2cX1,1,6,103,0.0582524
2cX2,1,9,120,0.075
2cX3,1,6,118,0.0508475
2cX4,1,5,88,0.0568182
2cX5,1,5,77,0.0649351
2cX8,1,6,84,0.0714286
39X4,1,7,94,0.0744681
39X8,1,8,110,0.0727273
abX0,1,5,103,0.0485437
abX1,1,6,105,0.0571429
abX8,1,5,105,0.047619
153X1,1,5,91,0.0549451
153X2,1,7,102,0.0686275
153X6,1,5,106,0.0471698
2ceX4,1,7,89,0.0786517
2ceX9,1,5,105,0.047619
2ceXd,1,6,98,0.0612245
8a3X3,1,5,88,0.0568182
8a3X6,1,5,103,0.0485437
cc1X5,1,7,88,0.0795455
cc1X7,1,6,106,0.0566038
e2aX4,1,8,109,0.0733945
1231X3,1,5,93,0.0537634
1a6cX2,1,6,99,0.0606061
1a6cX8,1,6,103,0.0582524
1f0fX1,1,5,97,0.0515464
1f0fX3,1,5,116,0.0431034
1f88Xa,1,5,87,0.0574713
3320X3,1,5,100,0.05
6605X3,1,6,85,0.0705882
75a8X2,1,5,96,0.0520833
75a8X4,1,5,102,0.0490196
75a8X6,1,5,80,0.0625
12be5X4,1,5,95,0.0526316
23326X6,1,6,92,0.0652174
31913X8,1,5,100,0.05
2518Xb,1,5,93,0.0537634
4X0,0,40,99,0.40404
4X1,0,46,95,0.484211
4X2,0,33,91,0.362637
4X3,0,43,99,0.434343
4X4,0,45,105,0.428571
4X5,0,49,128,0.382812
4X6,0,48,103,0.466019
4X7,0,50,108,0.462963
4X8,0,43,87,0.494253
7X0,0,35,129,0.271318
7X1,0,35,101,0.346535
7X2,0,29,113,0.256637
7X3,0,28,110,0.254545
7X4,0,34,97,0.350515
7X5,0,24,101,0.237624
7X6,0,18,93,0.193548
7X7,0,28,96,0.291667
7X8,0,27,84,0.321429
bX0,0,5,93,0.0537634
bX1,0,5,107,0.046729
bX2,0,7,105,0.0666667
bX3,0,7,96,0.0729167
bX4,0,5,105,0.047619
bX5,0,9,113,0.079646
bX6,0,7,102,0.0686275
bX7,0,5,87,0.0574713
bX8,0,5,91,0.0549451
bXa,0,7,89,0.0786517
1dX1,0,8,114,0.0701754
1dX4,0,6,83,0.0722892
1dX5,0,9,94,0.0957447
2aX0,1,6,98,0.0612245
2aX5,1,8,105,0.0761905
2aX6,1,6,99,0.0606061
2aX9,1,5,90,0.0555556
78X0,1,5,104,0.0480769
78X2,1,5,94,0.0531915
78X4,1,5,113,0.0442478
78X5,1,6,116,0.0517241
78X6,1,5,93,0.0537634
78X8,1,11,109,0.100917
78X9,1,5,108,0.0462963
12fX5,1,6,99,0.0606061
12fX9,1,7,110,0.0636364
339X0,1,6,121,0.0495868
339X3,1,8,120,0.0666667
339X4,1,6,108,0.0555556
4f7X1,1,6,117,0.0512821
4f7X2,1,5,129,0.0387597
4f7X5,1,7,97,0.0721649
4f7Xa,1,6,102,0.0588235
929X0,1,7,94,0.0744681
929X1,1,5,99,0.0505051
929X4,1,5,103,0.0485437
929X7,1,5,95,0.0526316
aadX2,1,6,92,0.0652174
aadX3,1,7,84,0.0833333
aadX5,1,5,109,0.0458716
aadX6,1,5,113,0.0442478
aadX8,1,9,90,0.1
13a5X0,1,5,108,0.0462963
13a5X1,1,5,105,0.047619
13a5X5,1,6,121,0.0495868
1cc1X0,1,5,120,0.0416667
1cc1X6,1,6,92,0.0652174
1cc1X7,1,6,99,0.0606061
1cc1X8,1,7,85,0.0823529
2293X1,1,6,106,0.0566038
2293X5,1,6,102,0.0588235
2422X9,1,7,104,0.0673077
2422Xc,1,5,101,0.049505
2f99X1,1,5,92,0.0543478
2f99X5,1,5,93,0.0537634
2f99X6,1,7,114,0.0614035
2f99X9,1,5,106,0.0471698
2fa5X8,1,5,108,0.0462963
2fa5Xa,1,8,110,0.0727273
34a4X4,1,8,99,0.0808081
34a4X7,1,5,102,0.0490196
34a4X9,1,5,94,0.0531915
34a4Xd,1,5,113,0.0442478
34a4Xf,1,5,106,0.0471698
34a4X10,1,5,112,0.0446429
34a4X11,1,5,87,0.0574713
3f29X2,1,6,120,0.05
3f29Xa,1,5,107,0.046729
4d5cX0,1,7,102,0.0686275
6891X0,1,5,111,0.045045
6891Xb,1,5,118,0.0423729
6b0bX4,1,6,112,0.0535714
6b0bX5,1,9,111,0.0810811
6b0bX9,1,5,115,0.0434783
7dccX4,1,5,110,0.0454545
7dccX7,1,5,108,0.0462963
7dccXc,1,6,108,0.0555556
89eeX2,1,5,108,0.0462963
9363X1,1,5,103,0.0485437
9363X4,1,6,110,0.0545455
54X9,1,5,113,0.0442478
55X2,1,7,97,0.0721649
471fXc,1,5,108,0.0462963
cX0,1,22,102,0.215686
cX1,1,11,81,0.135802
cX2,1,13,75,0.173333
cX3,1,17,99,0.171717
cX4,1,19,106,0.179245
cX5,1,12,106,0.113208
cX6,1,26,99,0.262626
cX7,1,12,106,0.113208
cX8,1,24,104,0.230769
cX9,1,22,118,0.186441
cXa,1,26,97,0.268041
cXb,1,25,102,0.245098
cXc,1,21,108,0.194444
cXd,1,17,106,0.160377
cXe,1,16,80,0.2
dX0,1,5,115,0.0434783
dX1,1,11,93,0.11828
dX2,1,5,102,0.0490196
dX3,1,5,108,0.0462963
dX4,1,7,97,0.0721649
dX6,1,6,115,0.0521739
dX7,1,7,110,0.0636364
dX8,1,7,111,0.0630631
dX9,1,5,106,0.0471698
dXa,1,5,100,0.05
dXc,1,7,103,0.0679612
dXd,1,5,83,0.060241
dXe,1,6,100,0.06
dXf,1,7,99,0.0707071
23X0,1,6,92,0.0652174
23X1,1,6,114,0.0526316
23X3,1,6,105,0.0571429
23X4,1,8,121,0.0661157
23X5,1,5,107,0.046729
2fX8,1,5,104,0.0480769
32X0,1,6,98,0.0612245
32X3,1,6,107,0.0560748
32X5,1,5,100,0.05
67X2,1,10,106,0.0943396
67X5,1,5,96,0.0520833
b3X1,1,5,99,0.0505051
b3X2,1,5,112,0.0446429
b3X4,1,8,93,0.0860215
b3X8,1,5,113,0.0442478
b3X9,1,6,106,0.0566038
b3Xc,1,5,111,0.045045
b3Xf,1,7,125,0.056
baX0,1,5,103,0.0485437
baX3,1,5,92,0.0543478
baX6,1,6,107,0.0560748
2a1Xc,1,5,91,0.0549451
2a1Xd,1,5,107,0.046729
45dX7,1,6,103,0.0582524
569X0,1,5,94,0.0531915
569X5,1,8,79,0.101266
693X8,1,6,109,0.0550459
b44X5,1,5,87,0.0574713
1588Xa,1,6,98,0.0612245
1aa1X5,1,5,96,0.0520833
462eX4,1,5,106,0.0471698
5d68X8,1,5,108,0.0462963
805fX0,1,5,102,0.0490196
eX0,1,15,100,0.15
eX1,1,16,112,0.142857
eX2,1,15,91,0.164835
eX3,1,9,102,0.0882353
eX4,1,12,102,0.117647
eX5,1,11,108,0.101852
17X0,1,16,107,0.149533
17X1,1,20,113,0.176991
17X2,1,20,127,0.15748
17X3,1,18,96,0.1875
17X4,1,13,100,0.13
17X5,1,14,101,0.138614
17X6,1,24,107,0.224299
17X7,1,13,117,0.111111
17X8,1,22,102,0.215686
17X9,1,11,82,0.134146
25X0,1,15,98,0.153061
25X1,1,17,108,0.157407
25X2,1,12,91,0.131868
25X3,1,10,93,0.107527
25X4,1,11,103,0.106796
25X5,1,9,105,0.0857143
25X6,1,15,97,0.154639
25X7,1,14,103,0.135922
25X8,1,13,108,0.12037
25X9,1,14,89,0.157303
33X0,1,13,99,0.131313
33X1,1,14,90,0.155556
33X2,1,15,118,0.127119
33X3,1,12,106,0.113208
33X4,1,20,116,0.172414
33X5,1,16,105,0.152381
33X6,1,12,93,0.129032
33X7,1,9,107,0.0841121
33X8,1,15,90,0.166667
33X9,1,7,98,0.0714286
33Xa,1,14,101,0.138614
6eX0,1,17,107,0.158879
6eX1,1,10,92,0.108696
6eX2,1,18,108,0.166667
6eX3,1,15,112,0.133929
6eX4,1,10,90,0.111111
6eX5,1,10,92,0.108696
6eX6,1,17,107,0.158879
6eX7,1,12,98,0.122449
85X7,1,9,91,0.0989011
85Xb,1,6,88,0.0681818
e0X1,1,5,103,0.0485437
e0X3,1,8,104,0.0769231
e0X4,1,6,101,0.0594059
e0X6,1,5,89,0.0561798
e0X7,1,6,115,0.0521739
e0X8,1,9,100,0.09
e0X9,1,6,90,0.0666667
e0Xa,1,8,105,0.0761905
e0Xb,1,6,118,0.0508475
f2X5,1,6,105,0.0571429
f2X7,1,5,102,0.0490196
188X0,1,5,109,0.0458716
188X5,1,5,104,0.0480769
188X6,1,6,116,0.0517241
188X7,1,5,91,0.0549451
188Xd,1,9,102,0.0882353
1b2X0,1,5,114,0.0438596
1b2X2,1,5,92,0.0543478
1b2X6,1,8,115,0.0695652
1b2X7,1,7,97,0.0721649
533X1,1,5,111,0.045045
6ceX5,1,5,87,0.0574713
1083X0,1,5,101,0.049505
1083X4,1,5,92,0.0543478
1083X8,1,5,101,0.049505
1909X8,1,5,93,0.0537634
1a92Xd,1,6,95,0.0631579
8eb8X6,1,6,95,0.0631579
13d56X9,1,5,95,0.0526316
2abX3,1,6,98,0.0612245
2abX4,1,5,100,0.05
2abX9,1,7,98,0.0714286
37ffX2,1,5,107,0.046729
233edX4,1,5,119,0.0420168
86X0,1,9,102,0.0882353
86X2,1,12,111,0.108108
86X4,1,9,98,0.0918367
86X5,1,11,98,0.112245
86X6,1,9,107,0.0841121
86X7,1,6,98,0.0612245
86X8,1,12,121,0.0991736
a3X2,1,7,89,0.0786517
a3X4,1,5,93,0.0537634
a3X5,1,9,97,0.0927835
a3X7,1,5,113,0.0442478
c0X3,1,6,96,0.0625
c0X6,1,5,121,0.0413223
cdX1,1,8,92,0.0869565
cdX3,1,5,118,0.0423729
cdX7,1,5,113,0.0442478
cdX9,1,7,96,0.0729167
cdXb,1,5,109,0.0458716
308X6,1,5,94,0.0531915
308X7,1,6,110,0.0545455
308X8,1,5,108,0.0462963
308Xa,1,5,104,0.0480769
308Xb,1,7,113,0.0619469
308Xd,1,6,107,0.0560748
50cX0,1,5,114,0.0438596
50cX2,1,6,111,0.0540541
50cX3,1,5,110,0.0454545
50cX5,1,5,103,0.0485437
50cX8,1,7,99,0.0707071
50cX9,1,6,100,0.06
5e9X7,1,8,112,0.0714286
6ebX1,1,5,99,0.0505051
6ebX4,1,5,93,0.0537634
6ebX5,1,6,96,0.0625
6ebXe,1,7,107,0.0654206
6ebXf,1,5,110,0.0454545
81fX2,1,5,94,0.0531915
81fX6,1,5,103,0.0485437
869X3,1,5,106,0.0471698
869X7,1,7,103,0.0679612
8a0X2,1,5,112,0.0446429
8a0X5,1,6,92,0.0652174
8a0X9,1,5,101,0.049505
902X3,1,5,98,0.0510204
902X6,1,7,126,0.0555556
902X7,1,6,122,0.0491803
eccX1,1,7,107,0.0654206
eccX6,1,5,105,0.047619
2060X5,1,5,102,0.0490196
2060X6,1,5,107,0.046729
2060X9,1,5,111,0.045045
2060Xa,1,5,93,0.0537634
24fbX0,1,8,90,0.0888889
24fbX5,1,6,115,0.0521739
24fbXa,1,6,102,0.0588235
24fbXd,1,5,107,0.046729
2c46X3,1,6,82,0.0731707
2ca7X9,1,6,97,0.0618557
2ca7Xa,1,7,109,0.0642202
2ee0X5,1,6,102,0.0588235
3702X6,1,7,104,0.0673077
4333X2,1,6,104,0.0576923
47fcX3,1,5,94,0.0531915
5128X0,1,6,102,0.0588235
7fefX1,1,5,119,0.0420168
7fefX6,1,5,101,0.049505
7fefX8,1,6,92,0.0652174
d14dX7,1,5,93,0.0537634
d30dX7,1,8,102,0.0784314
f665X6,1,5,102,0.0490196
17524X1,1,5,101,0.049505
a4X2,1,9,94,0.0957447
a4X4,1,6,113,0.0530973
a4X5,1,6,110,0.0545455
a4X6,1,7,102,0.0686275
12bX2,1,7,98,0.0714286
12bX4,1,6,113,0.0530973
12bX5,1,7,127,0.0551181
12bX6,1,6,103,0.0582524
320X2,1,6,95,0.0631579
320X4,1,5,93,0.0537634
354X3,1,6,95,0.0631579
354X5,1,5,104,0.0480769
354X8,1,5,82,0.0609756
354X9,1,5,110,0.0454545
354Xa,1,5,101,0.049505
6b9X3,1,6,96,0.0625
c9dX0,1,6,109,0.0550459
c9dX6,1,5,116,0.0431034
c9dX7,1,7,107,0.0654206
c9dXc,1,6,115,0.0521739
18c4X3,1,5,92,0.0543478
18c4X5,1,5,102,0.0490196
1993X4,1,8,110,0.0727273
2260X7,1,6,107,0.0560748
26caX1,1,5,89,0.0561798
2d51X2,1,6,92,0.0652174
3e82X0,1,5,108,0.0462963
625X5,1,5,109,0.0458716
8X0,1,17,94,0.180851
8X1,1,18,105,0.171429
8X2,1,17,97,0.175258
8X3,1,15,96,0.15625
8X4,1,16,94,0.170213
8X5,1,17,96,0.177083
8X6,1,14,81,0.17284
8X7,1,21,101,0.207921
8X8,1,13,90,0.144444
8X9,1,13,101,0.128713
aX0,1,23,120,0.191667
aX1,1,24,111,0.216216
aX2,1,17,74,0.22973
aX3,1,19,104,0.182692
aX4,1,12,101,0.118812
aX5,1,20,99,0.20202
aX6,1,25,101,0.247525
aX7,1,10,97,0.103093
aX8,1,14,109,0.12844
aX9,1,23,110,0.209091
aXa,1,18,85,0.211765
aXb,1,15,87,0.172414
aXc,1,13,85,0.152941
aXd,1,13,103,0.126214
fX0,1,7,89,0.0786517
fX1,1,7,93,0.0752688
fX2,1,11,101,0.108911
fX3,1,9,81,0.111111
fX4,1,8,81,0.0987654
fX5,1,9,97,0.0927835
fX6,1,9,102,0.0882353
3bX1,1,18,86,0.209302
3bX2,1,9,95,0.0947368
3bX3,1,9,84,0.107143
3bX4,1,6,95,0.0631579
3bX5,1,8,110,0.0727273
3bX7,1,8,93,0.0860215
3bX8,1,6,107,0.0560748
3bX9,1,10,113,0.0884956
b5X0,1,5,107,0.046729
b5X2,1,5,103,0.0485437
b5X8,1,5,96,0.0520833
b8X5,1,6,110,0.0545455
1e5X5,1,6,91,0.0659341
ac7X1,1,6,108,0.0555556
b6aXa,1,7,92,0.076087
b6aXb,1,5,95,0.0526316
1ab5X1,1,5,114,0.0438596
5a6aX0,1,5,117,0.042735
6441X9,1,5,115,0.0434783
7377X5,1,6,119,0.0504202
7d52X0,1,5,101,0.049505
7d52Xa,1,5,92,0.0543478
9517X7,1,6,116,0.0517241
3eX0,1,6,83,0.0722892
3eX2,1,7,93,0.0752688
3eX3,1,7,105,0.0666667
3eX4,1,9,95,0.0947368
4fX0,1,7,88,0.0795455
4fX2,1,11,111,0.0990991
4fX3,1,6,103,0.0582524
4fX5,1,7,104,0.0673077
4fX6,1,8,118,0.0677966
4fX7,1,8,107,0.0747664
4fX8,1,11,103,0.106796
92X6,1,5,108,0.0462963
bcX3,1,6,88,0.0681818
bcX4,1,5,110,0.0454545
d5X1,1,5,98,0.0510204
f4X5,1,7,102,0.0686275
195X3,1,5,113,0.0442478
b66X9,1,5,98,0.0510204
c23X8,1,5,126,0.0396825
1736X2,1,5,100,0.05
74X0,1,6,104,0.0576923
74X1,1,7,129,0.0542636
74X4,1,5,94,0.0531915
74X6,1,5,106,0.0471698
74X8,1,12,116,0.103448
efX2,1,7,106,0.0660377
efX4,1,12,112,0.107143
efX6,1,10,111,0.0900901
efX7,1,5,112,0.0446429
efX8,1,7,82,0.0853659
106X0,1,6,87,0.0689655
106X1,1,5,103,0.0485437
106X4,1,5,69,0.0724638
106X8,1,5,100,0.05
451X1,1,6,95,0.0631579
451X3,1,5,100,0.05
451X6,1,6,93,0.0645161
7e9X1,1,6,101,0.0594059
7e9X8,1,5,121,0.0413223
7e9Xa,1,5,96,0.0520833
a07X0,1,6,75,0.08
a07X1,1,7,106,0.0660377
a07X3,1,8,107,0.0747664
a07X4,1,5,104,0.0480769
a07X8,1,5,114,0.0438596
a56X7,1,5,97,0.0515464
a56Xa,1,5,94,0.0531915
a56Xb,1,5,108,0.0462963
1140X5,1,7,101,0.0693069
1b09X0,1,5,91,0.0549451
1b09X6,1,5,88,0.0568182
1b09X7,1,6,113,0.0530973
27b2X2,1,5,94,0.0531915
27b2X6,1,5,114,0.0438596
27b2Xc,1,5,102,0.0490196
2ad0X4,1,5,101,0.049505
2ad0Xa,1,5,84,0.0595238
2d19X0,1,7,96,0.0729167
2d19X8,1,6,94,0.0638298
3eebX1,1,5,97,0.0515464
3eebX2,1,6,111,0.0540541
3eebX4,1,6,90,0.0666667
3eebX6,1,6,107,0.0560748
3eebX9,1,6,116,0.0517241
4294X1,1,6,115,0.0521739
4294X6,1,6,116,0.0517241
6c9cX4,1,5,102,0.0490196
9ce1X0,1,5,104,0.0480769
a98dX9,1,6,120,0.05
1b465X3,1,5,106,0.0471698
abf1X4,1,6,111,0.0540541
ddbeX2,1,5,98,0.0510204
2f162X7,1,5,124,0.0403226
31a0aX3,1,5,110,0.0454545
38250X3,1,6,102,0.0588235
1d6bX9,1,5,108,0.0462963
10X0,1,16,106,0.150943
10X2,1,10,81,0.123457
10X3,1,8,80,0.1
10X4,1,6,104,0.0576923
10X5,1,10,98,0.102041
10X6,1,12,95,0.126316
10X7,1,7,83,0.0843373
10X8,1,11,96,0.114583
10X9,1,11,109,0.100917
20X0,1,12,115,0.104348
20X1,1,9,121,0.0743802
20X2,1,6,90,0.0666667
20X3,1,8,88,0.0909091
20X4,1,8,93,0.0860215
20X5,1,10,103,0.0970874
20X6,1,5,94,0.0531915
21X0,1,5,109,0.0458716
21X1,1,8,85,0.0941176
21X3,1,7,109,0.0642202
21X6,1,8,103,0.0776699
21X7,1,5,100,0.05
21X9,1,8,104,0.0769231
21Xb,1,9,90,0.1
44X2,1,10,80,0.125
44X4,1,9,102,0.0882353
134X0,1,8,98,0.0816327
134X3,1,5,88,0.0568182
134X5,1,5,93,0.0537634
134X7,1,5,113,0.0442478
134X8,1,5,101,0.049505
134Xa,1,7,87,0.0804598
134Xb,1,6,117,0.0512821
1aaX0,1,5,105,0.047619
1aaX1,1,6,112,0.0535714
1aaX2,1,5,94,0.0531915
1aaX5,1,5,99,0.0505051
1aaX6,1,5,101,0.049505
1aaX8,1,7,104,0.0673077
1aaX9,1,7,94,0.0744681
1aaXc,1,6,95,0.0631579
1aaXd,1,8,102,0.0784314
200X2,1,5,111,0.045045
200X3,1,8,112,0.0714286
29cX2,1,6,97,0.0618557
29cX3,1,5,94,0.0531915
29cX5,1,5,100,0.05
29cX6,1,7,94,0.0744681
301X0,1,7,109,0.0642202
301X5,1,5,91,0.0549451
3a7X0,1,7,89,0.0786517
3a7X1,1,5,112,0.0446429
3a7X7,1,6,105,0.0571429
3a7Xa,1,6,102,0.0588235
3efX7,1,6,97,0.0618557
3efX8,1,6,103,0.0582524
96aX1,1,5,94,0.0531915
aafX4,1,8,99,0.0808081
aafXb,1,5,113,0.0442478
dceXa,1,6,94,0.0638298
