clone,alt,depth,id
0,52,106,c2e7a87X0
0,37,89,c2e7a87X1
0,43,92,c2e7a87X2
0,58,107,c2e7a87X3
0,41,110,c2e7a87X4
0,63,105,c2e7a87X5
0,37,88,c2e7a87X6
0,46,103,c2e7a87X7
0,49,101,c2e7a87X8
0,53,104,c2e7a87X9
0,60,112,c2e7a87Xa
0,37,81,c2e7a87Xb
0,55,92,c2e7a87Xc
0,59,114,c2e7a87Xd
0,63,121,c2e7a87Xe
1,58,113,c2e7a89X0
1,45,78,c2e7a89X1
1,53,104,c2e7a89X2
1,48,101,c2e7a89X3
1,38,87,c2e7a89X4
1,62,105,c2e7a89X5
1,47,96,c2e7a89X6
1,46,100,c2e7a89X7
1,60,112,c2e7a89X8
1,61,112,c2e7a89X9
1,47,94,c2e7a89Xa
1,46,97,c2e7a89Xb
1,42,90,c2e7a8cX0
1,52,108,c2e7a8cX1
1,61,113,c2e7a8cX2
1,35,79,c2e7a8cX3
1,40,93,c2e7a8cX4
1,49,88,c2e7a8cX5
1,44,95,c2e7a8cX6
1,43,89,c2e7a8cX7
1,57,110,c2e7a8cX8
1,52,97,c2e7a8cX9
1,6,91,c2e7a8fX0
1,8,93,c2e7a8fX2
1,5,107,c2e7a8fX3
1,6,101,c2e7a8fX4
1,8,100,c2e7a8fX5
1,5,78,c2e7a91X1
1,7,105,c2e7a91X2
1,5,90,c2e7a91X4
1,7,111,c2e7a91X7
1,5,99,c2e7a91X8
1,7,109,c2e7a91X9
1,9,117,c2e7a91Xa
1,6,114,c2e7a91Xc
1,7,99,c2e7a94X0
1,10,127,c2e7a94X1
1,6,106,c2e7a94X4
1,5,97,c2e7a94X6
1,9,125,c2e7a94X7
1,5,93,c2e7a94X8
1,5,83,c2e7a94X9
1,6,121,c2e7a94Xa
1,11,111,c2e7a94Xc
1,10,95,c2e7a96X0
1,7,96,c2e7a96X2
1,7,100,c2e7a96X3
1,6,116,c2e7a96X5
1,8,97,c2e7a98X1
1,5,97,c2e7a98X2
1,11,98,c2e7a98X3
1,7,119,c2e7a98X4
1,5,98,c2e7a98X7
1,9,87,c2e7a9bX0
1,5,103,c2e7a9bX1
1,6,110,c2e7a9bX3
1,11,110,c2e7a9bX4
1,6,93,c2e7a9bX7
1,6,96,c2e7a9bX8
1,12,122,c2e7a9bXa
1,6,85,c2e7a9bXd
1,6,87,c2e7aa6X0
1,6,102,c2e7aa6X2
1,7,100,c2e7aa6X3
1,6,100,c2e7aa6X4
1,6,99,c2e7aa6X5
1,9,94,c2e7aa6X6
1,5,109,c2e7aa6X7
1,9,105,c2e7aa6X8
1,6,93,c2e7aaaX0
1,6,104,c2e7aaaX1
1,6,97,c2e7aaaX2
1,7,100,c2e7aaaX3
1,8,108,c2e7aaaX5
1,5,84,c2e7aaaX6
1,8,114,c2e7aaaXa
1,5,112,c2e7aaaXc
1,5,103,c2e7ab5X0
