mutation_id,clone_id,alt_count,depth,vaf
1X0,1,7,106,0.0660377
1X1,1,8,93,0.0860215
1X2,1,5,96,0.0520833
1X4,1,8,104,0.0769231
1X6,1,8,103,0.0776699
3X0,1,5,97,0.0515464
3X1,1,9,107,0.0841121
3X3,1,7,82,0.0853659
3X4,1,9,121,0.0743802
aX4,1,10,96,0.104167
aX5,1,10,101,0.0990099
aX6,1,6,108,0.0555556
aX8,1,7,106,0.0660377
aX9,1,9,100,0.09
aXa,1,9,117,0.0769231
dX3,1,5,92,0.0543478
dX7,1,6,92,0.0652174
1aX0,1,5,113,0.0442478
eX9,1,6,113,0.0530973
10X5,1,5,105,0.047619
10X9,1,6,88,0.0681818
2X0,0,52,104,0.5
2X1,0,40,100,0.4
2X2,0,40,91,0.43956
2X3,0,43,91,0.472527
14X0,0,49,104,0.471154
14X1,0,40,91,0.43956
14X2,0,42,107,0.392523
14X3,0,40,106,0.377358
14X4,0,45,101,0.445545
14X5,0,37,88,0.420455
47X0,0,43,86,0.5
47X1,0,36,79,0.455696
47X2,0,48,107,0.448598
47X3,0,42,97,0.43299
47X4,0,35,101,0.346535
47X5,0,42,94,0.446809
52X0,0,36,91,0.395604
52X1,0,40,97,0.412371
52X2,0,49,103,0.475728
52X3,0,44,94,0.468085
52X4,0,42,89,0.47191
52X5,0,38,106,0.358491
52X6,0,43,112,0.383929
52X7,0,43,95,0.452632
52X8,0,39,99,0.393939
52X9,0,43,102,0.421569
52Xa,0,44,108,0.407407
52Xb,0,34,94,0.361702
52Xc,0,42,104,0.403846
52Xd,0,40,110,0.363636
52Xe,0,56,120,0.466667
56X0,0,51,111,0.459459
56X1,0,43,104,0.413462
56X2,0,47,98,0.479592
56X3,0,36,95,0.378947
56X4,0,48,115,0.417391
56X5,0,44,104,0.423077
56X6,0,44,99,0.444444
56X7,0,41,88,0.465909
56X8,0,39,95,0.410526
78X0,0,45,105,0.428571
78X1,0,46,101,0.455446
78X2,0,42,105,0.4
78X3,0,51,88,0.579545
78X4,0,42,100,0.42
78X5,0,37,93,0.397849
116X0,0,28,90,0.311111
116X1,0,45,93,0.483871
116X2,0,44,96,0.458333
116X3,0,44,98,0.44898
116X4,0,36,92,0.391304
116X5,0,38,89,0.426966
116X6,0,42,108,0.388889
116X7,0,46,114,0.403509
116X8,0,38,95,0.4
116X9,0,31,95,0.326316
116Xa,0,56,114,0.491228
276X0,0,36,84,0.428571
276X1,0,38,108,0.351852
276X2,0,53,113,0.469027
276X3,0,42,111,0.378378
276X4,0,48,108,0.444444
276X5,0,33,95,0.347368
276X6,0,55,108,0.509259
276X7,0,40,107,0.373832
276X8,0,42,96,0.4375
276X9,0,44,91,0.483516
276Xa,0,38,86,0.44186
276Xb,0,53,105,0.504762
276Xc,0,44,98,0.44898
276Xd,0,31,87,0.356322
2ceX0,0,45,103,0.436893
2ceX1,0,35,98,0.357143
2ceX2,0,38,86,0.44186
2ceX3,0,48,118,0.40678
2ceX4,0,60,111,0.540541
2ceX5,0,32,91,0.351648
2ceX6,0,41,93,0.44086
2ceX7,0,37,88,0.420455
2ceX8,0,49,96,0.510417
2ceX9,0,41,96,0.427083
500X0,2,43,88,0.488636
500X1,2,52,112,0.464286
500X2,2,47,100,0.47
500X3,2,42,90,0.466667
500X4,2,40,91,0.43956
500X5,2,31,85,0.364706
500X6,2,50,119,0.420168
500X7,2,37,98,0.377551
a79X0,2,45,102,0.441176
a79X1,2,40,100,0.4
a79X2,2,38,87,0.436782
a79X3,2,41,94,0.43617
a79X4,2,34,93,0.365591
a79X5,2,37,94,0.393617
a79X6,2,47,90,0.522222
a79X7,2,42,90,0.466667
b29X0,2,9,106,0.0849057
b29X1,2,10,103,0.0970874
b29X2,2,11,112,0.0982143
b29X3,2,7,97,0.0721649
b29X4,2,7,108,0.0648148
b29X5,2,11,101,0.108911
b29X6,2,8,93,0.0860215
b29X7,2,8,116,0.0689655
b29X8,2,12,101,0.118812
b29X9,2,10,88,0.113636
b29Xa,2,7,100,0.07
b29Xb,2,7,96,0.0729167
bb2X0,2,13,96,0.135417
bb2X1,2,11,100,0.11
bb2X2,2,12,90,0.133333
bb2X3,2,15,101,0.148515
bb2X4,2,14,105,0.133333
bb2X5,2,7,80,0.0875
bb2X6,2,12,108,0.111111
bb2X7,2,6,98,0.0612245
bb2X8,2,10,103,0.0970874
bb2X9,2,11,101,0.108911
bb2Xa,2,12,117,0.102564
bb2Xb,2,10,97,0.103093
bb2Xc,2,11,102,0.107843
bb2Xd,2,11,90,0.122222
d32X0,2,23,114,0.201754
d32X1,2,12,95,0.126316
d32X2,2,9,106,0.0849057
d32X3,2,9,110,0.0818182
d32X4,2,13,94,0.138298
d32X5,2,10,116,0.0862069
d32X6,2,11,113,0.0973451
d32X7,2,6,101,0.0594059
d32X8,2,8,89,0.0898876
d32X9,2,6,104,0.0576923
d32Xa,2,9,94,0.0957447
d32Xb,2,6,101,0.0594059
d32Xc,2,20,105,0.190476
d32Xd,2,20,100,0.2
d32Xe,2,7,116,0.0603448
d32Xf,2,6,92,0.0652174
e1fX0,2,10,103,0.0970874
e1fX1,2,13,103,0.126214
e1fX2,2,13,96,0.135417
e1fX3,2,11,102,0.107843
e1fX5,2,6,96,0.0625
e1fX6,2,21,119,0.176471
e1fX7,2,10,107,0.0934579
e1fX8,2,14,103,0.135922
140cX0,2,13,112,0.116071
140cX1,2,14,95,0.147368
140cX2,2,10,91,0.10989
140cX3,2,9,92,0.0978261
140cX4,2,12,107,0.11215
140cX5,2,9,97,0.0927835
140cX6,2,14,88,0.159091
140cX7,2,10,99,0.10101
140cX8,2,8,113,0.0707965
140cX9,2,9,107,0.0841121
140cXa,2,10,91,0.10989
1451X0,2,10,93,0.107527
1451X1,2,18,108,0.166667
1451X2,2,14,97,0.14433
1451X3,2,9,86,0.104651
1451X4,2,10,96,0.104167
1451X5,2,6,100,0.06
1451X6,2,10,106,0.0943396
1451X7,2,8,100,0.08
1451X8,2,9,101,0.0891089
1451X9,2,6,97,0.0618557
1451Xa,2,17,110,0.154545
1451Xb,2,8,99,0.0808081
1451Xc,2,7,91,0.0769231
1451Xd,2,12,99,0.121212
1451Xe,2,6,89,0.0674157
1451X10,2,6,92,0.0652174
14b8X0,2,9,103,0.0873786
14b8X1,2,10,113,0.0884956
14b8X2,2,7,97,0.0721649
14b8X3,2,7,109,0.0642202
14b8X4,2,8,113,0.0707965
14b8X5,2,9,107,0.0841121
14b8X6,2,14,104,0.134615
1764X0,2,17,95,0.178947
1764X1,2,14,88,0.159091
1764X2,2,7,119,0.0588235
1764X3,2,9,101,0.0891089
1764X4,2,9,79,0.113924
1764X5,2,16,103,0.15534
1764X6,2,10,91,0.10989
1764X7,2,13,90,0.144444
1764X8,2,5,101,0.049505
1764X9,2,6,89,0.0674157
1764Xa,2,13,108,0.12037
1764Xb,2,10,80,0.125
1764Xc,2,10,96,0.104167
1764Xd,2,12,83,0.144578
1764Xe,2,14,85,0.164706
1843X0,2,14,92,0.152174
1843X1,2,9,124,0.0725806
1843X2,2,9,90,0.1
1843X3,2,9,91,0.0989011
1843X4,2,11,96,0.114583
1dbaX0,2,10,98,0.102041
1dbaX1,2,14,100,0.14
1dbaX2,2,8,85,0.0941176
1dbaX3,2,10,82,0.121951
1dbaX4,2,8,78,0.102564
1dbaX5,2,10,93,0.107527
1dbaX6,2,10,98,0.102041
1dbaX7,2,13,95,0.136842
1dbaX8,2,11,98,0.112245
1dbaX9,2,10,113,0.0884956
1dbaXa,2,14,105,0.133333
1eecX0,2,11,114,0.0964912
1eecX1,2,11,89,0.123596
1eecX2,2,12,106,0.113208
1eecX3,2,9,109,0.0825688
1eecX4,2,13,118,0.110169
1eecX5,2,7,96,0.0729167
1eecX6,2,6,111,0.0540541
1eecX7,2,11,91,0.120879
1eecX8,2,12,99,0.121212
1eecX9,2,14,113,0.123894
1eecXa,2,11,115,0.0956522
1faeX0,2,9,81,0.111111
1faeX1,2,8,92,0.0869565
1faeX2,2,14,96,0.145833
1faeX3,2,9,102,0.0882353
1faeX4,2,8,96,0.0833333
2839X0,2,11,110,0.1
2839X1,2,10,96,0.104167
2839X2,2,14,99,0.141414
2839X3,2,9,113,0.079646
2839X4,2,14,111,0.126126
2839X5,2,12,113,0.106195
2839X6,2,6,85,0.0705882
2839X7,2,14,112,0.125
289bX0,2,12,107,0.11215
289bX1,2,9,90,0.1
289bX2,2,8,79,0.101266
289bX3,2,6,91,0.0659341
289bX4,2,7,77,0.0909091
289bX5,2,8,101,0.0792079
289bX6,2,17,105,0.161905
289bX7,2,9,111,0.0810811
28ffX1,2,17,95,0.178947
28ffX2,2,5,88,0.0568182
28ffX3,2,11,96,0.114583
28ffX4,2,8,95,0.0842105
28ffX5,2,14,93,0.150538
28ffX6,2,8,91,0.0879121
28ffX7,2,7,86,0.0813953
28ffX8,2,14,102,0.137255
2f34X0,2,15,100,0.15
2f34X1,2,14,104,0.134615
2f34X2,2,6,97,0.0618557
2f34X3,2,10,94,0.106383
2f34X4,2,11,106,0.103774
2f34X5,2,10,102,0.0980392
2f34X6,2,8,103,0.0776699
2f34X7,2,10,96,0.104167
2f34X8,2,15,114,0.131579
2f34X9,2,10,108,0.0925926
2f34Xa,2,10,95,0.105263
2f34Xb,2,6,90,0.0666667
2f34Xc,2,11,104,0.105769
2f34Xd,2,15,105,0.142857
2f34Xe,2,11,87,0.126437
2f34Xf,2,5,112,0.0446429
2f34X10,2,12,120,0.1
3569X0,2,8,100,0.08
3569X1,2,11,112,0.0982143
3569X3,2,10,110,0.0909091
3569X4,2,11,104,0.105769
3569X5,2,7,93,0.0752688
3569X6,2,8,88,0.0909091
3569X7,2,11,97,0.113402
3569X8,2,8,101,0.0792079
3569X9,2,11,85,0.129412
3569Xa,2,9,103,0.0873786
