mutation_id,clone_id,alt_count,depth,vaf
1X0,0,38,86,0.44186
1X1,0,34,95,0.357895
1X2,0,49,110,0.445455
1X3,0,39,97,0.402062
1X4,0,50,120,0.416667
1X5,0,42,103,0.407767
1X6,0,40,105,0.380952
1X7,0,40,107,0.373832
1X8,0,31,89,0.348315
1X9,0,43,98,0.438776
1Xa,0,61,119,0.512605
1Xb,0,39,100,0.39
1Xc,0,35,96,0.364583
7X0,1,10,83,0.120482
7X1,1,5,99,0.0505051
7X2,1,8,94,0.0851064
7X3,1,12,102,0.117647
7X4,1,11,104,0.105769
7X5,1,12,92,0.130435
7X6,1,6,89,0.0674157
7X7,1,12,130,0.0923077
7X8,1,9,102,0.0882353
7X9,1,7,87,0.0804598
9X2,1,5,78,0.0641026
9X5,1,5,106,0.0471698
9X6,1,5,103,0.0485437
3aX0,1,5,106,0.0471698
3aX4,1,6,97,0.0618557
51X1,1,6,107,0.0560748
aX0,1,6,85,0.0705882
aX1,1,7,104,0.0673077
aX4,1,8,113,0.0707965
eX0,1,7,94,0.0744681
eX2,1,8,108,0.0740741
eX3,1,5,93,0.0537634
eX6,1,5,96,0.0520833
17X0,1,6,90,0.0666667
17X3,1,9,109,0.0825688
17X4,1,6,102,0.0588235
17X5,1,8,102,0.0784314
17X8,1,6,118,0.0508475
17X9,1,7,89,0.0786517
2aX7,1,5,97,0.0515464
2aX9,1,5,114,0.0438596
44X0,1,5,106,0.0471698
fcX5,1,5,99,0.0505051
fcX7,1,6,83,0.0722892
9c8X5,1,6,108,0.0555556
c4aX0,1,8,103,0.0776699
c4aX6,1,5,105,0.047619
24X2,1,5,118,0.0423729
108Xc,1,5,98,0.0510204
8X0,0,30,93,0.322581
8X1,0,20,78,0.25641
8X2,0,28,90,0.311111
8X3,0,35,98,0.357143
8X4,0,28,103,0.271845
8X5,0,37,94,0.393617
8X6,0,22,83,0.26506
8X7,0,37,114,0.324561
8X8,0,33,92,0.358696
8X9,0,34,96,0.354167
31X0,0,27,92,0.293478
31X1,0,40,92,0.434783
31X2,0,38,115,0.330435
31X3,0,26,101,0.257426
31X4,0,39,100,0.39
31X5,0,29,91,0.318681
31X6,0,24,78,0.307692
31X7,0,29,91,0.318681
31X8,0,23,85,0.270588
31X9,0,21,79,0.265823
31Xa,0,37,121,0.305785
31Xb,0,36,107,0.336449
31Xc,0,32,92,0.347826
31Xd,0,30,105,0.285714
3dX0,0,31,106,0.292453
3dX1,0,27,98,0.27551
3dX2,0,31,99,0.313131
3dX3,0,36,97,0.371134
3dX4,0,30,97,0.309278
3dX5,0,34,97,0.350515
3dX6,0,33,105,0.314286
3dX7,0,31,99,0.313131
3dX8,0,35,113,0.309735
9eX0,0,31,84,0.369048
9eX1,0,29,94,0.308511
9eX2,0,32,102,0.313725
9eX3,0,33,89,0.370787
9eX4,0,32,104,0.307692
9eX5,0,42,112,0.375
9eX6,0,29,93,0.311828
9eX7,0,29,102,0.284314
9eX8,0,25,94,0.265957
62aX0,0,48,126,0.380952
62aX1,0,35,103,0.339806
62aX2,0,41,102,0.401961
62aX3,0,43,106,0.40566
62aX4,0,44,94,0.468085
62aX5,0,28,97,0.28866
62aX6,0,39,102,0.382353
62aX7,0,21,95,0.221053
62aX8,0,29,95,0.305263
62aX9,0,42,124,0.33871
62aXa,0,21,80,0.2625
62aXb,0,38,97,0.391753
64eX0,0,36,88,0.409091
64eX1,0,33,121,0.272727
64eX2,0,36,95,0.378947
64eX3,0,31,102,0.303922
64eX4,0,26,105,0.247619
64eX5,0,31,102,0.303922
64eX6,0,48,105,0.457143
64eX7,0,34,104,0.326923
64eX8,0,38,111,0.342342
843X0,0,39,113,0.345133
843X1,0,41,101,0.405941
843X2,0,30,89,0.337079
843X3,0,24,93,0.258065
a12X0,0,36,98,0.367347
a12X1,0,33,88,0.375
a12X2,0,36,97,0.371134
a12X3,0,30,90,0.333333
a12X4,0,36,110,0.327273
a12X5,0,40,107,0.373832
a12X6,0,30,96,0.3125
a12X7,0,22,92,0.23913
a79X0,0,32,102,0.313725
a79X1,0,38,87,0.436782
a79X2,0,43,109,0.394495
a79X3,0,33,116,0.284483
a79X4,0,32,100,0.32
a79X5,0,42,95,0.442105
a79X6,0,40,105,0.380952
a79X7,0,32,102,0.313725
a79X8,0,32,102,0.313725
d2aX0,2,29,99,0.292929
d2aX1,2,35,96,0.364583
d2aX2,2,28,103,0.271845
d2aX3,2,31,107,0.28972
d2aX4,2,35,110,0.318182
d2aX5,2,24,88,0.272727
d2aX6,2,31,103,0.300971
d2aX7,2,34,104,0.326923
d2aX8,2,26,107,0.242991
d2aX9,2,36,110,0.327273
d2aXa,2,26,106,0.245283
d2aXb,2,42,109,0.385321
d2aXc,2,40,103,0.38835
d2aXd,2,33,101,0.326733
d2aXe,2,28,90,0.311111
d2aXf,2,24,87,0.275862
11d9X0,2,39,104,0.375
11d9X1,2,47,127,0.370079
11d9X2,2,30,97,0.309278
11d9X3,2,37,110,0.336364
11d9X4,2,33,100,0.33
11d9X5,2,40,108,0.37037
11d9X6,2,25,96,0.260417
11d9X7,2,25,95,0.263158
11d9X8,2,32,79,0.405063
11d9X9,2,33,100,0.33
12e1X0,2,35,112,0.3125
12e1X1,2,35,110,0.318182
12e1X2,2,36,109,0.330275
12e1X3,2,32,95,0.336842
12e1X4,2,34,94,0.361702
12e1X5,2,45,109,0.412844
12e1X6,2,34,111,0.306306
12e1X7,2,32,97,0.329897
12e1X8,2,37,110,0.336364
12e1X9,2,30,99,0.30303
12e1Xa,2,34,103,0.330097
12e1Xb,2,31,95,0.326316
12e1Xc,2,35,100,0.35
12e1Xd,2,26,99,0.262626
147fX0,2,42,107,0.392523
147fX1,2,28,95,0.294737
147fX2,2,40,107,0.373832
147fX3,2,28,94,0.297872
147fX4,2,43,111,0.387387
147fX5,2,22,88,0.25
147fX6,2,37,101,0.366337
147fX7,2,33,90,0.366667
147fX8,2,40,94,0.425532
147fX9,2,29,100,0.29
14f0X0,2,28,101,0.277228
14f0X1,2,33,100,0.33
14f0X2,2,39,121,0.322314
14f0X3,2,24,90,0.266667
14f0X4,2,35,112,0.3125
14f0X5,2,44,130,0.338462
14f0X6,2,37,103,0.359223
14f0X7,2,35,102,0.343137
167aX0,2,35,104,0.336538
167aX1,2,28,95,0.294737
167aX2,2,35,98,0.357143
167aX3,2,37,97,0.381443
167aX4,2,37,103,0.359223
167aX5,2,38,99,0.383838
167aX6,2,37,104,0.355769
167aX7,2,33,105,0.314286
167aX8,2,31,111,0.279279
167aX9,2,37,116,0.318966
167aXa,2,28,93,0.301075
167aXb,2,30,101,0.29703
186cX0,2,32,88,0.363636
186cX1,2,24,77,0.311688
186cX2,2,28,106,0.264151
186cX3,2,36,99,0.363636
186cX4,2,33,78,0.423077
186cX5,2,43,111,0.387387
186cX6,2,40,93,0.430108
186cX7,2,29,84,0.345238
186cX8,2,27,95,0.284211
186cX9,2,35,95,0.368421
186cXa,2,35,102,0.343137
186cXb,2,26,94,0.276596
186cXc,2,37,113,0.327434
19cbX0,2,41,99,0.414141
19cbX1,2,28,93,0.301075
19cbX2,2,29,105,0.27619
19cbX3,2,41,109,0.376147
19cbX4,2,34,102,0.333333
19cbX5,2,28,91,0.307692
19cbX6,2,35,116,0.301724
28aeX0,2,22,100,0.22
28aeX1,2,24,90,0.266667
28aeX2,2,37,111,0.333333
28aeX3,2,31,113,0.274336
28aeX4,2,26,109,0.238532
28aeX5,2,31,110,0.281818
28aeX6,2,18,88,0.204545
28aeX7,2,30,101,0.29703
28aeX8,2,29,96,0.302083
28aeX9,2,32,95,0.336842
28aeXa,2,23,110,0.209091
28aeXb,2,26,93,0.27957
2b33X0,2,18,75,0.24
2b33X1,2,31,104,0.298077
2b33X2,2,21,115,0.182609
3109X0,2,26,109,0.238532
3109X1,2,28,102,0.27451
3109X2,2,22,92,0.23913
3109X3,2,25,100,0.25
3109X4,2,27,119,0.226891
3109X5,2,30,116,0.258621
3109X6,2,22,83,0.26506
3109X7,2,29,100,0.29
3109X8,2,22,95,0.231579
3109X9,2,25,117,0.213675
3109Xa,2,25,94,0.265957
3109Xb,2,22,81,0.271605
3c42X0,2,23,89,0.258427
