clone,alt,depth,id
0,21,109,c09ff61X0
0,28,109,c09ff61X1
0,28,119,c09ff61X2
0,28,106,c09ff61X3
0,31,113,c09ff61X4
0,24,93,c09ff61X5
0,27,110,c09ff61X6
0,27,96,c09ff61X7
0,27,104,c09ff61X8
0,37,134,c09ff61X9
0,18,93,c09ff61Xa
0,29,104,c09ff61Xb
0,35,84,c09ff61Xc
0,26,87,c09ff61Xd
0,35,120,c09ff61Xe
0,23,91,c09ff61Xf
0,29,106,c09ff61X10
0,37,96,c09ff61X11
1,12,92,c09ff63X0
1,8,91,c09ff63X1
1,8,95,c09ff63X2
1,9,104,c09ff63X3
1,13,109,c09ff63X4
1,10,94,c09ff63X5
1,5,94,c09ff63X6
1,8,95,c09ff63X7
1,7,98,c09ff63X8
1,9,107,c09ff63X9
1,8,105,c09ff63Xa
1,9,93,c09ff63Xb
1,14,88,c09ff63Xc
1,5,104,c09ff85X2
1,5,107,c0a039aX1
1,5,112,c0a04f1X0
1,5,105,c0a05d0Xb
1,5,103,c0a0d7bX7
1,6,105,c0a1191X9
1,10,99,c09ff66X0
1,6,85,c09ff66X1
1,5,102,c09ff66X2
1,9,99,c09ff66X3
1,10,76,c09ff66X4
1,10,91,c09ff66X5
1,8,101,c09ff66X6
1,9,104,c09ff66X7
1,7,103,c09ff66X9
1,7,85,c09ff66Xa
1,16,100,c09ff66Xb
1,7,98,c09ff66Xc
1,7,91,c09ff6fX0
1,16,108,c09ff6fX1
1,7,107,c09ff6fX2
1,10,109,c09ff6fX3
1,7,108,c09ff6fX4
1,8,125,c09ff6fX5
1,7,97,c09ff6fX6
1,9,109,c09ff6fX7
1,8,105,c09ff6fX8
1,13,104,c09ff6fXa
1,10,95,c09ff6fXb
1,11,92,c09ff6fXc
1,9,103,c09ff6fXd
1,8,95,c09ff7cX0
1,11,88,c09ff7cX1
1,6,108,c09ff7cX2
1,14,104,c09ff7cX3
1,8,93,c09ff7cX4
1,8,102,c09ff7cX5
1,9,116,c09ff7cX6
1,10,100,c09ff7cX7
1,8,98,c09ff7cX8
1,5,86,c09ff7cX9
1,10,106,c09ffc4X0
1,9,91,c09ffc4X1
1,8,83,c09ffc4X2
1,8,117,c09ffc4X3
1,10,91,c09ffc4X4
1,20,112,c09ffc4X5
1,5,97,c09ffc4X6
1,13,106,c09ffc4X7
1,5,95,c09ffc4X8
1,5,97,c09ffc4X9
1,5,106,c0a0018X2
1,11,103,c0a0018X3
1,7,117,c0a0018X4
1,6,96,c0a0018X5
1,11,92,c0a0018X6
1,7,107,c0a0018X7
1,6,94,c0a0018X8
1,10,104,c0a0018X9
1,5,91,c0a009fX3
1,5,109,c0a0869Xa
1,5,115,c0a2972X1
1,5,92,c0a005aX1
1,5,108,c0a005aX2
1,7,100,c0a005aX3
1,7,124,c0a005aX4
1,9,99,c0a005aX5
1,8,98,c0a005aX6
1,10,95,c0a005aX7
1,7,114,c0a005aX8
1,5,82,c0a0071X1
1,15,96,c0a0071X2
1,6,108,c0a0071X3
1,9,111,c0a0071X5
1,6,89,c0a0071X6
1,7,114,c0a0071X7
1,10,119,c0a0071X8
1,6,93,c0a0071X9
1,7,90,c0a011dX0
1,5,105,c0a011dX1
1,9,108,c0a011dX2
1,5,112,c0a011dX5
1,5,93,c0a011dX6
1,7,95,c0a011dX7
1,10,105,c0a011dX8
1,7,95,c0a0133X0
1,10,90,c0a0133X1
1,5,91,c0a0133X2
1,12,105,c0a0133X3
1,5,98,c0a0133X4
1,6,95,c0a0133X5
1,8,107,c0a0133X6
1,6,99,c0a0133X9
1,8,109,c0a0133Xb
1,9,106,c0a0133Xc
1,6,83,c0a0172X0
1,8,89,c0a0172X1
1,7,90,c0a0172X2
1,7,99,c0a0172X3
1,5,118,c0a01aeX0
1,5,102,c0a01aeXb
1,5,91,c0a01afX2
1,5,130,c0a01afX5
1,5,97,c0a01afX7
1,5,92,c0a052dX8
1,5,101,c0a052dX9
1,5,89,c0a0a49X7
1,7,116,c0a0ac7X4
1,5,95,c0a0ac7X6
1,5,96,c0a0cefXb
1,6,104,c0a11dcX1
1,5,93,c0a11dcX5
1,5,100,c0a1864X4
1,5,78,c0a1864X5
1,5,99,c0a1864X9
1,5,97,c0a222cXc
1,5,94,c0a25ceX5
1,5,76,c0a82afX9
0,27,102,c09ff64X0
0,22,104,c09ff64X1
0,17,104,c09ff64X2
0,13,102,c09ff64X3
0,22,86,c09ff64X4
0,19,92,c09ff64X5
0,12,105,c09ff64X6
0,25,114,c09ff64X7
0,15,111,c09ff64X8
0,18,93,c09ff64X9
0,19,112,c09ff64Xa
0,17,98,c09ff64Xb
0,28,110,c09ff64Xc
0,20,103,c09ff64Xd
0,20,101,c09ff6aX0
0,21,102,c09ff6aX1
0,21,92,c09ff6aX2
0,18,97,c09ff6aX3
0,12,93,c09ff6aX4
0,18,95,c09ff6aX5
0,12,96,c09ff6aX6
0,18,93,c09ff6aX7
0,15,110,c09ff79X0
0,15,88,c09ff79X1
0,32,113,c09ff79X2
0,12,87,c09ff79X3
0,18,98,c09ff79X4
0,18,107,c09ff79X5
1,9,79,c09ff81X0
1,18,124,c09ff81X1
1,17,105,c09ff81X2
1,12,103,c09ff8eX0
1,11,95,c09ff8eX1
1,11,107,c09ff8eX2
1,14,105,c09ff8eX3
1,18,101,c09ff8eX4
1,14,93,c09ff8eX5
1,16,102,c09ff8eX6
1,20,97,c09ffabX0
1,14,107,c09ffabX1
1,12,97,c09ffabX2
1,21,111,c09ffabX3
1,19,103,c09ffabX4
1,11,96,c09ffabX5
1,14,114,c09ffabX6
1,16,105,c09ffabX7
1,13,104,c09ffabX8
1,11,112,c09ffabX9
1,9,97,c09ffabXa
1,12,97,c09ffabXb
1,13,94,c09ffabXc
1,5,112,c09ffdaX7
1,5,110,c0aed64X6
