mutation_id,clone_id,alt_count,depth,vaf
2X0,0,50,88,0.568182
2X1,0,54,115,0.469565
2X2,0,44,101,0.435644
2X3,0,48,88,0.545455
2X4,0,45,100,0.45
2X5,0,50,99,0.505051
2X6,0,49,106,0.462264
2X7,0,51,101,0.50495
2X8,0,45,95,0.473684
3X0,1,23,108,0.212963
3X1,1,20,94,0.212766
3X2,1,18,90,0.2
3X3,1,17,97,0.175258
3X4,1,22,108,0.203704
3X5,1,25,94,0.265957
3X6,1,20,105,0.190476
3X7,1,17,88,0.193182
3X8,1,16,88,0.181818
3X9,1,23,114,0.201754
3Xa,1,26,107,0.242991
7X0,1,16,102,0.156863
7X1,1,13,94,0.138298
7X2,1,9,110,0.0818182
7X3,1,14,108,0.12963
7X4,1,14,110,0.127273
7X5,1,21,92,0.228261
7X6,1,17,91,0.186813
7X7,1,17,113,0.150442
7X8,1,9,88,0.102273
7X9,1,10,96,0.104167
7Xa,1,11,111,0.0990991
a6X1,1,6,112,0.0535714
a6X4,1,7,98,0.0714286
120X5,1,5,105,0.047619
120X9,1,5,100,0.05
16aX5,1,5,103,0.0485437
16aX6,1,5,89,0.0561798
16aX9,1,5,100,0.05
391X0,1,5,111,0.045045
391X2,1,5,103,0.0485437
391X7,1,5,104,0.0480769
39dX3,1,5,111,0.045045
39dX4,1,5,104,0.0480769
183cX6,1,8,111,0.0720721
190eX3,1,5,89,0.0561798
1b6bX7,1,6,100,0.06
1b6bXc,1,5,90,0.0555556
24d0X5,1,6,111,0.0540541
24d0Xa,1,6,87,0.0689655
4075X8,1,5,98,0.0510204
8525X5,1,5,103,0.0485437
aX0,1,16,116,0.137931
aX1,1,13,119,0.109244
aX2,1,9,102,0.0882353
aX3,1,9,93,0.0967742
aX4,1,20,113,0.176991
cX1,1,16,106,0.150943
cX2,1,6,94,0.0638298
cX3,1,13,93,0.139785
cX4,1,17,114,0.149123
cX5,1,13,104,0.125
cX6,1,11,116,0.0948276
cX7,1,13,109,0.119266
cX8,1,16,87,0.183908
cX9,1,6,98,0.0612245
cXa,1,8,108,0.0740741
40X0,1,8,87,0.091954
40X1,1,9,106,0.0849057
40X2,1,14,104,0.134615
40X3,1,15,105,0.142857
40X4,1,15,119,0.12605
40X5,1,13,109,0.119266
40X6,1,11,98,0.112245
45X3,1,5,105,0.047619
5bX0,1,6,116,0.0517241
e1X2,1,8,96,0.0833333
e1X3,1,5,113,0.0442478
e1X4,1,5,105,0.047619
e1X9,1,5,99,0.0505051
222X4,1,5,97,0.0515464
305X4,1,5,103,0.0485437
5e8X3,1,5,96,0.0520833
5e8X4,1,5,106,0.0471698
5efX3,1,5,87,0.0574713
5efX4,1,6,105,0.0571429
5efX5,1,5,116,0.0431034
5efX8,1,10,118,0.0847458
6e2X0,1,7,97,0.0721649
6e2X7,1,5,112,0.0446429
6e2Xa,1,6,96,0.0625
869X5,1,5,114,0.0438596
a05X6,1,7,102,0.0686275
a05Xf,1,5,88,0.0568182
a67X2,1,5,110,0.0454545
a67X5,1,6,110,0.0545455
a67X6,1,5,92,0.0543478
cf2X1,1,5,90,0.0555556
cf2X5,1,5,95,0.0526316
cf2X7,1,5,104,0.0480769
cf2X8,1,6,115,0.0521739
cf2Xa,1,5,89,0.0561798
1cc1X0,1,5,96,0.0520833
1cc1X7,1,7,98,0.0714286
1f57X2,1,8,95,0.0842105
2213Xa,1,6,116,0.0517241
24f4X4,1,6,99,0.0606061
24f4X5,1,5,110,0.0454545
24f4X8,1,5,93,0.0537634
2b1bX0,1,6,104,0.0576923
2b1bX1,1,5,114,0.0438596
2b1bX6,1,6,112,0.0535714
2b1bX7,1,6,110,0.0545455
4367X2,1,5,98,0.0510204
4367X4,1,5,107,0.046729
4be7Xe,1,7,95,0.0736842
4fdcX0,1,7,102,0.0686275
5b2fX2,1,6,112,0.0535714
6fd5X1,1,6,95,0.0631579
6fd5X2,1,5,110,0.0454545
7488X8,1,9,103,0.0873786
13703X0,1,5,114,0.0438596
15742X7,1,5,94,0.0531915
46X0,1,6,117,0.0512821
46X3,1,5,118,0.0423729
46X4,1,10,104,0.0961538
46X5,1,11,105,0.104762
46X6,1,9,103,0.0873786
46X7,1,13,78,0.166667
46X8,1,5,103,0.0485437
46X9,1,6,103,0.0582524
46Xa,1,8,133,0.0601504
46Xb,1,7,115,0.0608696
8bX0,1,5,100,0.05
8bX1,1,7,105,0.0666667
8bX5,1,5,100,0.05
8bX6,1,6,107,0.0560748
9eX0,1,10,121,0.0826446
9eX1,1,5,99,0.0505051
9eX3,1,5,96,0.0520833
9eX4,1,7,121,0.0578512
a2X0,1,6,95,0.0631579
a2X4,1,5,100,0.05
a2X5,1,5,112,0.0446429
a2X9,1,7,112,0.0625
edX0,1,5,109,0.0458716
