clone,alt,depth,id
0,57,92,77ccaeX0
0,55,109,77ccaeX1
0,49,102,77ccaeX2
0,48,94,77ccaeX3
0,50,95,77ccaeX4
0,57,109,77ccaeX5
0,43,84,77ccaeX6
0,49,93,77ccaeX7
0,60,114,77ccaeX8
1,7,87,77ccafX1
1,8,102,77ccafX2
1,6,89,77ccafX3
1,9,116,77ccafX4
1,12,106,77ccafX5
1,8,87,77ccafX6
1,10,111,77ccafX7
1,9,114,77ccafX8
1,10,120,77ccafX9
1,9,106,77ccafXa
1,7,98,77ccb1X0
1,5,75,77ccb1X1
1,6,102,77ccb1X2
1,6,92,77ccb1X3
1,6,112,77ccb1X4
1,5,103,77ccb1X5
1,5,89,77ccb1X6
1,6,100,77ccb1X7
1,6,122,77ccb1X8
1,5,111,77ccbdX1
1,5,83,77ccc1X5
1,6,105,77cd63X6
1,6,100,77cda1X4
1,6,114,77cda7X2
1,5,110,77d8b8X4
1,5,104,77ccbeX0
1,5,88,77ccbeX3
1,5,111,77ccbeX4
1,7,107,77ccbeX5
1,6,96,77ccbeX7
1,5,109,77ccbeX8
1,6,93,77ccbeX9
1,5,117,77ccbeXa
1,7,93,77ccbeXc
1,6,98,77ccbeXe
1,7,115,77ccc7X2
1,5,94,77ccc7X6
1,7,95,77ccc7X8
1,5,115,77ccc7Xa
1,5,115,77ccc7Xb
1,5,94,77ccc7Xd
1,11,110,77ccc7Xf
1,6,89,77cccaX0
1,12,109,77cccaX1
1,6,96,77cccaX2
1,6,86,77cccaX3
1,5,91,77cccaX4
1,8,95,77cccaX5
1,7,106,77cd06X0
1,6,110,77cd06X1
1,7,101,77cd06X2
1,5,85,77cd06X3
1,5,105,77cd06X7
1,7,99,77cd06X8
1,9,94,77cd06X9
1,5,97,77cd06Xa
1,5,90,77cd06Xb
1,5,99,77cd06Xc
1,5,105,77cd17X1
1,5,114,77cd17X3
1,6,110,77cd17X5
1,5,91,77d4a1X0
1,5,103,780491X9
1,6,120,77cd3eX1
1,6,99,77cd3eX4
1,5,110,77cdd9X6
1,6,102,77ce62X5
1,9,90,77ce9aX4
1,5,112,77d3d7X6
1,5,108,77d3d7X8
1,5,88,77d794Xb
1,5,94,77e970X8
1,5,99,77d6f5X0
1,6,116,77dabbX6
1,5,111,77dabbXa
0,41,100,77ccb0X0
0,36,93,77ccb0X1
0,44,102,77ccb0X2
0,45,98,77ccb0X3
0,34,105,77ccb0X4
0,39,95,77ccb0X5
0,35,94,77ccb0X6
0,34,95,77ccb0X7
0,46,90,77ccb0X8
0,41,107,77ccb0X9
0,37,104,77ccb0Xa
2,25,107,77ccb3X0
2,26,104,77ccb3X1
2,20,102,77ccb3X2
2,21,113,77ccb3X3
2,25,106,77ccb3X4
2,25,79,77ccb3X5
2,32,118,77ccb3X6
2,26,103,77ccb3X7
2,23,101,77ccb5X0
2,19,92,77ccb5X1
2,22,114,77ccb5X2
2,21,105,77ccb5X3
2,18,93,77ccb5X4
2,24,117,77ccb5X5
2,27,97,77ccb5X6
2,13,103,77ccb5X7
2,17,114,77ccb5X8
2,22,104,77ccb5X9
2,18,91,77ccbfX0
2,21,107,77ccbfX1
2,26,101,77ccbfX2
2,15,84,77ccbfX3
2,18,99,77ccbfX4
2,14,96,77ccbfX5
2,14,111,77ccbfX6
2,17,100,77ccbfX7
2,19,86,77ccbfX8
2,25,96,77ccc5X0
2,15,90,77ccc5X1
2,22,95,77ccc5X2
2,23,110,77ccc5X3
2,26,89,77ccc5X4
2,20,109,77ccc5X5
2,16,112,77ccc5X6
2,20,100,77ccc5X7
2,16,107,77ccc5X8
2,23,120,77ccc5X9
2,13,95,77ccc5Xa
2,17,88,77ccc5Xb
2,26,97,77ccc5Xc
2,21,104,77ccd3X0
2,19,113,77ccd3X1
2,20,103,77ccd3X2
2,21,110,77ccd3X3
2,23,88,77ccd3X4
2,26,100,77ccd3X5
2,16,80,77ccd3X6
2,17,99,77ccd6X0
2,18,95,77ccd6X1
2,30,118,77ccd6X2
2,31,97,77ccd6X3
2,20,103,77ccd6X4
2,26,103,77ccd6X5
2,22,115,77ccd6X6
2,23,98,77ccd6X7
2,11,100,77cd02X0
2,16,92,77cd02X1
2,16,101,77cd02X2
2,11,83,77cd02X3
2,19,86,77cd02X4
2,17,95,77cd02X5
2,16,98,77cd02X6
2,14,94,77cd02X7
2,19,99,77cd02X8
2,16,104,77cd02X9
2,13,99,77cd02Xa
2,20,101,77cd02Xb
2,8,99,77cd03X0
2,12,95,77cd03X1
2,9,96,77cd03X2
