clone,alt,depth,id
0,59,108,77ccaeX0
0,58,106,77ccaeX1
0,52,102,77ccaeX2
0,29,73,77ccaeX3
0,46,92,77ccaeX4
0,52,97,77ccaeX5
0,55,122,77ccaeX6
0,52,95,77ccaeX7
0,41,95,77ccaeX8
1,10,96,77ccafX0
1,13,80,77ccafX1
1,12,96,77ccafX2
1,12,89,77ccafX3
1,9,108,77ccafX4
1,8,104,77ccafX5
1,15,101,77ccafX6
1,7,113,77ccafX7
1,10,94,77ccafX8
1,20,101,77ccafX9
1,10,90,77ccafXa
1,6,88,77ccb1X0
1,5,84,77ccb1X2
1,6,89,77ccb1X3
1,5,109,77ccb1X5
1,5,105,77ccb1X6
1,5,121,77ccb1X8
1,6,124,77ccbdX5
1,6,102,77ccc1X7
1,5,91,77cccdX2
1,5,92,77ccbeX0
1,5,124,77ccc7Xb
1,6,102,77ccb2X0
1,5,111,77ccb2X1
1,8,105,77ccb2X2
1,6,104,77ccb2X4
1,6,94,77ccb2X5
1,7,100,77ccb2X7
1,12,117,77ccb2X8
1,5,105,77ccb2X9
1,8,102,77ccb8X0
1,9,95,77ccb8X1
1,6,102,77ccb8X2
1,7,98,77ccb8X4
1,7,106,77ccb8X6
1,8,116,77ccbcX0
1,9,96,77ccbcX2
1,5,93,77ccf2X0
1,6,81,77ccf2X1
1,9,96,77ccf2X2
1,6,98,77ccf2X3
1,6,102,77ccf2X4
1,6,99,77ccf2X5
1,8,90,77ccf2X6
1,6,93,77ccf2X7
1,7,105,77ccf2X8
1,9,95,77ccf2X9
1,5,85,77cd00X0
1,5,93,77cd00X1
1,6,75,77cd00X4
1,7,114,77cd00X5
1,7,96,77cd00X8
1,7,119,77cd00X9
1,6,79,77cd08X2
1,6,100,77cd08X3
1,8,104,77cd08X4
1,5,97,77cd08X5
1,6,92,77cd08X6
1,7,100,77cd08X8
1,6,113,77cd1bX0
1,6,101,77cd1bX1
1,6,89,77cd1bX2
1,6,114,77cd1bX5
1,6,90,77cd1bX6
1,7,104,77cd1bX7
1,9,105,77cd1bX8
1,6,96,77cd1bX9
1,6,103,77cd25X1
1,5,101,77cd25X3
1,9,103,77cd25X4
1,7,91,77cd25X5
1,7,99,77cd25X6
1,6,105,77cd45X2
1,7,105,77cd9cX7
0,39,85,77ccb0X0
0,43,113,77ccb0X1
0,46,107,77ccb0X2
0,33,98,77ccb0X3
0,30,104,77ccb0X4
0,42,110,77ccb0X5
0,39,91,77ccb0X6
0,38,101,77ccb0X7
0,40,115,77ccb0X8
0,42,114,77ccb0X9
0,41,96,77ccb0Xa
2,34,98,77ccb3X0
2,22,94,77ccb3X1
2,24,112,77ccb3X2
2,23,83,77ccb3X3
2,35,105,77ccb3X4
2,24,108,77ccb3X5
2,28,111,77ccb3X6
2,29,100,77ccb3X7
2,31,92,77ccb5X0
2,21,101,77ccb5X1
2,29,115,77ccb5X2
2,21,81,77ccb5X3
2,22,91,77ccb5X4
2,30,104,77ccb5X5
2,23,106,77ccb5X6
2,35,99,77ccb5X7
2,25,91,77ccb5X8
2,33,97,77ccb5X9
2,24,103,77ccbfX0
2,26,105,77ccbfX1
2,27,95,77ccbfX2
2,23,96,77ccbfX3
2,28,98,77ccbfX4
2,25,105,77ccbfX5
2,35,106,77ccbfX6
2,27,110,77ccbfX7
2,27,88,77ccbfX8
2,9,101,77ccc5X1
2,9,92,77ccc5X2
2,8,103,77ccc5X3
2,6,97,77ccc5X4
2,10,107,77ccc5X5
2,10,81,77ccc5X6
2,12,91,77ccc5X7
2,8,92,77ccc5X8
2,10,103,77ccc5X9
2,7,104,77ccc5Xa
2,6,94,77ccc5Xb
2,11,93,77ccc5Xc
2,6,104,77ccd3X0
2,10,93,77ccd3X1
2,15,96,77ccd3X2
2,8,99,77ccd3X3
2,6,102,77ccd3X4
2,11,111,77ccd3X5
2,9,91,77ccd3X6
2,10,108,77ccd6X0
2,13,100,77ccd6X1
2,8,93,77ccd6X2
