clone,alt,depth,id
0,62,118,c38329X0
0,47,87,c38329X1
0,60,109,c38329X2
0,37,82,c38329X3
0,52,102,c38329X4
0,44,83,c38329X5
0,52,101,c38329X6
0,43,95,c38329X7
0,42,97,c38329X8
2,44,89,c3832aX0
2,45,104,c3832aX1
2,46,100,c3832aX2
2,61,113,c3832aX3
2,44,100,c3832aX4
2,44,90,c3832aX5
2,43,96,c3832aX6
2,56,100,c3832aX7
2,45,97,c3832aX8
2,48,109,c3832fX0
2,51,97,c3832fX1
2,52,108,c3832fX2
2,59,103,c3832fX3
2,44,92,c3832fX4
2,41,99,c3832fX5
2,46,96,c3832fX6
2,36,83,c3832fX7
2,48,102,c3832fX8
2,42,101,c3832fX9
2,45,105,c38335X0
2,56,110,c38335X1
2,52,103,c38335X2
2,39,79,c38335X3
2,56,105,c38335X4
2,44,94,c38335X5
2,49,95,c38335X6
2,47,89,c38335X7
2,42,81,c38335X8
2,54,112,c38335X9
2,45,86,c38335Xa
2,38,94,c38335Xb
2,40,95,c38337X0
2,47,91,c38337X1
2,44,84,c38337X2
2,49,99,c38337X3
2,49,108,c38337X4
2,54,98,c38337X5
2,45,95,c38337X6
2,47,100,c38337X7
2,48,95,c38337X8
2,50,109,c38337X9
2,49,97,c38337Xa
2,56,116,c38337Xb
2,52,106,c38338X0
2,53,106,c38338X1
2,48,111,c38338X2
2,47,102,c38338X3
2,50,96,c38338X4
2,52,113,c38338X5
2,58,105,c38338X6
2,60,123,c38338X7
2,48,107,c38338X8
2,46,92,c38338X9
2,67,123,c38342X0
2,57,102,c38342X1
2,48,89,c38342X2
2,49,98,c38342X3
2,45,95,c38342X4
2,41,83,c38342X5
2,52,104,c38342X6
2,52,87,c38342X7
2,44,102,c38344X0
2,60,100,c38344X1
2,66,115,c38344X2
2,41,78,c38344X3
2,38,80,c38344X4
2,48,98,c38344X5
2,47,98,c38344X6
2,54,100,c38344X7
2,56,98,c38344X8
2,55,96,c38344X9
2,47,97,c38344Xa
2,57,106,c38344Xb
2,22,95,c3834eX0
2,31,119,c3834eX1
2,22,115,c3834eX2
2,31,114,c3834eX3
2,15,89,c3834eX4
2,23,102,c3834eX5
2,31,109,c38357X0
2,29,118,c38357X1
2,33,98,c38357X2
2,27,117,c38357X3
2,26,118,c38357X4
2,21,90,c38357X5
2,19,90,c38357X6
2,27,106,c38357X7
2,24,87,c38357X8
2,29,103,c38357X9
2,23,96,c38357Xa
2,22,103,c38359X0
2,16,88,c38359X1
2,18,111,c38359X2
2,26,84,c38359X3
2,23,93,c38359X4
2,31,98,c38359X5
2,21,85,c38359X6
2,22,105,c38359X7
2,33,112,c3835bX0
2,25,102,c3835bX1
2,24,92,c3835bX2
2,24,110,c3835bX3
2,23,99,c3835bX4
2,22,98,c3835bX5
2,25,100,c3835bX6
2,25,91,c3835bX7
2,29,114,c3835bX8
2,29,130,c3835bX9
2,18,93,c3835bXa
2,19,90,c3835bXb
2,29,120,c3835bXc
2,29,114,c3835eX0
2,31,117,c3835eX1
2,15,104,c3835eX2
2,21,99,c3835eX3
2,23,110,c3835eX4
2,28,99,c3835eX5
2,22,99,c3835eX6
2,28,113,c3835eX7
2,20,88,c3835eX8
2,20,95,c3835eX9
2,23,95,c38363X0
2,21,94,c38363X1
2,26,92,c38363X2
2,23,86,c38363X3
2,36,115,c38363X4
2,25,114,c38363X5
2,23,96,c38363X6
2,28,90,c38363X7
2,16,93,c38363X8
2,32,102,c38363X9
2,28,107,c38365X0
2,18,88,c38365X1
2,26,105,c38365X2
2,24,101,c38365X3
2,16,88,c38365X4
2,34,103,c38365X5
2,23,107,c38374X0
2,30,104,c38374X1
2,25,87,c38374X2
2,25,95,c38374X3
2,22,107,c38374X4
2,31,102,c38374X5
2,24,119,c38374X6
2,21,86,c38374X7
2,35,130,c38374X8
2,19,89,c38374X9
2,25,108,c38374Xa
2,20,120,c38378X0
2,20,79,c38378X1
2,25,90,c38378X2
2,23,96,c38378X3
2,23,88,c38378X4
2,23,102,c38378X5
2,34,100,c38378X6
2,17,97,c38390X0
