clone,alt,depth,id
1,18,103,60aa9bX0
1,33,123,60aa9bX1
1,21,101,60aa9bX2
1,25,116,60aa9bX3
1,18,100,60aa9bX4
1,17,92,60aa9bX5
1,23,89,60aa9bX6
1,19,91,60aa9bX7
1,24,115,60aa9bX8
1,22,95,60aa9bX9
1,20,94,60aa9bXa
1,6,91,60aa9dX2
1,5,104,60aa9dX4
1,7,94,60aaa5X0
1,7,117,60aaa5X1
1,7,103,60aaa5X8
1,5,102,60aaa5Xa
1,5,94,60aacdX0
1,21,117,60aa9eX0
1,21,96,60aa9eX1
1,16,89,60aa9eX2
1,19,98,60aa9eX3
1,20,108,60aa9eX4
1,21,105,60aa9eX5
1,16,113,60aa9fX0
1,20,92,60aa9fX1
1,15,96,60aa9fX2
1,18,102,60aa9fX3
1,11,100,60aa9fX4
1,13,97,60aa9fX5
1,17,91,60aa9fX6
1,13,84,60aa9fX7
1,20,101,60aa9fX8
1,22,108,60aa9fX9
1,14,110,60aa9fXa
1,20,110,60aa9fXb
1,20,112,60aa9fXc
1,18,116,60aa9fXd
1,17,103,60aa9fXe
1,15,103,60aa9fXf
1,15,107,60aa9fX10
1,24,116,60aa9fX11
1,18,116,60aa9fX12
1,18,106,60aa9fX13
1,14,90,60aaa1X0
1,8,82,60aaa1X1
1,15,111,60aaa1X2
1,19,99,60aaa1X3
1,11,94,60aaa1X4
1,7,98,60aaa3X0
1,8,107,60aaa3X2
1,8,83,60aaa3X4
1,9,91,60aaa3X5
1,7,96,60aaa3X7
1,6,92,60aaa3X8
1,12,113,60aaa3X9
1,7,98,60aacbX0
1,10,92,60aacbX3
1,11,105,60aacbX4
1,5,98,60aacbX7
1,6,88,60aaedX0
1,5,107,60aaedX1
1,6,97,60aaedX2
1,6,104,60aaedX3
1,5,114,60aaedX4
1,5,101,60aaedX8
1,5,95,60aaedX9
1,5,118,60aaedXa
1,5,108,60ab0dX0
1,5,100,60ab0eX1
1,6,108,60ab0eX9
1,5,93,60ab5cX0
1,5,94,60ab5cX3
1,5,90,60acd1X0
1,5,112,60ace8Xc
1,5,89,60b038X0
1,10,112,60aaa4X0
1,11,100,60aaa4X1
1,9,107,60aaa4X2
1,10,91,60aaa4X3
1,17,116,60aaa4X4
1,8,88,60aaa4X5
1,8,118,60aae0X0
1,12,106,60aae0X1
1,19,100,60aae0X2
1,10,118,60aae0X3
1,10,102,60aae0X4
1,8,94,60aae0X5
1,12,111,60aae0X6
1,7,105,60aae0X7
1,7,92,60aae0X8
1,7,111,60aae0X9
1,9,95,60aae9X0
1,7,108,60aae9X1
1,7,96,60aae9X2
1,10,103,60aae9X3
1,13,100,60aae9X4
1,6,95,60aae9X5
1,6,95,60aae9X6
1,8,96,60aae9X7
1,5,93,60aae9X8
1,7,95,60aae9X9
1,9,101,60aae9Xa
1,6,93,60ab27X0
1,11,94,60ab27X1
1,10,108,60ab27X2
1,13,111,60ab27X3
1,9,80,60ab27X4
1,7,119,60ab27X5
1,10,107,60ab27X6
1,10,106,60ab27X7
1,12,103,60ab27X8
1,10,103,60ab27X9
1,6,106,60ab27Xa
1,10,102,60ab27Xb
1,7,93,60ab35X0
1,17,103,60ab35X1
1,7,95,60ab35X2
1,12,112,60ab35X3
1,10,103,60ab35X4
1,9,103,60ab35X5
1,9,108,60ab81X1
1,5,102,60ab81X5
1,6,122,60ab81X7
1,6,120,60ab81Xd
1,5,115,60ab81Xf
1,5,112,60ab92X3
1,5,97,60ab92X4
1,6,108,60ad0cX2
1,5,94,60ad0cX9
1,5,105,60ab82X0
1,5,91,60ab82X1
1,5,103,60ab82X3
1,5,106,60ab82X5
1,5,109,60ab82X7
1,6,111,60ab82X8
1,6,104,60ab82X9
1,5,105,60ab82Xa
1,5,97,60ab82Xb
1,6,106,60ab97X0
1,6,97,60ab97X7
1,6,93,60ab97X8
1,7,91,60ab97X9
1,5,95,60abc2X0
1,6,101,60abc2X1
1,7,119,60abc2X2
1,5,106,60abc2X3
1,6,101,60abc2X9
1,5,104,60abdcX0
1,5,103,60ac00X3
1,6,113,60ad04X0
1,6,116,60b70eX9
1,6,110,60aab7X2
1,6,96,60aab7Xc
1,5,112,60aaefX6
2,30,94,60aa9cX0
2,31,100,60aa9cX1
2,29,98,60aa9cX2
2,21,86,60aa9cX3
2,41,109,60aa9cX4
2,34,107,60aa9cX5
2,18,95,60aa9cX6
2,32,96,60aa9cX7
2,33,113,60aa9cX8
2,8,117,60aaa7X0
2,5,71,60aaa7X1
2,7,108,60aaa7X3
2,11,102,60aaa7X4
2,9,113,60aaa7X5
2,6,113,60aaa7X7
2,15,106,60aaa7X8
2,5,90,60aaa7X9
2,6,93,60aab6X0
2,5,90,60aab6X1
2,5,96,60aab6X5
2,5,108,60aab6X7
2,7,100,60aab6X8
2,9,91,60aabbX0
2,6,111,60aabbX1
2,7,91,60aabbX2
2,8,105,60aabbX4
2,5,90,60aabbX6
2,9,107,60aaebX0
2,5,111,60aaebX9
2,6,108,60aaebXb
2,5,101,60aaebXd
2,7,121,60aaebXe
2,6,111,60ab45X7
2,7,112,60ab45X9
2,5,105,60ab45Xa
2,6,110,60ab45Xd
2,5,117,60ac2fX5
2,6,113,60ad94X5
2,26,94,60aaa8X0
2,23,107,60aaa8X1
2,16,105,60aaa8X2
2,24,113,60aaa8X3
2,27,111,60aaa8X4
2,22,108,60aaa8X5
2,20,89,60aaa8X6
2,24,100,60aaa8X7
2,16,112,60aaa8X8
2,24,96,60aaaaX0
2,21,85,60aaaaX1
2,28,106,60aaaaX2
2,24,92,60aaaaX3
2,22,95,60aaaaX4
2,20,101,60aaaaX5
2,22,99,60aaaaX6
2,12,79,60aaaaX7
2,24,108,60aaaaX8
2,16,87,60aaaaX9
2,28,105,60aaaaXa
2,27,103,60aaaaXb
2,17,87,60aaaaXc
2,7,106,60aaabX0
2,9,93,60aaabX2
2,7,111,60aaabX3
2,14,100,60aaabX5
2,5,108,60aaabX6
2,8,94,60aaabX7
2,8,112,60aaabX8
2,7,106,60aaabX9
2,7,100,60aaabXa
2,7,98,60aab1X0
2,5,84,60aab1X1
2,7,112,60aab1X2
2,9,112,60aab1X3
2,9,107,60aab1X5
2,5,105,60aab1X8
2,5,95,60aab1X9
2,5,121,60aab1Xa
2,9,93,60aab1Xb
2,9,78,60aab1Xc
2,5,91,60aab3X0
2,9,98,60aab3X2
2,7,101,60aab3X3
2,8,111,60aab3X4
2,6,106,60aab3X5
2,11,93,60aab3X7
2,5,86,60aab3X8
2,11,108,60aab3Xa
2,6,103,60aab3Xb
2,6,91,60aab3Xc
2,7,102,60aab3Xd
2,8,118,60aabaX1
2,11,107,60aabaX2
2,5,97,60aabaX3
2,9,100,60aabaX4
2,6,109,60aac9X3
2,5,80,60aadcX3
2,5,113,60ab64X5
2,5,114,60ab04X5
2,6,98,60aacaX2
2,5,116,60aad9X4
2,9,107,60aaf7X1
2,5,105,60aaf7X4
2,6,95,60aaf7X6
2,7,112,60aaf7X7
2,5,105,60aaf7X8
2,6,97,60ab30X0
2,5,96,60ab30X1
2,5,105,60ab30X2
2,11,92,60aaacX0
2,17,91,60aaacX1
2,19,103,60aaacX2
2,19,108,60aaacX3
2,13,87,60aaacX4
2,11,93,60aaacX5
2,15,90,60aaacX6
2,23,115,60aaacX7
2,16,95,60aaacX8
2,8,90,60aabdX0
2,5,105,60aabdX4
2,7,100,60aabdX6
2,6,102,60aac3X2
2,6,81,60ab37X1
2,5,117,60ab38X4
2,5,113,60abe0X4
2,5,118,60ab40X0
2,14,103,60aabeX0
2,10,102,60aabeX1
2,6,101,60aabeX2
2,8,97,60aabeX3
2,11,108,60aabeX5
2,6,87,60aaf3X1
2,7,108,60ab51X0
2,7,94,60ab51X1
2,9,96,60ab51X2
2,6,107,60ab51X3
2,13,106,60ab51X4
2,5,113,60ab51X5
2,7,91,60ab51X6
2,5,83,60ab51X8
2,9,112,60ab51X9
2,7,107,60ab51Xa
2,6,83,60ab51Xb
2,8,106,60ab77X1
2,9,101,60ab77X2
2,5,107,60ab77X3
2,10,104,60ab77X5
2,7,98,60ab77X6
2,10,102,60ab77X7
