clone,alt,depth,id
1,60,114,1X0
1,49,95,1X1
1,48,107,1X2
1,38,87,1X3
1,48,92,1X4
1,46,85,1X5
1,38,78,1X6
1,62,122,1X7
1,49,100,1X8
1,45,86,1X9
1,48,92,1Xa
1,35,117,3X0
1,31,90,3X1
1,37,106,3X2
1,25,89,3X3
1,25,80,3X4
1,33,89,3X5
1,44,117,3X6
1,20,98,bX0
1,28,97,bX1
1,24,89,bX2
1,24,103,bX3
1,29,114,bX4
1,29,102,bX5
1,27,100,bX6
1,25,91,bX7
1,23,102,bX8
1,21,93,bX9
1,27,97,bXa
1,15,89,13X0
1,20,108,13X1
1,22,106,13X2
1,22,100,13X3
1,13,110,13X4
1,13,102,13X5
1,14,103,13X6
1,19,100,13X7
1,15,102,13X8
1,6,110,37X0
1,6,110,37X2
1,6,122,37X3
1,5,98,37X5
1,10,111,37X7
1,9,80,37X8
1,8,103,37X9
1,6,92,37Xd
1,6,105,37Xe
1,7,112,37Xf
1,6,85,37X11
1,5,82,55X1
1,7,118,55X2
1,5,105,55X5
1,5,99,117X0
1,6,104,117X5
1,5,98,14dX9
1,7,97,38X0
1,8,96,38X2
1,11,103,38X3
1,8,102,38X4
1,14,99,38X5
1,9,115,38X6
1,7,88,38X7
1,11,86,38X8
1,7,90,38X9
1,11,102,38Xa
1,7,106,38Xb
1,12,116,38Xc
1,9,97,38Xd
1,8,89,38Xe
1,6,101,39X2
1,5,109,39X3
1,7,113,39X4
1,5,115,39X5
1,5,114,39X6
1,5,80,6eX0
1,5,96,6eX1
1,9,107,6eX2
1,6,123,6eX3
1,5,107,126X4
1,6,96,3aX3
1,5,94,64X3
1,6,85,64X4
1,7,112,64X7
1,5,100,81X4
1,5,92,81X5
1,5,106,81X6
1,8,101,81X8
1,6,93,107Xb
1,9,90,14X0
1,10,99,14X1
1,15,114,14X2
1,6,103,14X3
1,11,124,14X4
1,8,97,14X5
1,6,98,14X6
1,10,103,14X7
1,16,122,14X9
1,9,112,17X2
1,5,92,17X3
1,5,95,17X4
1,5,95,17Xa
1,5,107,24X2
1,6,92,5bX7
1,5,87,73Xc
1,5,86,18X2
1,5,87,18X5
1,5,91,18X6
1,7,103,18X7
1,5,106,61Xa
1,5,104,87X4
1,5,119,87X5
1,8,118,8bX4
1,5,108,255X7
1,6,103,255Xb
1,6,108,147X5
1,10,111,cX0
1,7,95,cX1
1,7,106,cX2
1,11,96,cX3
1,8,104,cX4
1,12,102,cX5
1,10,112,cX6
1,11,110,cX7
1,7,89,cX8
1,5,105,cX9
1,7,100,21X0
1,5,112,21X1
1,5,95,21X3
1,6,93,21X4
1,8,109,21X6
1,8,88,21X8
1,5,101,21X9
1,6,99,21Xa
1,5,107,21Xb
1,7,86,34X0
1,5,91,34X2
1,7,99,34X3
1,7,110,34X4
1,12,92,34X6
1,10,120,34X7
1,10,113,34X8
1,6,102,34Xa
1,7,94,40X0
1,5,85,40X1
1,7,101,40X3
1,7,91,40X5
1,6,104,49X3
1,8,112,49X4
1,9,107,49X5
1,5,96,51Xa
1,7,109,52X1
1,5,99,52X7
1,5,105,13cX5
1,17,95,4X0
1,25,105,4X1
1,15,96,4X2
1,10,96,4X3
1,23,114,4X4
1,17,107,4X5
1,20,88,5X0
1,16,104,5X1
1,11,109,5X2
1,15,100,5X3
1,14,107,5X4
1,17,96,5X5
1,18,103,5X6
1,15,90,5X7
1,11,106,5X8
1,14,98,5X9
1,16,110,5Xa
1,20,104,5Xb
1,15,95,5Xc
1,16,109,5Xd
1,15,91,5Xe
1,16,92,5Xf
1,16,83,5X10
1,20,104,5X11
1,16,115,5X12
1,16,100,5X13
1,8,110,7X1
1,5,106,7X2
1,6,112,7X4
1,7,114,9X2
1,7,100,9X5
1,6,94,9X6
1,5,97,9X8
1,5,116,86X3
1,5,115,86X4
1,6,110,389X6
1,8,112,8X0
1,8,84,8X1
1,12,110,8X2
1,10,108,8X3
1,12,113,8X4
1,12,104,8X5
1,9,80,8X6
1,5,82,8X7
1,10,102,8X8
1,6,91,8X9
1,7,107,1fX0
1,10,105,1fX1
1,17,96,1fX2
1,8,99,1fX3
1,10,89,1fX4
1,7,86,1fX5
1,13,93,1fX6
1,10,107,1fX7
1,10,100,1fX8
1,9,111,1fX9
1,13,99,1fXa
1,7,91,1fXb
1,17,95,1fXc
1,8,89,1fXd
1,9,102,1fXe
1,9,98,1fXf
1,10,112,4fX1
1,9,94,4fX2
1,6,94,4fX3
1,7,90,4fX4
1,7,93,4fX5
1,8,111,4fX6
1,10,105,4fX7
1,5,107,4fX8
1,6,114,4fX9
1,8,96,4fXa
1,7,98,4fXb
1,5,96,59X2
1,8,99,59X3
1,5,103,59X5
1,5,86,5fX4
1,5,108,180X4
1,5,116,180Xd
1,5,107,60X6
1,5,108,5aX3
1,5,100,50X2
1,5,95,50X8
1,5,102,184X8
1,6,89,6X9
1,5,111,36X0
1,5,100,3cdX3
