clone,alt,depth,id
0,31,86,195bcdX0
0,51,110,195bcdX1
0,47,103,195bcdX2
0,57,103,195bcdX3
0,52,107,195bcdX4
0,41,101,195bcdX5
0,31,82,195bcdX6
0,47,91,195bcdX7
0,38,89,195bcdX8
0,45,100,195bcdX9
0,48,96,195bd0X0
0,42,94,195bd0X1
0,40,99,195bd0X2
0,45,109,195bd0X3
0,58,96,195bd0X4
0,45,97,195bd0X5
0,49,111,195bd0X6
0,63,107,195bd0X7
0,43,91,195bd0X8
0,53,95,195bd0X9
0,59,117,195bd0Xa
0,44,90,195bd0Xb
0,44,105,195bd0Xc
0,63,97,195bd0Xd
0,45,103,195bd0Xe
0,52,99,195bd2X0
0,42,88,195bd2X1
0,54,105,195bd2X2
0,40,86,195bd2X3
0,55,104,195bd2X4
0,38,90,195bd2X5
0,41,100,195bd2X6
0,62,108,195bd2X7
0,59,109,195bd2X8
0,52,110,195bd2X9
0,47,94,195c07X0
0,42,92,195c07X1
0,54,102,195c07X2
0,47,96,195c07X3
0,52,113,195c07X4
0,47,101,195c07X5
0,54,102,195c07X6
0,49,103,195c0aX0
0,55,115,195c0aX1
0,48,88,195c0aX2
0,45,103,195c0aX3
0,52,98,195c0aX4
0,60,108,195c0aX5
0,41,97,195c0aX6
0,42,104,195c0aX7
0,72,125,195c0aX8
0,61,132,195c0aX9
0,53,114,195c0cX0
0,42,95,195c0cX1
0,45,87,195c0cX2
0,41,90,195c0cX3
0,56,103,195c0cX4
0,51,90,195c0cX5
0,52,107,195c0cX6
0,47,90,195c0cX7
0,55,104,195c0cX8
0,60,102,195c0cX9
0,42,106,195c0cXa
0,52,112,195c14X0
0,53,98,195c14X1
0,58,120,195c14X2
0,66,125,195c14X3
0,56,102,195c14X4
0,37,75,195c14X5
0,56,95,195c14X6
0,50,95,195c14X7
0,31,81,195c14X8
0,46,94,195c24X0
0,57,109,195c24X1
0,58,100,195c24X2
0,55,98,195c24X3
0,52,113,195c24X4
0,43,100,195c24X5
0,51,103,195c24X6
0,58,112,195c24X7
0,49,109,195c26X0
0,48,104,195c26X1
0,71,120,195c26X2
0,47,80,195c26X3
0,53,104,195c26X4
0,46,101,195c26X5
0,42,90,195c28X0
0,47,91,195c28X1
0,59,104,195c28X2
0,41,91,195c28X3
0,48,101,195c28X4
0,48,96,195c28X5
0,49,89,195c28X6
0,55,104,195c29X0
0,45,100,195c29X1
0,44,95,195c29X2
0,40,82,195c29X3
0,57,98,195c29X4
0,49,97,195c29X5
0,51,99,195c29X6
0,42,102,195c29X7
0,47,89,195c29X8
0,59,102,195c29X9
0,45,109,195c29Xa
0,67,111,195c29Xb
0,45,89,195c2cX0
0,57,105,195c2cX1
0,45,95,195c2cX2
0,44,87,195c2cX3
0,54,105,195c2cX4
0,34,82,195c2cX5
0,51,103,195c2cX6
0,60,109,195c2cX7
0,53,107,195c30X0
0,72,125,195c30X1
0,44,91,195c30X2
0,51,112,195c30X3
0,49,120,195c30X4
0,48,88,195c30X5
0,53,103,195c30X6
0,50,87,195c30X7
0,51,93,195c30X8
0,41,86,195c30X9
0,57,94,195c30Xa
0,53,96,195c30Xb
0,58,105,195c30Xc
0,66,102,195c30Xd
0,61,106,195c30Xe
0,57,106,195c30Xf
0,54,114,195c31X0
0,58,105,195c31X1
0,48,102,195c31X2
0,47,89,195c31X3
0,42,95,195c31X4
0,51,112,195c31X5
0,53,113,195c31X6
0,46,82,195c31X7
0,47,114,195c34X0
0,60,112,195c34X1
0,38,84,195c34X2
0,67,112,195c34X3
0,48,97,195c34X4
0,44,94,195c34X5
0,46,108,195c36X0
0,55,113,195c36X1
0,50,103,195c36X2
0,37,80,195c36X3
0,53,95,195c36X4
0,57,101,195c36X5
0,47,83,195c36X6
0,55,93,195c36X7
0,53,106,195c36X8
0,44,103,195c37X0
0,48,92,195c37X1
0,60,110,195c37X2
0,53,97,195c37X3
0,40,94,195c37X4
0,56,109,195c37X5
0,44,89,195c37X6
0,62,100,195c37X7
0,64,104,195c37X8
0,53,110,195c37X9
0,49,102,195c37Xa
0,58,101,195c39X0
0,54,105,195c39X1
0,57,112,195c39X2
0,59,109,195c39X3
0,47,99,195c39X4
0,51,95,195c39X5
0,63,113,195c39X6
0,74,127,195c39X7
0,52,107,195c39X8
0,43,91,195c39X9
0,51,100,195c39Xa
0,46,92,195c39Xb
0,57,100,195c39Xc
0,46,91,195c3bX0
0,56,99,195c3bX1
0,51,102,195c3bX2
0,54,107,195c3bX3
0,46,93,195c3bX4
0,49,103,195c3bX5
0,47,101,195c3bX6
0,55,103,195c3bX7
0,53,110,195c3bX8
0,39,71,195c3bX9
0,49,93,195c3bXa
0,35,90,195c3bXb
0,47,103,195c3bXc
0,56,97,195c3bXd
0,59,109,195c3bXe
0,56,103,195c3bXf
0,53,111,195c3bX10
0,53,100,195c3bX11
0,44,97,195c3eX0
0,57,97,195c3eX1
0,40,81,195c3eX2
0,56,104,195c3eX3
0,46,100,195c3eX4
0,52,93,195c3eX5
0,50,92,195c3eX6
0,39,78,195c3eX7
0,51,104,195c3eX8
0,41,94,195c3eX9
0,43,104,195c3eXa
0,54,99,195c3eXb
0,65,116,195c3fX0
0,50,97,195c3fX1
0,47,94,195c3fX2
0,57,109,195c3fX3
0,57,106,195c3fX4
0,50,100,195c3fX5
0,62,116,195c3fX6
0,49,104,195c3fX7
0,52,100,195c3fX8
0,52,102,195c3fX9
0,50,101,195c3fXa
0,53,108,195c3fXb
0,42,100,195c3fXc
0,61,100,195c42X0
0,39,89,195c42X1
0,48,96,195c42X2
0,49,93,195c42X3
0,49,91,195c42X4
0,48,91,195c42X5
0,39,89,195c42X6
0,43,88,195c42X7
0,40,87,195c42X8
0,49,96,195c42X9
0,59,109,195c42Xa
0,51,103,195c42Xb
0,49,104,195c42Xc
0,57,112,195c42Xd
0,44,87,195c42Xe
0,48,104,195c48X0
0,47,95,195c48X1
0,58,109,195c48X2
0,70,117,195c48X3
0,59,113,195c48X4
