clone,alt,depth,id
1,46,95,1X0
1,51,106,1X1
1,51,113,1X2
1,49,99,1X3
1,51,95,1X4
1,60,111,1X5
1,61,119,1X6
1,46,87,1X7
1,57,104,1X8
1,59,98,1X9
1,52,95,1Xa
1,16,90,3X0
1,18,88,3X1
1,17,108,3X2
1,27,121,3X3
1,21,102,3X4
1,17,105,3X5
1,19,90,3X6
1,15,110,bX0
1,14,94,bX1
1,22,112,bX2
1,18,103,bX3
1,17,88,bX4
1,14,82,bX5
1,18,109,bX6
1,14,95,bX7
1,20,129,bX8
1,21,101,bX9
1,11,97,bXa
1,6,121,13X0
1,5,98,13X3
1,7,93,13X4
1,6,83,13X6
1,6,105,13X8
1,5,109,37X4
1,5,98,37Xa
1,5,94,65X3
1,15,109,14X0
1,10,95,14X1
1,8,93,14X2
1,15,119,14X3
1,10,103,14X4
1,12,95,14X5
1,8,103,14X6
1,14,96,14X7
1,18,114,14X8
1,13,96,14X9
1,5,117,17X2
1,11,102,17X6
1,7,93,17X7
1,5,94,2cX1
1,5,86,24X3
1,5,94,24X5
1,7,94,18X0
1,7,99,18X1
1,14,105,18X2
1,7,95,18X3
1,7,100,18X4
1,10,114,18X5
1,13,87,18X6
1,10,110,18X7
1,9,100,18X8
1,6,99,61X1
1,6,101,61X2
1,6,112,61X6
1,9,113,61X8
1,6,83,61Xa
1,6,116,61Xb
1,5,96,61Xd
1,6,94,61Xe
1,5,95,87X2
1,9,102,8bX2
1,7,98,8bX4
1,6,112,efXa
1,7,97,142X3
1,5,120,3ff8X5
1,5,90,3ff8Xa
1,5,105,60abX8
1,5,103,372X2
1,6,96,822X3
1,5,69,62X1
1,6,91,62X2
1,5,105,62X3
1,5,97,62X4
1,6,115,62X5
1,8,101,62X6
1,7,79,62X7
1,5,83,62X8
1,7,102,bbX1
1,5,99,bbX7
1,6,104,195X5
1,5,103,4d3X9
1,5,106,4d4X0
1,5,98,712X3
1,5,93,18bbeX0
1,6,106,12408X5
1,31,108,4X0
1,39,106,4X1
1,31,109,4X2
1,18,79,4X3
1,26,91,4X4
1,33,85,4X5
1,37,108,5X0
1,36,103,5X1
1,35,92,5X2
1,36,97,5X3
1,27,94,5X4
1,25,103,5X5
1,29,93,5X6
1,28,88,5X7
1,36,106,5X8
1,23,76,5X9
1,25,92,5Xa
1,26,84,5Xb
