clone,alt,depth,id
0,39,103,28fe84X0
0,36,80,28fe84X1
0,54,122,28fe84X2
0,56,118,28fe84X3
0,48,98,28fe84X4
0,46,102,28fe84X5
0,53,113,28fe84X6
0,44,88,28fe84X7
0,38,85,28fe84X8
0,45,88,28fe84X9
0,34,86,28fe84Xa
0,48,101,28fe84Xb
1,13,102,28fe85X0
1,11,93,28fe85X1
1,9,89,28fe85X2
1,14,117,28fe85X3
1,11,90,28fe85X4
1,7,106,28fe85X5
1,14,76,28fe85X6
1,11,102,28fe85X7
1,10,85,28fe85X8
1,8,114,28fe85X9
1,9,111,28fe85Xa
1,11,109,28fe85Xb
1,8,121,28fe89X0
1,5,89,28fe89X3
1,6,100,28fe89X5
1,5,122,28fe89Xa
1,5,100,28fe89Xc
1,6,102,28fe89Xe
1,5,88,28fe9fX6
1,7,88,28fe9fXc
1,6,96,28fea8X2
1,5,98,28ff4cX4
1,5,107,290039X3
1,5,125,290039Xb
1,5,109,290039X11
1,6,109,2902c7X0
1,5,104,290a25X0
1,5,125,290b4eX1
1,5,107,290e47Xb
1,6,114,292b9eX0
1,5,103,292b9eX7
1,5,118,293382X0
1,5,107,2934edX4
1,5,96,29deebX2
1,5,104,2ad5eaX3
1,6,95,2c4152X2
1,5,110,2925dcX1
1,5,116,292890X1
1,5,103,2965e4X7
1,5,131,29694dX3
1,5,91,28fe8aX0
1,9,80,28fe8aX2
1,6,95,28fe8aX3
1,8,94,28fe8aX4
1,9,129,28fe8aX5
1,6,106,28fe8aX6
1,14,115,28fe8aX7
1,11,101,28fe8aX8
1,7,102,28fe8aX9
1,8,108,28fe8aXa
1,6,106,28fe8bX4
1,5,106,28fe8bX8
1,5,97,28fe8bXa
1,5,103,28fe8dX1
1,5,107,28fe8dX3
1,5,108,29005fX6
1,6,91,28fe8cX1
1,7,100,28fe8cX2
1,8,82,28fe8cX3
1,6,89,28fe8cX4
1,6,106,28fe8cX7
1,5,100,28fe8cXa
1,10,112,28fe8cXb
1,7,114,28fe8cXc
1,5,98,28fea5X3
1,6,108,29332eX2
1,7,112,28feb1X1
1,5,101,28feb1X4
1,7,112,28feb1X6
1,5,94,28feb1X7
1,5,111,28feb1Xa
1,6,102,28feb1Xc
1,6,101,28fec6Xa
1,5,111,28fed7X0
1,5,100,28fed7X1
1,8,109,28ff10X0
1,5,106,28ff10X2
1,5,88,28ff10X3
1,5,97,28ff42X2
1,5,109,28ffcbX9
1,5,109,29081dX5
1,6,95,2909afX4
1,5,101,290cb4X4
1,5,88,293c74X6
1,5,123,293f60X0
0,40,119,28fe86X0
0,26,86,28fe86X1
0,29,82,28fe86X2
0,29,96,28fe86X3
0,46,111,28fe86X4
0,41,102,28fe86X5
0,41,98,28fe86X6
0,37,100,28fe86X7
1,19,109,28fe87X0
1,18,84,28fe87X1
1,18,98,28fe87X2
1,19,111,28fe87X3
1,12,105,28fe87X4
1,18,106,28fe87X5
1,20,84,28fe87X6
1,16,104,28fe87X7
1,15,100,28fe87X8
1,18,95,28fe87X9
1,14,98,28fe87Xa
1,9,107,28fe8fX0
1,5,89,28fe8fX1
1,6,101,28fe8fX3
1,5,100,28fe8fX5
1,7,111,28fe8fX7
1,6,87,28fe8fX8
1,7,95,28fe9cX0
1,6,88,28fe9cX1
1,6,95,28fe9cX2
1,6,95,28fe9cX4
1,6,106,28fe9cX6
1,5,91,28fecaX1
1,9,112,28fecaX2
1,8,96,28fecaX3
1,5,89,28fecaX4
1,6,119,28fecaX5
1,5,93,28fecaX7
1,8,109,28fecaX8
1,10,93,28fecaXc
1,11,115,28fecfX1
1,5,97,28fecfX2
1,6,106,28fecfX3
1,6,99,28fecfX5
1,5,103,28fecfX8
1,5,103,28fecfX9
1,6,111,28ff6eX3
1,6,98,28ff6eX7
1,5,111,28ffacX1
1,6,97,28ffacX3
1,5,115,28ffacX9
1,5,105,290062X1
1,7,89,290062X2
1,6,100,29009eX4
1,5,90,29009eX8
1,5,111,290976X2
1,5,103,290976X5
1,6,103,290daaX1
1,5,119,290daaX2
1,6,102,29131aX2
1,5,95,29131aX7
1,5,103,29131aXc
1,5,93,2913ceX4
1,7,111,29208dX0
1,5,104,29208dX3
1,6,98,29208dX6
1,5,109,292327X6
1,8,115,293023X3
1,6,100,2938d3X2
1,6,91,293df8X2
1,8,87,293df8X3
1,5,97,293df8X7
1,6,109,2941abX2
1,5,92,2941abX6
1,5,93,295aebX0
1,8,96,295aebX4
1,5,99,295aebXc
1,6,124,2970e0X0
1,6,91,2986f0X5
1,5,113,299b3dX5
1,5,86,29c9bbX0
1,6,101,29ebc3X0
1,5,101,2a6b23X7
1,5,103,2a6b23X9
1,5,109,2b4b45X8
1,6,109,29e98bX4
1,8,94,28fe90X0
1,13,93,28fe90X1
1,12,103,28fe90X2
1,12,107,28fe90X3
1,15,86,28fe90X4
1,13,99,28fe90X5
1,7,90,28fe90X6
1,8,106,28fe90X7
1,10,121,28feacX0
1,8,90,28feacX1
1,12,121,28feacX2
1,7,90,28feacX3
1,13,112,28feacX4
1,11,106,28feacX5
1,9,100,28feacX6
1,7,101,28feacX7
1,12,98,28feacX8
1,11,95,28feacX9
1,6,92,28feacXa
1,6,85,28feacXb
1,6,94,28fec7Xd
1,5,93,28ff15X2
1,11,96,28fec8X0
1,7,98,28fec8X1
1,8,105,28fec8X2
1,7,113,28fec8X3
1,8,105,28fec8X4
1,8,83,28fec8X5
1,10,94,28fec8X6
1,10,97,28fec8X8
1,12,102,28fec8X9
1,11,93,28fec8Xa
1,6,104,28fec8Xb
1,11,93,28fec8Xc
1,9,104,28fec8Xd
1,12,96,28fec8Xe
1,9,92,28fec8Xf
1,9,100,28fec8X10
1,7,112,28fec8X11
1,9,115,28ff20X0
1,6,95,28ff20X1
1,8,93,28ff20X2
1,8,95,28ff20X3
1,5,98,28ff20X4
1,12,100,28ff20X5
1,5,93,28ff20X6
1,12,94,28ff20X8
1,11,123,28ff20X9
1,6,97,28ff20Xa
1,6,106,28ff23X0
1,10,102,28ff23X1
1,10,102,28ff23X2
1,11,101,28ff23X3
1,6,97,28ff7aXc
1,6,94,28ffa5X8
1,6,135,28ffc2X8
1,5,106,29003bX0
1,6,114,290190X3
1,5,125,290620X3
1,5,115,290620X7
1,5,103,29090eX2
1,6,103,29090eX8
1,5,89,29090eX9
1,5,109,290bd1X0
1,5,110,290bd1X5
1,6,105,290bd1X7
1,8,114,28ff56X1
1,7,93,28ff56X2
1,6,110,28ff56X3
1,10,110,28ff56X4
1,8,105,28ff56X5
1,5,109,28ff56X7
1,5,99,28ff56X8
1,7,104,28ffecX0
1,8,101,28ffecX1
1,8,108,28ffecX2
1,9,97,28ffecX3
1,11,116,28ffecX5
1,10,112,28ffecX7
1,5,81,28ffecX8
1,8,95,28ffecX9
1,6,123,28ffecXa
1,5,96,290017X1
1,8,94,290017X3
1,11,102,290017X4
1,7,98,290017X6
1,7,86,290017X7
1,5,101,290125X0
1,6,107,290125X1
1,6,103,290125X2
1,5,94,290125X3
1,9,103,290125X5
1,7,85,2901caX0
1,7,106,2901caX1
1,9,111,2901caX2
1,5,81,2901caX4
1,8,114,2901caX5
1,11,86,2901caX7
1,8,107,2901caX8
1,6,99,2901caX9
1,7,91,290206X0
1,5,84,290206X2
1,6,109,290206X4
1,7,97,290206X5
1,9,122,290206X6
1,5,99,290206X7
1,8,107,2902bcX1
1,6,126,2902bcX2
1,8,98,2902bcX3
1,5,106,2902bcX4
1,8,101,2902bcX5
1,6,105,2902bcX6
1,8,106,2902bcX7
1,13,103,2902bcXb
1,8,99,290344X0
1,9,117,290344X1
1,7,110,290344X7
1,8,91,290670X0
1,8,103,290670X3
1,6,101,290670X5
1,7,100,2908fdX0
1,6,101,2908fdX5
1,5,109,2908fdX7
1,5,90,2908fdX9
1,5,97,2908fdXb
1,6,96,290986X0
1,7,94,290986X1
1,5,86,290986X2
1,10,121,290986X5
1,8,92,290986X8
1,6,110,290986X9
1,9,110,290a05X0
1,5,93,290a05X1
1,5,93,290a05X2
1,11,107,290a05X6
1,8,97,290ab4X0
1,8,90,290ab4X1
1,6,98,290ab4X2
1,5,116,290ab4X3
1,7,99,290ab4X4
1,7,90,290ab4X5
1,5,70,290ab4Xa
1,6,95,290ab4Xc
1,7,98,290ab4Xd
1,7,100,29152bX0
1,7,105,29152bX3
1,6,98,29152bX4
1,5,101,29152bX6
1,6,98,29152bX7
1,7,112,29152bX9
1,5,102,29152bXb
1,7,102,291945X3
1,7,107,291be9X3
1,7,105,291be9X4
1,6,101,291be9X6
1,10,97,291be9X9
1,6,91,291fa3X4
1,6,101,294843X9
1,5,98,29571aX4
1,5,95,296f53X3
1,5,94,29c440X8
1,5,106,293476X1
1,5,98,2938c6X1
1,5,109,29550cXb
0,17,106,28fe88X0
0,13,103,28fe88X1
0,22,102,28fe88X2
0,16,97,28fe88X3
0,19,90,28fe88X4
0,16,85,28fe88X5
0,19,86,28fe88X6
0,13,90,28fe91X0
0,9,94,28fe91X1
0,11,99,28fe91X2
0,11,96,28fe91X3
0,8,100,28fe91X4
0,9,95,28fe91X5
0,8,97,28fe91X6
0,11,74,28fe91X7
0,7,80,28fe91X8
0,5,100,28fe93X3
0,5,95,28fe93Xa
0,8,107,28fe93Xd
0,5,93,28fe93Xe
1,5,109,28fe9aX0
1,5,101,28fea1X2
1,5,105,28fee3X3
1,5,103,290bedX6
1,5,108,2933e7X6
1,5,104,293c62X1
1,5,97,2951bdXc
1,5,103,29ac1eX7
1,7,100,28fe94X0
1,5,109,28fe94X1
1,10,108,28fe94X2
1,7,114,28fe94X3
1,6,96,28fe94X4
1,12,97,28fe94X5
1,9,112,28fe94X6
1,14,93,28fe94X7
1,7,97,28fe97X1
1,5,87,28fe97X5
1,6,94,28fe97X8
1,5,105,28fe97Xa
1,7,101,28fe97Xb
1,6,87,28fe97Xd
1,8,114,28feb7X0
1,5,98,28feb7X1
1,8,105,28feb7X2
1,8,118,28feb7X3
1,5,100,28feb7X4
1,9,118,28feb7X7
1,5,107,28feb7X8
1,6,119,28feb7Xb
1,5,112,28febdX3
1,6,95,28febdX4
1,7,85,28febdX5
1,5,97,28febdX6
1,8,99,28febdX7
1,6,102,28feedX2
1,5,107,28feedX4
1,7,102,28ffd2X0
1,6,92,28ffd2X1
1,7,108,28ffd2X3
1,6,107,28ffd2X4
1,5,115,28ffd2Xb
1,5,100,28ffd9X0
1,8,107,28ffd9X2
1,7,117,28ffd9X3
1,8,111,28ffd9X4
1,7,112,28ffd9X8
1,5,94,28ffd9X9
1,6,105,28ffd9Xb
1,5,104,28ffd9Xc
1,7,103,2900c9X3
1,6,98,2900c9X4
1,5,101,2900c9X5
1,5,98,2900c9X7
1,9,108,2900c9X8
1,6,90,2900c9X9
1,7,107,2900c9Xa
1,5,88,2900c9Xc
1,5,89,290124X0
1,5,100,290124X2
1,5,104,290124X4
1,5,116,290124X6
1,5,90,29025fX0
1,5,102,29025fX2
1,6,98,29025fX4
1,5,91,29025fX6
1,5,92,29043dX0
1,5,94,29043dX5
1,8,103,2905b1X1
1,6,115,2905b1X2
1,5,100,2905b1X4
1,7,95,2905b1X6
1,6,93,2909d3X1
1,7,104,2909d3X2
1,5,105,2909d3X6
1,6,83,2909d3X7
1,8,102,290b57X0
1,8,106,290b57X1
1,8,126,290b57X2
1,7,80,290b57X3
1,7,94,290b57X4
1,6,102,290b57X5
1,7,99,290b57X8
1,6,105,290b57Xc
1,5,99,2915baX5
1,5,87,2915baX6
1,7,90,2915baX7
1,8,129,2915baXa
1,8,109,2915baXb
1,7,121,2915baXc
1,5,101,2915baXd
1,6,117,2917e9X2
1,5,107,2917e9X4
1,6,117,2917e9X7
1,6,99,2918b9X0
1,5,76,2918b9X2
1,5,106,2918b9X4
1,6,93,2918b9X9
1,5,110,2918b9X10
1,6,105,2918b9X12
1,7,103,2918b9X13
1,9,92,2925d2X2
1,6,100,2925d2X3
1,5,106,2925d2X6
