clone,alt,depth,id
0,65,122,208c53X0
0,47,95,208c53X1
0,61,103,208c53X2
0,54,94,208c53X3
0,47,100,208c53X4
0,59,104,208c53X5
0,44,91,208c53X6
0,59,102,208c53X7
0,42,94,208c53X8
0,50,99,208c53X9
0,74,127,208c53Xa
0,56,111,208c54X0
0,44,93,208c54X1
0,45,103,208c54X2
0,48,103,208c54X3
0,36,79,208c54X4
0,32,80,208c54X5
0,45,110,208c54X6
0,57,109,208c54X7
0,57,109,208c54X8
0,54,107,208c54X9
0,52,103,208c54Xa
0,58,91,208c54Xb
0,59,110,208c59X0
0,49,96,208c59X1
0,51,93,208c59X2
0,67,97,208c59X3
0,52,97,208c59X4
0,55,106,208c59X5
0,57,109,208c59X6
0,50,107,208c59X7
0,49,90,208c59X8
0,52,100,208c59X9
0,41,89,208c59Xa
0,51,100,208c59Xb
0,50,93,208c69X0
0,41,88,208c69X1
0,33,93,208c69X2
0,48,112,208c69X3
0,50,102,208c69X4
0,51,99,208c69X5
0,49,106,208c69X6
0,40,79,208c69X7
0,39,84,208c69X8
0,42,92,208cb8X0
0,46,88,208cb8X1
0,45,88,208cb8X2
0,51,98,208cb8X3
0,35,86,208cb8X4
0,52,98,208cb8X5
0,52,111,208cb8X6
0,50,99,208cb8X7
0,47,96,208dcdX0
0,67,122,208dcdX1
0,45,96,208dcdX2
0,45,92,208dcdX3
0,54,103,208dcdX4
0,52,104,208dcdX5
0,57,103,208dcdX6
0,55,100,208dcdX7
0,50,99,208dcdX8
0,47,99,208dcdX9
0,47,95,208dcdXa
0,55,114,208dcdXb
0,57,109,208e29X0
0,63,113,208e29X1
0,52,99,208e29X2
0,59,105,208e29X3
0,50,100,208e29X4
0,44,100,208e29X5
0,61,98,208e29X6
0,49,98,208e29X7
0,44,94,208eb5X0
0,58,108,208eb5X1
0,57,102,208eb5X2
0,59,100,208eb5X3
0,44,93,208eb5X4
0,49,92,208eb5X5
0,49,94,208eb5X6
0,57,99,208eb5X7
0,52,109,208eb5X8
0,56,113,208ebcX0
0,45,87,208ebcX1
0,51,94,208ebcX2
0,60,118,208ebcX3
0,51,104,208ebcX4
0,60,119,208ebcX5
0,43,97,208ebcX6
0,58,107,208ebcX7
0,58,114,208ebcX8
0,55,96,208ebcX9
0,40,78,208ebcXa
0,45,89,208ebcXb
0,55,112,208ebcXc
0,34,91,208ebcXd
0,48,105,208ebcXe
0,54,92,2094e3X0
0,42,91,2094e3X1
0,52,105,2094e3X2
0,45,98,2094e3X3
0,42,92,2094e3X4
0,46,98,2094e3X5
0,44,85,2094e3X6
0,57,102,2094e3X7
0,44,98,2094e3X8
0,53,96,2094e3X9
0,44,100,209a17X0
0,45,106,209a17X1
0,45,84,209a17X2
0,56,118,209a17X3
0,63,113,209a17X4
0,42,94,209a17X5
0,60,101,209a17X6
0,48,89,209a17X7
0,54,113,209a41X0
0,51,120,209a41X1
0,51,101,209a41X2
0,46,93,209a41X3
0,39,88,209a41X4
0,58,104,209a41X5
0,44,82,209a41X6
0,58,101,209a41X7
0,39,98,209a41X8
0,48,94,209a41X9
0,53,90,209a41Xa
0,45,88,209a41Xb
0,50,99,209a41Xc
0,52,112,209a41Xd
2,50,104,209f7aX0
2,43,107,209f7aX1
2,39,80,209f7aX2
2,56,118,209f7aX3
2,60,110,209f7aX4
2,49,101,209f7aX5
2,47,98,20a0b3X0
2,62,116,20a0b3X1
2,54,98,20a0b3X2
2,45,93,20a0b3X3
2,53,103,20a0b3X4
2,45,99,20a0b3X5
2,46,94,20a0b3X6
2,52,95,20a0c4X0
2,48,102,20a0c4X1
2,47,102,20a0c4X2
2,45,101,20a0c4X3
2,61,122,20a0c4X4
2,54,98,20a0c4X5
2,54,111,20a0c4X6
2,45,102,20a0c4X7
2,52,96,20a0c4X8
2,52,101,20abedX0
2,59,109,20abedX1
2,58,112,20abedX2
2,49,98,20abedX3
2,49,94,20abedX4
2,49,89,20ac81X0
2,47,90,20ac81X1
2,41,88,20ac81X2
2,47,98,20ac81X3
2,47,104,20ac81X4
2,54,102,20ac81X5
2,40,88,20ac81X6
2,57,109,20ac81X7
2,58,107,20ac81X8
2,44,105,20b5d2X0
2,51,106,20b5d2X1
2,39,94,20b5d2X2
2,58,104,20b5d2X3
2,39,79,20b5d2X4
2,55,100,20b5d2X5
2,54,112,20b5d2X6
2,47,97,20b5d2X7
2,63,122,20b5d2X8
2,58,109,20b5d2X9
2,50,106,20b5d2Xa
2,46,105,20b5d2Xb
2,47,95,20bbedX0
2,28,76,20bbedX1
2,44,95,20bbedX2
2,43,89,20bbedX3
2,53,107,20bbedX4
2,52,100,20bbedX5
2,49,95,20bbedX6
2,57,103,20bbedX7
2,57,113,20bbedX8
2,38,92,20c448X0
2,46,101,20c448X1
2,44,94,20c448X2
2,53,112,20c448X3
2,41,87,20c448X4
2,62,111,20c448X5
2,43,97,20c448X6
2,62,123,20c448X7
2,49,102,20c448X8
2,61,131,20c448X9
2,42,105,20c448Xa
2,55,108,20c448Xb
2,58,107,20ce0fX0
2,56,102,20ce0fX1
2,42,94,20ce0fX2
2,58,97,20ce0fX3
2,46,95,20ce0fX4
2,46,90,20ce0fX5
2,38,81,20ce0fX6
2,41,97,20ce0fX7
2,43,86,20ce0fX8
2,54,108,20ce0fX9
2,47,102,20ce0fXa
2,45,90,20ce0fXb
2,41,83,20d2afX0
2,57,102,20d2afX1
2,47,95,20d2afX2
2,41,87,20d2afX3
2,41,89,20d432X0
2,56,90,20d432X1
2,44,96,20d432X2
2,51,105,20d432X3
2,59,113,20d432X4
2,42,80,20d432X5
2,56,102,20d432X6
2,45,94,20d432X7
2,56,122,20d432X8
2,53,107,20d432X9
2,60,108,20d432Xa
2,57,102,20d432Xb
2,48,87,20d432Xc
2,31,86,20d50bX0
2,36,98,20d50bX1
2,32,98,20d50bX2
2,44,117,20d50bX3
2,40,103,20d50bX4
2,38,89,20d50bX5
2,39,106,20d50bX6
2,33,88,20d50bX7
2,35,106,20e7a1X0
2,34,90,20e7a1X1
2,32,107,20e7a1X2
2,28,97,20e7a1X3
2,45,115,20e7a1X4
2,32,99,20e7a1X5
2,36,111,20e7a1X6
2,34,100,20e7a1X7
2,34,95,20e7a1X8
2,38,110,20e7a1X9
2,14,102,20e7c8X0
2,22,101,20e7c8X1
2,10,111,20e7c8X2
2,14,106,20e7c8X3
2,14,106,20e7c8X4
2,27,125,20e7c8X5
2,22,113,20e7c8X6
2,16,106,20e7c8X7
2,19,115,20e7c8X8
2,20,95,20e7c8X9
2,23,107,20e7c8Xa
2,20,116,20e7c8Xb
2,19,88,20eb47X0
2,17,112,20eb47X1
2,11,99,20eb47X2
2,15,107,20eb47X3
2,10,86,20eb47X4
2,6,102,20eb47X5
2,17,93,20eb47X6
2,15,96,20eb47X7
2,14,101,20eb47X8
2,12,103,20eb47X9
2,15,110,20eb47Xa
2,17,111,20ec4cX0
2,17,91,20ec4cX1
2,20,95,20ec4cX2
2,13,95,20ec4cX3
2,16,107,20ec4cX4
2,19,106,20ec4cX5
2,16,117,20ec4cX6
2,18,108,20fba7X0
2,19,122,20fba7X1
2,14,99,20fba7X2
2,13,94,20fba7X3
2,19,103,20fba7X4
2,15,107,20fba7X5
2,16,106,20fba7X6
2,21,95,20fba7X7
2,13,97,20fba7X8
2,8,95,20fba7X9
2,21,100,20fe28X0
2,13,93,20fe28X1
2,14,91,20fe28X2
2,16,113,20fe28X3
2,13,95,20fe28X4
2,14,91,20fe28X5
2,17,92,20fe28X6
2,16,109,20fe28X7
2,19,95,20fe28X8
2,13,92,20fe28X9
2,14,99,20fe28Xa
2,10,107,20fe28Xb
2,18,111,20fe28Xc
2,19,81,20fe28Xd
2,7,89,20fea3X0
2,9,89,20fea3X1
2,10,108,20fea3X2
2,8,95,20fea3X3
2,7,95,20fea3X4
2,10,102,20fea3X5
2,9,94,20fea3X6
2,11,109,20fea3X7
2,7,119,20fea3X8
2,16,105,2107cdX1
2,9,83,2107cdX2
2,10,93,2107cdX3
2,6,103,2107cdX4
2,7,92,2107cdX5
2,13,114,2107cdX6
2,7,94,2107cdX7
2,12,98,211ccbX0
2,10,107,211ccbX1
2,11,101,211ccbX2
2,6,85,211ccbX3
2,6,103,211ccbX4
2,5,97,211ccbX5
2,14,108,211ccbX6
2,7,84,211ccbX7
2,5,81,211ccbX8
2,11,107,211ccbX9
2,9,97,211f76X0
2,12,111,211f76X2
2,8,103,211f76X3
2,11,101,211f76X4
2,9,102,211f76X5
2,6,108,211f76X6
2,5,101,211f76X7
2,11,113,211f76X8
2,10,96,211f76X9
2,5,98,211f76Xb
2,7,105,211f76Xc
2,5,99,212868X2
2,6,90,212868X8
2,5,81,2136d6X3
2,5,104,213ecaX2
2,6,96,213ecaX6
2,9,116,2145c4X3
2,8,117,2145c4X8
2,6,112,215eacX2
2,5,121,215eacX4
2,7,117,216287X0
2,6,89,216287X4
2,5,100,216287X5
2,5,93,216287X6
2,5,110,216287Xa
2,6,97,216390X0
2,5,94,216390X3
2,5,101,216a6cX0
2,7,118,216a6cX5
2,7,97,216a6cX7
2,5,117,216a6cXa
2,5,114,217570X4
2,5,100,217570X7
2,5,103,2177f1X5
2,6,110,2177f1X8
2,5,100,2177f1X9
2,5,112,218805X3
2,5,92,218805X6
2,5,104,218805X7
2,8,121,218805X8
2,6,93,21ab58X1
2,6,117,21ab58X6
