clone,alt,depth,id
0,48,102,46afaX0
0,57,106,46afaX1
0,46,95,46afaX2
0,46,103,46afaX3
0,49,88,46afaX4
0,47,90,46afaX5
0,50,107,46afaX6
0,46,96,46afaX7
0,45,94,46afaX8
0,43,103,46afaX9
0,53,94,46afcX0
0,52,90,46afcX1
0,58,108,46afcX2
0,52,95,46afcX3
0,47,96,46afcX4
0,57,111,46afcX5
0,50,102,46afcX6
0,49,100,46afcX7
0,53,101,46afcX8
0,48,90,46afcX9
1,23,101,46b01X0
1,22,100,46b01X1
1,21,107,46b01X2
1,25,92,46b01X3
1,23,107,46b01X4
1,20,98,46b01X5
1,22,92,46b01X6
1,22,95,46b01X7
1,15,95,46b01X8
1,26,101,46b01X9
1,26,96,46b08X0
1,18,94,46b08X1
1,20,94,46b08X2
1,23,100,46b08X3
1,25,113,46b08X4
1,20,86,46b08X5
1,26,99,46b08X6
1,15,98,46b08X7
1,11,104,46b09X0
1,18,104,46b09X1
1,16,110,46b09X2
1,18,101,46b09X3
1,12,85,46b09X4
1,20,115,46b09X5
1,17,91,46b09X6
1,12,91,46b09X7
1,12,97,46b09X8
1,11,92,46b09X9
1,20,108,46b17X0
1,14,90,46b17X1
1,17,93,46b17X2
1,17,99,46b17X3
1,12,89,46b17X4
1,19,106,46b17X5
1,13,102,46b17X6
1,20,109,46b17X7
1,10,86,46b17X8
1,21,115,46b24X0
1,15,95,46b24X1
1,11,85,46b24X2
1,13,87,46b24X3
1,18,108,46b24X4
1,16,110,46b24X5
1,18,84,46b24X6
1,13,94,46b24X7
1,13,89,46b24X8
1,17,99,46b24X9
1,16,89,46b24Xa
1,21,102,46b24Xb
1,14,97,46b37X0
1,20,111,46b37X1
1,15,106,46b37X2
1,12,83,46b37X3
1,11,105,46b37X4
1,14,95,46b37X5
1,13,91,46b37X6
1,19,103,46b37X7
1,16,108,46b37X8
1,18,89,46b37X9
1,11,104,46b37Xa
1,7,121,46b65X0
1,6,90,46b65X1
1,9,103,46b65X3
1,10,102,46b65X4
1,10,96,46b65X5
1,12,99,46b65X6
1,12,92,46b65X7
1,12,108,46b65X8
1,8,112,46b8bX0
1,12,105,46b8bX1
1,7,92,46b8bX2
1,11,102,46b8bX3
1,6,112,46b8bX4
1,7,93,46b8bX5
1,11,103,46b8bX6
1,7,104,46b8bX7
1,9,96,46b8bX8
1,7,102,46b8bX9
1,7,98,46b8bXa
1,7,111,46b8bXb
1,9,95,46b8bXc
1,5,93,46bbdX1
1,8,106,46bbdX2
1,12,106,46bbdX3
1,6,109,46bbdX4
1,11,105,46bbdX5
1,8,86,46bbdX6
1,5,111,46bbdXa
1,9,90,46bbdXb
1,7,108,46c4bX1
1,7,95,46c4bX2
1,7,93,46c4bX3
1,9,111,46c4bX4
1,7,112,46c4bX5
1,11,108,46c4bX6
1,7,121,46c4bX7
1,13,112,46c4bX9
1,9,104,46c4bXa
1,10,118,46d02X0
1,9,93,46d02X1
1,5,101,46d02X2
1,8,103,46d02X3
1,9,101,46d02X4
1,10,104,46d02X5
1,11,92,46e6dX0
1,12,106,46e6dX1
1,11,106,46e6dX2
1,5,112,46e6dX3
1,9,99,46e6dX4
1,7,101,46e6dX5
1,9,97,46e6dX6
1,11,92,46e6dX7
1,7,103,46e6dX8
1,12,99,46e6dXa
1,9,94,46e6dXb
1,7,111,46e6dXd
1,8,105,46e6dXe
1,7,102,46e6dXf
1,9,97,46fb5X0
1,6,98,46fb5X1
1,7,87,46fb5X2
1,7,98,46fb5X3
1,9,96,46fb5X4
1,8,85,46fb5X6
1,11,124,46fb5X7
1,8,97,46fb5X8
1,8,108,473c8X0
1,9,97,473c8X1
1,7,91,473c8X2
1,5,82,473c8X3
1,6,111,473c8X4
1,7,97,473c8X5
1,8,113,473c8X6
1,5,92,473c8X7
1,8,110,473c8X8
1,11,99,473c8Xa
1,13,101,473c8Xb
1,9,87,473c8Xc
1,6,99,47444X1
1,7,129,47444X2
1,8,103,47444X4
1,14,109,47444X5
1,10,104,4787fX0
1,9,133,4787fX2
1,9,106,4787fX3
1,6,95,4787fX4
1,9,122,4787fX5
1,17,80,4787fX7
1,7,88,49554X0
1,8,101,49554X1
1,9,99,49554X2
1,9,108,49554X3
1,10,128,49554X5
1,5,94,49554X6
1,9,116,49554X7
1,6,95,49554X8
1,12,110,49554X9
1,14,113,4bbe9X0
1,5,107,4bbe9X1
1,9,87,4bbe9X2
1,9,83,4bbe9X3
1,12,111,4bbe9X4
1,5,90,4bbe9X5
1,6,113,4bbe9X6
1,7,99,4d06dX0
1,12,109,4d06dX1
1,8,91,4d06dX2
1,7,98,4d06dX3
1,7,114,4d06dX4
1,10,88,4d06dX5
1,8,104,4d06dX6
1,12,97,4d06dX7
1,10,81,4d06dX8
1,7,102,4d06dX9
1,12,125,4d06dXb
1,11,109,4d06dXc
1,7,89,4d06dXd
1,11,91,5aa11X0
1,11,96,5aa11X1
1,8,97,5aa11X2
1,8,100,5aa11X3
1,9,101,5aa11X4
1,11,109,5aa11X5
1,6,89,5aa11X6
1,9,98,5aa11X7
1,8,82,5aa11X8
