mutation_id,clone_id,alt_count,depth,vaf
2X0,0,45,101,0.445545
2X1,0,46,96,0.479167
2X2,0,50,102,0.490196
2X3,0,47,100,0.47
2X4,0,44,91,0.483516
2X5,0,49,106,0.462264
2X6,0,46,112,0.410714
2X7,0,57,116,0.491379
2X8,0,41,82,0.5
2X9,0,46,94,0.489362
2Xa,0,42,105,0.4
3X0,1,16,94,0.170213
3X1,1,17,94,0.180851
3X2,1,13,93,0.139785
3X3,1,12,114,0.105263
3X4,1,14,102,0.137255
3X5,1,26,115,0.226087
3X6,1,15,108,0.138889
3X7,1,14,96,0.145833
3X8,1,9,81,0.111111
3X9,1,15,102,0.147059
3Xa,1,12,88,0.136364
3Xb,1,9,84,0.107143
5X0,1,18,102,0.176471
5X1,1,6,94,0.0638298
5X2,1,10,92,0.108696
5X3,1,7,92,0.076087
5X4,1,8,114,0.0701754
5X5,1,13,106,0.122642
5X6,1,10,103,0.0970874
5X7,1,13,99,0.131313
5X8,1,6,90,0.0666667
5X9,1,11,94,0.117021
5Xa,1,11,100,0.11
5Xb,1,11,91,0.120879
5Xc,1,8,82,0.097561
5Xd,1,10,91,0.10989
5Xe,1,5,99,0.0505051
5Xf,1,7,84,0.0833333
5X10,1,10,89,0.11236
17X0,1,5,107,0.046729
17X1,1,7,107,0.0654206
17X3,1,6,116,0.0517241
17X4,1,9,96,0.09375
17X6,1,5,102,0.0490196
17X7,1,5,106,0.0471698
17X8,1,9,86,0.104651
17Xa,1,9,98,0.0918367
1cX2,1,5,99,0.0505051
1cX5,1,6,104,0.0576923
1cX7,1,10,105,0.0952381
1cX8,1,7,99,0.0707071
1cX9,1,9,94,0.0957447
1cXa,1,8,111,0.0720721
1eX0,1,7,102,0.0686275
1eX1,1,5,109,0.0458716
1eX5,1,8,98,0.0816327
1eX6,1,10,107,0.0934579
60X3,1,5,108,0.0462963
60X6,1,8,112,0.0714286
60X7,1,8,97,0.0824742
60X8,1,5,95,0.0526316
60X9,1,6,108,0.0555556
60Xa,1,7,110,0.0636364
60Xb,1,7,101,0.0693069
60Xc,1,5,99,0.0505051
d6X0,1,5,90,0.0555556
d6X1,1,6,112,0.0535714
d6X4,1,5,95,0.0526316
d6X5,1,6,98,0.0612245
d6X6,1,8,114,0.0701754
d6X7,1,6,90,0.0666667
d6X8,1,8,102,0.0784314
d6Xa,1,6,98,0.0612245
18dX2,1,7,95,0.0736842
18dX5,1,7,117,0.0598291
18dX9,1,9,99,0.0909091
18dXa,1,5,119,0.0420168
411X3,1,5,90,0.0555556
3a7aXa,1,5,105,0.047619
25724X1,1,5,110,0.0454545
1eeX0,1,5,92,0.0543478
1eeX2,1,7,108,0.0648148
1eeX3,1,5,96,0.0520833
1eeX4,1,5,103,0.0485437
757X8,1,7,123,0.0569106
24dfX9,1,5,102,0.0490196
2660X4,1,5,96,0.0520833
2b9bXa,1,6,103,0.0582524
45cbX2,1,7,102,0.0686275
45cbX3,1,5,102,0.0490196
63f3X7,1,5,118,0.0423729
64f0X2,1,5,103,0.0485437
6772X2,1,5,100,0.05
6772X3,1,5,113,0.0442478
6a57X4,1,5,86,0.0581395
6d06X4,1,6,106,0.0566038
9c3eX2,1,6,109,0.0550459
11d4eX4,1,5,102,0.0490196
18X0,1,7,111,0.0630631
18X1,1,6,119,0.0504202
18X2,1,5,104,0.0480769
18X4,1,6,92,0.0652174
2fX2,1,5,110,0.0454545
2fX3,1,7,105,0.0666667
2fX4,1,5,103,0.0485437
2fX5,1,6,100,0.06
2fX6,1,5,104,0.0480769
2fX8,1,8,102,0.0784314
61X0,1,5,80,0.0625
61X1,1,6,102,0.0588235
61X2,1,5,106,0.0471698
61X4,1,7,104,0.0673077
61X7,1,6,102,0.0588235
61X8,1,6,100,0.06
61X9,1,7,123,0.0569106
8cX0,1,5,124,0.0403226
f6X1,1,5,95,0.0526316
999X5,1,5,107,0.046729
1be0X4,1,5,100,0.05
1be0X5,1,5,88,0.0568182
23fbX4,1,5,107,0.046729
74X4,1,5,114,0.0438596
74X5,1,8,110,0.0727273
74X6,1,6,92,0.0652174
11eX1,1,7,92,0.076087
11eX3,1,6,118,0.0508475
11eX5,1,5,104,0.0480769
4a2X7,1,7,91,0.0769231
4a2X9,1,5,89,0.0561798
4eeX2,1,6,100,0.06
608X3,1,5,109,0.0458716
608X4,1,7,96,0.0729167
6f9X2,1,5,97,0.0515464
ac2X6,1,5,103,0.0485437
ac2X9,1,7,105,0.0666667
195bX2,1,6,103,0.0582524
195bXb,1,5,91,0.0549451
1a0eX2,1,8,111,0.0720721
1a0eX3,1,5,105,0.047619
1a0eX5,1,7,101,0.0693069
1a0eX6,1,6,101,0.0594059
1a0eXa,1,6,84,0.0714286
1b0fX6,1,7,81,0.0864198
1b0fX7,1,5,86,0.0581395
1c6dX0,1,5,92,0.0543478
1c6dX6,1,5,103,0.0485437
1d6aX3,1,5,85,0.0588235
1d6aX4,1,5,94,0.0531915
2b2fX1,1,9,113,0.079646
2b2fX2,1,5,106,0.0471698
2b2fX6,1,5,104,0.0480769
2b2fX8,1,7,102,0.0686275
2b2fXb,1,8,107,0.0747664
2b2fXc,1,6,117,0.0512821
2cbdX0,1,5,102,0.0490196
2cbdX2,1,5,103,0.0485437
5536X2,1,6,102,0.0588235
5536X7,1,5,114,0.0438596
82b4X0,1,5,113,0.0442478
9675Xb,1,5,90,0.0555556
6X2,1,5,102,0.0490196
58X2,1,5,96,0.0520833
58X3,1,7,89,0.0786517
58X5,1,5,101,0.049505
58Xa,1,5,98,0.0510204
5cX0,1,5,103,0.0485437
5cX6,1,5,101,0.049505
5cX7,1,6,117,0.0512821
5cX8,1,8,115,0.0695652
5cX9,1,6,104,0.0576923
64X2,1,7,87,0.0804598
64X3,1,5,100,0.05
64X4,1,5,104,0.0480769
64X7,1,5,134,0.0373134
e8X8,1,7,109,0.0642202
29eX0,1,5,112,0.0446429
51eX6,1,5,107,0.046729
b59X4,1,5,136,0.0367647
b59X7,1,6,114,0.0526316
1356X2,1,6,90,0.0666667
1858X2,1,7,101,0.0693069
285bXd,1,5,114,0.0438596
4487X6,1,7,92,0.076087
5149X8,1,5,96,0.0520833
ee31X4,1,6,109,0.0550459
ee31Xa,1,5,103,0.0485437
4X0,0,34,114,0.298246
4X1,0,42,116,0.362069
4X2,0,44,103,0.427184
4X3,0,26,92,0.282609
4X4,0,33,90,0.366667
4X5,0,41,115,0.356522
4X6,0,31,93,0.333333
4X7,0,36,88,0.409091
4X8,0,32,93,0.344086
7X0,1,28,104,0.269231
7X1,1,14,87,0.16092
7X2,1,20,108,0.185185
7X3,1,18,93,0.193548
7X4,1,26,109,0.238532
7X5,1,16,96,0.166667
7X6,1,21,107,0.196262
7X7,1,25,100,0.25
7X8,1,30,125,0.24
bX0,1,8,111,0.0720721
bX4,1,6,95,0.0631579
2aaX9,1,5,88,0.0568182
16X1,1,9,110,0.0818182
16X3,1,7,112,0.0625
16X5,1,5,99,0.0505051
16X7,1,5,110,0.0454545
16X8,1,9,98,0.0918367
16Xa,1,10,116,0.0862069
1fX2,1,8,101,0.0792079
1fX5,1,6,100,0.06
1fX6,1,6,93,0.0645161
1fX7,1,8,119,0.0672269
23X0,1,7,119,0.0588235
23X2,1,7,119,0.0588235
23X4,1,9,88,0.102273
23X5,1,7,115,0.0608696
23X6,1,5,93,0.0537634
23X7,1,6,102,0.0588235
23X8,1,6,97,0.0618557
2aX0,1,12,108,0.111111
2aX1,1,13,106,0.122642
2aX4,1,9,87,0.103448
49X0,1,5,103,0.0485437
49X1,1,6,102,0.0588235
49X2,1,9,105,0.0857143
49X3,1,5,108,0.0462963
49X4,1,7,121,0.0578512
4fX0,1,8,88,0.0909091
4fX1,1,7,109,0.0642202
4fX3,1,5,93,0.0537634
4fX4,1,9,103,0.0873786
4fX6,1,6,110,0.0545455
6dX0,1,9,112,0.0803571
6dX1,1,5,105,0.047619
6dX5,1,9,104,0.0865385
6dX6,1,8,85,0.0941176
6dX7,1,5,93,0.0537634
6dX8,1,5,100,0.05
70X0,1,7,106,0.0660377
70X3,1,10,94,0.106383
70X4,1,7,99,0.0707071
70X5,1,5,94,0.0531915
70X7,1,7,114,0.0614035
81X6,1,5,112,0.0446429
81Xb,1,7,101,0.0693069
9aX2,1,5,94,0.0531915
9aX9,1,5,104,0.0480769
10bX4,1,5,111,0.045045
b08X1,1,5,86,0.0581395
10ecX4,1,6,108,0.0555556
1edaX3,1,6,92,0.0652174
2b2cX1,1,6,92,0.0652174
2b2cX5,1,7,103,0.0679612
3803X9,1,5,118,0.0423729
3803Xa,1,5,115,0.0434783
393bX6,1,5,111,0.045045
3984X0,1,5,115,0.0434783
3984X9,1,5,92,0.0543478
446cX0,1,5,90,0.0555556
ae05X1,1,5,87,0.0574713
ae05X2,1,5,113,0.0442478
11ed1X7,1,6,104,0.0576923
7cX0,1,5,86,0.0581395
7cX4,1,6,94,0.0638298
222X2,1,5,102,0.0490196
222X5,1,6,103,0.0582524
2d0X4,1,5,107,0.046729
61dX1,1,6,102,0.0588235
cfaX0,1,5,107,0.046729
cfaX5,1,6,101,0.0594059
cfaX7,1,5,105,0.047619
dbdX8,1,6,111,0.0540541
e47X4,1,5,79,0.0632911
e47Xb,1,7,114,0.0614035
1513X0,1,5,93,0.0537634
1513X5,1,7,97,0.0721649
1f84X2,1,8,93,0.0860215
2b0cXd,1,6,104,0.0576923
354dX1,1,5,104,0.0480769
43b5X7,1,5,98,0.0510204
4b2dX5,1,6,107,0.0560748
4f10X0,1,7,107,0.0654206
53e2X7,1,6,122,0.0491803
8006X0,1,5,115,0.0434783
8d19X0,1,5,87,0.0574713
df48X4,1,5,96,0.0520833
df48X6,1,5,110,0.0454545
cX0,1,20,106,0.188679
cX1,1,13,100,0.13
cX2,1,18,104,0.173077
cX3,1,13,102,0.127451
cX4,1,12,115,0.104348
cX5,1,21,110,0.190909
cX6,1,16,100,0.16
cX7,1,10,116,0.0862069
cX8,1,14,106,0.132075
cX9,1,17,114,0.149123
cXa,1,19,101,0.188119
cXb,1,9,95,0.0947368
cXc,1,20,109,0.183486
cXd,1,17,103,0.165049
cXe,1,9,75,0.12
dX0,1,9,84,0.107143
dX1,1,12,107,0.11215
dX2,1,8,114,0.0701754
dX3,1,11,102,0.107843
dX4,1,13,99,0.131313
dX5,1,8,93,0.0860215
dX6,1,10,101,0.0990099
