mutation_id,clone_id,alt_count,depth,vaf
1X0,1,11,105,0.104762
1X1,1,5,92,0.0543478
1X2,1,5,96,0.0520833
1X3,1,11,122,0.0901639
1X4,1,6,89,0.0674157
1X5,1,12,108,0.111111
1X6,1,5,102,0.0490196
1X7,1,16,122,0.131148
1X8,1,5,107,0.046729
1X9,1,6,114,0.0526316
1Xa,1,6,107,0.0560748
11X1,1,5,98,0.0510204
11X3,1,6,104,0.0576923
11X4,1,5,107,0.046729
11X7,1,6,97,0.0618557
11X9,1,8,112,0.0714286
11Xa,1,8,94,0.0851064
11Xb,1,10,117,0.0854701
19X1,1,6,107,0.0560748
19X3,1,6,92,0.0652174
19X4,1,6,115,0.0521739
19X6,1,5,112,0.0446429
7eX0,1,6,99,0.0606061
7eX3,1,6,111,0.0540541
7eX5,1,5,114,0.0438596
7eX7,1,5,103,0.0485437
2eeX0,1,5,94,0.0531915
36aX3,1,8,115,0.0695652
622Xd,1,7,108,0.0648148
71eXb,1,5,117,0.042735
d0X3,1,5,102,0.0490196
10c35X9,1,5,106,0.0471698
1aXc,1,6,107,0.0560748
116X3,1,7,113,0.0619469
116X7,1,5,97,0.0515464
118X3,1,5,108,0.0462963
171X2,1,5,110,0.0454545
7afX4,1,6,107,0.0560748
88dX6,1,5,106,0.0471698
d7bX5,1,5,107,0.046729
1643X1,1,7,112,0.0625
1775Xa,1,5,102,0.0490196
1775Xd,1,5,99,0.0505051
18eeX4,1,5,108,0.0462963
1bbbX3,1,5,90,0.0555556
1bbbX5,1,6,99,0.0606061
20c9X0,1,6,95,0.0631579
20c9X5,1,5,99,0.0505051
2ec9X4,1,6,108,0.0555556
32c4X0,1,5,77,0.0649351
49b8X4,1,5,103,0.0485437
7e08X1,1,5,109,0.0458716
12X4,1,6,117,0.0512821
46X9,1,5,97,0.0515464
dcX6,1,5,87,0.0574713
dcXd,1,6,114,0.0526316
dcXe,1,6,83,0.0722892
145X1,1,5,115,0.0434783
145X7,1,5,124,0.0403226
17eX7,1,5,97,0.0515464
32eX4,1,5,104,0.0480769
794X6,1,5,90,0.0555556
185bX9,1,6,107,0.0560748
1ca5X6,1,6,96,0.0625
4ff7X5,1,6,122,0.0491803
7ac4X1,1,5,114,0.0438596
31e8cX0,1,5,109,0.0458716
3331aX8,1,5,110,0.0454545
2X0,0,36,96,0.375
2X1,0,41,101,0.405941
2X2,0,36,98,0.367347
2X3,0,45,92,0.48913
2X4,0,34,70,0.485714
2X5,0,36,99,0.363636
2X6,0,26,86,0.302326
2X7,0,36,94,0.382979
2X8,0,39,100,0.39
2X9,0,44,93,0.473118
2Xa,0,38,88,0.431818
2Xb,0,51,110,0.463636
2Xc,0,38,81,0.469136
2Xd,0,36,86,0.418605
3X0,0,38,94,0.404255
3X1,0,39,98,0.397959
3X2,0,38,87,0.436782
3X3,0,36,109,0.330275
3X4,0,24,83,0.289157
3X5,0,40,106,0.377358
3X6,0,48,104,0.461538
3X7,0,39,102,0.382353
3X8,0,37,107,0.345794
3X9,0,36,124,0.290323
3Xa,0,42,112,0.375
3Xb,0,29,85,0.341176
3Xc,0,35,95,0.368421
3Xd,0,35,93,0.376344
3Xe,0,22,83,0.26506
3Xf,0,24,93,0.258065
6X0,0,39,105,0.371429
6X1,0,31,108,0.287037
6X2,0,35,95,0.368421
6X3,0,31,100,0.31
6X4,0,36,99,0.363636
6X5,0,39,115,0.33913
6X6,0,29,101,0.287129
6X7,0,36,93,0.387097
6X8,0,23,83,0.277108
6X9,0,32,99,0.323232
6Xa,0,37,97,0.381443
6Xb,0,36,98,0.367347
6Xc,0,36,108,0.333333
6Xd,0,29,95,0.305263
7X0,0,8,101,0.0792079
7X1,0,10,94,0.106383
7X3,0,16,107,0.149533
7X4,0,13,113,0.115044
7X5,0,7,98,0.0714286
9X4,1,5,105,0.047619
9X6,1,10,121,0.0826446
9X7,1,6,98,0.0612245
1bX0,1,8,124,0.0645161
1bX1,1,5,126,0.0396825
67X1,1,6,111,0.0540541
eeX2,1,7,116,0.0603448
eeX5,1,6,100,0.06
eeX8,1,5,97,0.0515464
10eX0,1,5,101,0.049505
10eX3,1,5,95,0.0526316
10eX4,1,6,103,0.0582524
1b3X1,1,6,109,0.0550459
1b3X3,1,6,112,0.0535714
1b3X6,1,6,111,0.0540541
1b3X8,1,10,113,0.0884956
1b3X9,1,5,115,0.0434783
252X3,1,5,105,0.047619
