mutation_id,clone_id,alt_count,depth,vaf
1X0,0,16,118,0.135593
1X1,0,9,95,0.0947368
1X2,0,19,120,0.158333
1X3,0,16,94,0.170213
1X4,0,12,103,0.116505
1X5,0,14,97,0.14433
1X6,0,21,117,0.179487
1X7,0,21,101,0.207921
1X8,0,15,100,0.15
9X0,0,16,90,0.177778
9X1,0,12,99,0.121212
9X2,0,15,94,0.159574
9X3,0,13,114,0.114035
9X4,0,8,98,0.0816327
9X5,0,24,104,0.230769
15X0,1,29,124,0.233871
15X1,1,11,98,0.112245
15X2,1,9,90,0.1
15X3,1,18,119,0.151261
15X4,1,25,114,0.219298
15X5,1,21,112,0.1875
15X6,1,13,93,0.139785
15X7,1,13,98,0.132653
15X8,1,16,97,0.164948
15X9,1,10,107,0.0934579
15Xa,1,11,95,0.115789
17X1,1,6,105,0.0571429
17X4,1,6,101,0.0594059
17X6,1,6,111,0.0540541
17X8,1,5,113,0.0442478
17X9,1,5,90,0.0555556
17Xa,1,5,106,0.0471698
17Xb,1,5,102,0.0490196
17Xd,1,6,93,0.0645161
17Xf,1,6,84,0.0714286
1fX1,1,8,93,0.0860215
1fX3,1,5,92,0.0543478
1fX7,1,5,112,0.0446429
29X0,1,6,100,0.06
29X2,1,5,109,0.0458716
29X5,1,5,88,0.0568182
29Xb,1,7,94,0.0744681
29Xf,1,7,104,0.0673077
5fX1,1,8,110,0.0727273
5fX2,1,6,86,0.0697674
5fX5,1,6,113,0.0530973
5fX7,1,5,107,0.046729
5fXa,1,7,114,0.0614035
9fX0,1,6,92,0.0652174
9fX2,1,7,96,0.0729167
9fX5,1,6,114,0.0526316
e6X0,1,5,99,0.0505051
12cX0,1,6,124,0.0483871
12cX5,1,5,107,0.046729
12cX6,1,7,92,0.076087
1c1X9,1,5,91,0.0549451
1c1Xf,1,7,101,0.0693069
1c1X11,1,5,111,0.045045
2b3X2,1,7,104,0.0673077
2f0X0,1,6,95,0.0631579
3e20X5,1,5,115,0.0434783
75feX1,1,5,105,0.047619
75feX3,1,5,97,0.0515464
7919X2,1,6,100,0.06
16eadX8,1,5,106,0.0471698
355a8X1,1,5,99,0.0505051
1ba3X5,1,5,107,0.046729
1c41X7,1,5,114,0.0438596
30b0X7,1,5,93,0.0537634
30b0X8,1,7,91,0.0769231
6ac9X8,1,5,101,0.049505
13389X4,1,5,100,0.05
18X1,1,5,120,0.0416667
18X2,1,11,105,0.104762
18X3,1,11,111,0.0990991
18X4,1,14,106,0.132075
18X5,1,11,93,0.11828
18X6,1,10,88,0.113636
18X7,1,13,98,0.132653
18X9,1,9,98,0.0918367
18Xa,1,8,98,0.0816327
28X0,1,12,114,0.105263
28X1,1,9,85,0.105882
28X2,1,10,101,0.0990099
28X3,1,8,101,0.0792079
28X4,1,11,103,0.106796
28X5,1,10,100,0.1
28X6,1,13,96,0.135417
28X7,1,9,99,0.0909091
28X8,1,8,109,0.0733945
28X9,1,14,126,0.111111
28Xa,1,10,87,0.114943
28Xb,1,13,114,0.114035
28Xc,1,6,95,0.0631579
28Xd,1,5,96,0.0520833
28Xe,1,8,94,0.0851064
28Xf,1,10,94,0.106383
28X10,1,5,92,0.0543478
33X0,1,6,109,0.0550459
33X1,1,6,100,0.06
6fX2,1,8,116,0.0689655
6fX9,1,6,112,0.0535714
78X1,1,8,95,0.0842105
7bX7,1,5,105,0.047619
7bX9,1,6,95,0.0631579
124X0,1,6,111,0.0540541
124X5,1,6,88,0.0681818
217X0,1,6,116,0.0517241
217X5,1,5,117,0.042735
217X6,1,6,83,0.0722892
217X8,1,6,96,0.0625
217Xa,1,6,116,0.0517241
461X2,1,5,100,0.05
461X7,1,6,89,0.0674157
8d5X8,1,5,116,0.0431034
923X2,1,5,120,0.0416667
1491X1,1,5,98,0.0510204
14d9X2,1,5,114,0.0438596
2351X4,1,5,116,0.0431034
392fX0,1,5,108,0.0462963
392fX3,1,5,103,0.0485437
55f2X7,1,5,105,0.047619
8fbdX2,1,5,94,0.0531915
8fbdX8,1,6,96,0.0625
d729X1,1,6,108,0.0555556
34X1,1,6,98,0.0612245
34X4,1,6,99,0.0606061
34X5,1,7,109,0.0642202
34X6,1,5,96,0.0520833
65X1,1,6,104,0.0576923
65X2,1,7,107,0.0654206
65X4,1,11,132,0.0833333
a7X1,1,5,102,0.0490196
a7X2,1,7,109,0.0642202
a7X6,1,6,102,0.0588235
a7X7,1,6,115,0.0521739
a7X8,1,7,95,0.0736842
a7X9,1,5,100,0.05
a7Xa,1,6,94,0.0638298
deX0,1,5,92,0.0543478
deX2,1,6,115,0.0521739
deX4,1,5,77,0.0649351
deX6,1,6,93,0.0645161
deX7,1,9,92,0.0978261
31fX1,1,5,107,0.046729
31fX2,1,6,110,0.0545455
31fX6,1,5,108,0.0462963
31fX7,1,5,99,0.0505051
31fX8,1,9,128,0.0703125
625X2,1,6,110,0.0545455
33e8X0,1,6,104,0.0576923
5f3X3,1,5,102,0.0490196
662X2,1,5,88,0.0568182
662X6,1,5,76,0.0657895
662X7,1,5,103,0.0485437
77bX1,1,5,97,0.0515464
77bX6,1,6,103,0.0582524
77bX8,1,6,102,0.0588235
48e8X1,1,5,118,0.0423729
bcX5,1,5,102,0.0490196
187X7,1,5,107,0.046729
aXb,1,7,95,0.0736842
10X5,1,5,106,0.0471698
10X9,1,6,106,0.0566038
45X9,1,7,101,0.0693069
7aX1,1,5,100,0.05
8cX6,1,5,102,0.0490196
45dX8,1,6,95,0.0631579
45dX10,1,6,101,0.0594059
6ebX8,1,5,82,0.0609756
13abX3,1,5,99,0.0505051
2c0dX0,1,5,96,0.0520833
2c0dX2,1,6,83,0.0722892
573fX0,1,6,97,0.0618557
5bcbX11,1,5,118,0.0423729
5efaX5,1,5,95,0.0526316
7507X0,1,6,114,0.0526316
e12cXa,1,5,97,0.0515464
15eceX6,1,6,108,0.0555556
2X0,1,50,119,0.420168
2X1,1,43,106,0.40566
2X2,1,41,92,0.445652
2X3,1,27,100,0.27
2X4,1,45,100,0.45
2X5,1,34,91,0.373626
2X6,1,17,78,0.217949
2X7,1,49,106,0.462264
2X8,1,22,80,0.275
2X9,1,34,103,0.330097
2Xa,1,35,94,0.37234
2Xb,1,20,86,0.232558
3X0,1,31,107,0.28972
3X1,1,30,106,0.283019
3X2,1,18,104,0.173077
3X3,1,22,81,0.271605
3X4,1,19,91,0.208791
3X5,1,25,89,0.280899
3X6,1,27,90,0.3
3X7,1,18,86,0.209302
3X8,1,24,85,0.282353
5X0,1,8,90,0.0888889
5X1,1,13,86,0.151163
5X2,1,14,102,0.137255
5X3,1,14,105,0.133333
5X4,1,11,96,0.114583
5X5,1,12,97,0.123711
