mutation_id,clone_id,alt_count,depth,vaf
1X0,0,48,99,0.484848
1X1,0,55,112,0.491071
1X2,0,41,105,0.390476
1X3,0,55,107,0.514019
1X4,0,42,106,0.396226
3X0,1,8,95,0.0842105
3X1,1,8,100,0.08
3X2,1,10,91,0.10989
3X3,1,10,118,0.0847458
3X4,1,11,95,0.115789
3X5,1,9,94,0.0957447
3X6,1,14,106,0.132075
3X7,1,9,98,0.0918367
3X8,1,6,94,0.0638298
3Xa,1,8,98,0.0816327
3Xb,1,5,118,0.0423729
3Xc,1,13,107,0.121495
7X0,1,8,82,0.097561
7X1,1,10,94,0.106383
7X2,1,11,109,0.100917
7X3,1,9,91,0.0989011
7X4,1,8,92,0.0869565
7X5,1,10,92,0.108696
7X6,1,13,115,0.113043
7X7,1,10,102,0.0980392
bX0,1,7,93,0.0752688
bX1,1,10,99,0.10101
bX2,1,5,98,0.0510204
bX3,1,6,103,0.0582524
bX5,1,7,100,0.07
bX6,1,8,114,0.0701754
bX7,1,6,106,0.0566038
bX8,1,6,111,0.0540541
5fX6,1,6,116,0.0517241
a5X4,1,5,115,0.0434783
a5X6,1,5,86,0.0581395
a5X9,1,5,103,0.0485437
267X6,1,5,100,0.05
2dbX5,1,5,98,0.0510204
61b9Xb,1,5,96,0.0520833
60X0,1,8,104,0.0769231
60X1,1,6,111,0.0540541
60X3,1,6,107,0.0560748
60X4,1,5,90,0.0555556
60X6,1,5,104,0.0480769
60X8,1,5,110,0.0454545
60X9,1,6,104,0.0576923
143Xa,1,5,97,0.0515464
50fX9,1,5,114,0.0438596
12e77X1,1,5,103,0.0485437
144X2,1,6,104,0.0576923
144X7,1,7,97,0.0721649
144X8,1,6,98,0.0612245
144X9,1,5,109,0.0458716
19dX0,1,5,110,0.0454545
26aX0,1,5,102,0.0490196
26aX5,1,5,93,0.0537634
26bX9,1,6,96,0.0625
26bXa,1,6,88,0.0681818
36bX0,1,6,105,0.0571429
36bX1,1,5,94,0.0531915
36bX2,1,5,113,0.0442478
36bX5,1,6,104,0.0576923
36bX6,1,5,101,0.049505
36bX7,1,7,106,0.0660377
36bXb,1,5,110,0.0454545
36bXc,1,6,124,0.0483871
945X1,1,5,107,0.046729
945X3,1,5,95,0.0526316
f2eX1,1,8,114,0.0701754
f2eX3,1,7,106,0.0660377
f2eXb,1,8,97,0.0824742
f2eXd,1,5,95,0.0526316
145dX3,1,7,89,0.0786517
145dX7,1,5,114,0.0438596
145dX9,1,7,100,0.07
19c9X8,1,7,101,0.0693069
19c9Xa,1,5,92,0.0543478
1e7fX0,1,7,114,0.0614035
1e7fX4,1,6,103,0.0582524
290cX1,1,6,110,0.0545455
290cX7,1,6,111,0.0540541
33dcX4,1,5,99,0.0505051
33dcXa,1,5,91,0.0549451
3bfbX5,1,8,111,0.0720721
3bfbX7,1,7,92,0.076087
44c8X0,1,5,102,0.0490196
44c8X2,1,6,103,0.0582524
4744X6,1,5,103,0.0485437
4dadX0,1,8,90,0.0888889
4dadX2,1,9,97,0.0927835
4dadXb,1,6,92,0.0652174
50fbX4,1,7,115,0.0608696
50fbXc,1,5,104,0.0480769
50fbX10,1,5,122,0.0409836
59e5X2,1,5,119,0.0420168
7045X8,1,5,109,0.0458716
84a0X2,1,5,106,0.0471698
12ff9X0,1,5,86,0.0581395
2df03X9,1,5,100,0.05
396ebX5,1,5,114,0.0438596
c9X3,1,6,109,0.0550459
c9X5,1,6,105,0.0571429
1a0X0,1,5,110,0.0454545
1a0X2,1,6,94,0.0638298
1a0X7,1,5,108,0.0462963
216X1,1,8,104,0.0769231
216X2,1,6,102,0.0588235
216X7,1,5,113,0.0442478
216X8,1,7,86,0.0813953
416X0,1,10,118,0.0847458
416X2,1,5,95,0.0526316
416X8,1,7,92,0.076087
b5bX4,1,7,107,0.0654206
f1fX3,1,6,108,0.0555556
1017X1,1,6,89,0.0674157
1017X6,1,6,101,0.0594059
1706X0,1,5,101,0.049505
1706X9,1,5,87,0.0574713
1ea6X0,1,5,90,0.0555556
1ea6X4,1,6,108,0.0555556
20d6X4,1,5,108,0.0462963
20d6X7,1,6,102,0.0588235
24e5X0,1,8,108,0.0740741
24e5X6,1,6,98,0.0612245
24e5X7,1,6,110,0.0545455
24e5X9,1,5,96,0.0520833
2944Xe,1,5,106,0.0471698
2944X11,1,6,96,0.0625
29fbX2,1,5,104,0.0480769
29fbX4,1,5,109,0.0458716
29fbX6,1,5,99,0.0505051
4e75X1,1,7,91,0.0769231
4e75X8,1,7,87,0.0804598
4e75Xb,1,6,90,0.0666667
4e75Xc,1,5,101,0.049505
53a5X4,1,5,86,0.0581395
5754X4,1,5,111,0.045045
6fbdX4,1,5,96,0.0520833
b10cX7,1,5,107,0.046729
11222X7,1,5,116,0.0431034
150c5X2,1,5,104,0.0480769
18402X0,1,5,95,0.0526316
2a0cbX2,1,5,94,0.0531915
4X0,0,40,105,0.380952
4X1,0,43,106,0.40566
4X2,0,42,112,0.375
4X3,0,42,96,0.4375
4X4,0,46,124,0.370968
4X5,0,41,93,0.44086
4X6,0,44,81,0.54321
4X7,0,36,105,0.342857
4X8,0,49,109,0.449541
5X0,1,6,89,0.0674157
5X1,1,7,84,0.0833333
5X2,1,13,98,0.132653
5X3,1,9,103,0.0873786
5X4,1,11,102,0.107843
27X1,1,6,93,0.0645161
27X3,1,7,99,0.0707071
27X5,1,5,99,0.0505051
27X7,1,12,112,0.107143
27Xb,1,5,101,0.049505
4fX0,1,5,98,0.0510204
4fX5,1,5,113,0.0442478
4fX6,1,7,109,0.0642202
4fX7,1,9,94,0.0957447
62X0,1,7,106,0.0660377
62X2,1,5,108,0.0462963
62X7,1,5,101,0.049505
7fX2,1,5,93,0.0537634
80X6,1,11,139,0.0791367
1dd6X0,1,6,87,0.0689655
5383Xa,1,5,109,0.0458716
6fa0X1,1,5,94,0.0531915
8137X1,1,5,100,0.05
8137X4,1,6,111,0.0540541
baX7,1,5,99,0.0505051
28X0,1,5,90,0.0555556
28X1,1,5,94,0.0531915
28X4,1,7,101,0.0693069
28X6,1,6,103,0.0582524
28X8,1,6,97,0.0618557
28Xa,1,6,103,0.0582524
2eX0,1,10,103,0.0970874
2eX1,1,5,111,0.045045
2eX2,1,10,112,0.0892857
2eX4,1,5,99,0.0505051
2eX5,1,5,93,0.0537634
2eX7,1,8,100,0.08
2eX8,1,5,110,0.0454545
b4X1,1,6,111,0.0540541
b4X3,1,9,111,0.0810811
b4X5,1,9,105,0.0857143
faX4,1,6,85,0.0705882
faX5,1,5,97,0.0515464
faX7,1,11,98,0.112245
faXa,1,5,86,0.0581395
faXb,1,6,104,0.0576923
124X0,1,6,99,0.0606061
124X3,1,5,120,0.0416667
124X6,1,6,108,0.0555556
124X7,1,6,88,0.0681818
124X8,1,9,108,0.0833333
124Xc,1,5,97,0.0515464
124Xd,1,10,87,0.114943
124Xf,1,5,94,0.0531915
124X10,1,6,86,0.0697674
124X11,1,5,91,0.0549451
124X12,1,10,99,0.10101
124X13,1,8,96,0.0833333
130X0,1,7,95,0.0736842
