mutation_id,clone_id,alt_count,depth,vaf
1X0,1,30,115,0.26087
1X1,1,17,93,0.182796
1X2,1,22,105,0.209524
1X3,1,28,112,0.25
1X4,1,29,94,0.308511
1X5,1,26,100,0.26
1X6,1,18,81,0.222222
9X0,1,26,99,0.262626
9X1,1,23,108,0.212963
9X2,1,23,92,0.25
9X3,1,13,97,0.134021
9X4,1,31,96,0.322917
9X5,1,30,95,0.315789
9X6,1,17,79,0.21519
9X7,1,30,92,0.326087
9X8,1,26,101,0.257426
9X9,1,32,102,0.313725
9Xa,1,30,115,0.26087
9Xb,1,18,103,0.174757
9Xc,1,14,87,0.16092
9Xd,1,26,106,0.245283
9Xe,1,17,84,0.202381
9Xf,1,20,108,0.185185
9X10,1,23,103,0.223301
9X11,1,24,107,0.224299
9X12,1,23,107,0.214953
13X8,1,5,98,0.0510204
52X0,1,5,116,0.0431034
14X0,1,24,111,0.216216
14X1,1,34,113,0.300885
14X2,1,23,97,0.237113
14X3,1,21,93,0.225806
14X4,1,23,114,0.201754
14X5,1,22,104,0.211538
14X6,1,22,100,0.22
14X7,1,15,91,0.164835
15X0,1,10,104,0.0961538
15X1,1,13,97,0.134021
15X2,1,9,108,0.0833333
15X3,1,10,107,0.0934579
15X4,1,11,98,0.112245
15X5,1,10,98,0.102041
15X6,1,13,98,0.132653
15X7,1,11,92,0.119565
15X8,1,15,99,0.151515
1bX3,1,6,115,0.0521739
666X6,1,6,103,0.0582524
666Xa,1,6,109,0.0550459
666Xd,1,5,95,0.0526316
8d4X5,1,5,140,0.0357143
a45X2,1,5,95,0.0526316
a45X5,1,6,121,0.0495868
e65X6,1,5,88,0.0568182
ef8X7,1,5,105,0.047619
1880X7,1,5,91,0.0549451
1d05X3,1,5,101,0.049505
3b16X6,1,5,105,0.047619
6482X9,1,5,95,0.0526316
7618X4,1,6,103,0.0582524
95f2X3,1,5,99,0.0505051
1cX0,1,5,93,0.0537634
1cX1,1,9,100,0.09
1cX2,1,12,98,0.122449
1cX3,1,9,94,0.0957447
1cX4,1,10,101,0.0990099
1cX6,1,9,106,0.0849057
1cX7,1,11,115,0.0956522
1cX8,1,10,92,0.108696
1cX9,1,7,113,0.0619469
1cXa,1,7,92,0.076087
2aX0,1,9,91,0.0989011
2aX2,1,8,108,0.0740741
2aX3,1,12,100,0.12
2aX4,1,18,117,0.153846
2aX7,1,15,100,0.15
2aX9,1,9,109,0.0825688
2aXa,1,5,87,0.0574713
2aXb,1,7,92,0.076087
3bX0,1,15,120,0.125
3bX1,1,9,93,0.0967742
3bX2,1,8,85,0.0941176
3bX3,1,9,113,0.079646
3bX4,1,15,124,0.120968
3bX5,1,11,103,0.106796
3bX6,1,7,95,0.0736842
3bX7,1,13,125,0.104
6bX0,1,7,104,0.0673077
6bX1,1,8,122,0.0655738
6bX2,1,8,117,0.0683761
6bX3,1,10,91,0.10989
6bX4,1,11,94,0.117021
6bX5,1,8,118,0.0677966
6bX6,1,11,101,0.108911
6bX7,1,6,84,0.0714286
6bX8,1,8,118,0.0677966
6bX9,1,12,83,0.144578
6bXa,1,10,94,0.106383
6bXb,1,14,107,0.130841
6bXc,1,9,108,0.0833333
6bXd,1,10,96,0.104167
6bXe,1,11,93,0.11828
6bXf,1,10,115,0.0869565
6dX0,1,5,96,0.0520833
6dX1,1,8,116,0.0689655
6dX3,1,6,100,0.06
6dX5,1,7,93,0.0752688
6dX9,1,8,87,0.091954
6dXa,1,8,127,0.0629921
6dXd,1,5,91,0.0549451
172X0,1,7,116,0.0603448
172X1,1,6,92,0.0652174
172X2,1,5,100,0.05
172X4,1,6,88,0.0681818
217X0,1,5,112,0.0446429
217X4,1,6,89,0.0674157
217X5,1,7,90,0.0777778
217X9,1,8,100,0.08
224X1,1,5,98,0.0510204
224X2,1,6,101,0.0594059
224X9,1,6,103,0.0582524
262X0,1,6,109,0.0550459
262X1,1,6,104,0.0576923
262X5,1,6,112,0.0535714
262X6,1,6,99,0.0606061
3ddX1,1,5,121,0.0413223
3ddX4,1,7,125,0.056
3ddX5,1,7,94,0.0744681
fd9X1,1,5,105,0.047619
1188X0,1,6,125,0.048
157bX0,1,7,100,0.07
157bX4,1,5,89,0.0561798
1641X9,1,6,103,0.0582524
1641Xc,1,5,110,0.0454545
1f58X8,1,6,103,0.0582524
2605X2,1,6,92,0.0652174
2ccbX0,1,5,118,0.0423729
6d00X4,1,5,116,0.0431034
7e94X8,1,5,115,0.0434783
817eXb,1,6,89,0.0674157
987cX8,1,5,106,0.0471698
18d86X1,1,5,103,0.0485437
225X1,1,5,111,0.045045
6eX1,1,7,99,0.0707071
6eX2,1,7,103,0.0679612
6eX5,1,5,96,0.0520833
2fdX4,1,5,93,0.0537634
cc6bXc,1,5,99,0.0505051
b5X1,1,5,107,0.046729
b6X0,1,6,99,0.0606061
148X3,1,5,91,0.0549451
148X4,1,5,90,0.0555556
26bX0,1,6,97,0.0618557
26bX9,1,9,102,0.0882353
145cX9,1,5,114,0.0438596
1aa2X5,1,5,95,0.0526316
1aa2Xc,1,8,92,0.0869565
1ae1X5,1,5,107,0.046729
1ae1X6,1,5,101,0.049505
8da8X5,1,5,102,0.0490196
16X0,1,14,102,0.137255
16X1,1,12,91,0.131868
16X2,1,14,113,0.123894
16X3,1,9,97,0.0927835
16X4,1,11,116,0.0948276
16X5,1,10,90,0.111111
16X6,1,10,119,0.0840336
16X7,1,5,98,0.0510204
16X8,1,11,111,0.0990991
16X9,1,8,104,0.0769231
16Xa,1,9,103,0.0873786
18X0,1,10,98,0.102041
18X1,1,5,98,0.0510204
18X2,1,10,90,0.111111
18X3,1,11,103,0.106796
18X4,1,12,107,0.11215
18X5,1,9,101,0.0891089
18X6,1,15,92,0.163043
35X0,1,12,103,0.116505
35X1,1,14,105,0.133333
35X2,1,11,111,0.0990991
35X3,1,12,96,0.125
35X4,1,10,105,0.0952381
35X5,1,9,100,0.09
35X6,1,8,90,0.0888889
35X7,1,17,111,0.153153
35X8,1,5,110,0.0454545
41X0,1,8,98,0.0816327
41X1,1,8,117,0.0683761
41X2,1,5,111,0.045045
41X3,1,7,127,0.0551181
41X4,1,7,108,0.0648148
41X5,1,6,101,0.0594059
41X6,1,7,119,0.0588235
41X7,1,7,104,0.0673077
41X8,1,7,100,0.07
41X9,1,5,95,0.0526316
41Xa,1,6,101,0.0594059
67X8,1,5,91,0.0549451
8fX6,1,7,85,0.0823529
7ef5Xa,1,5,122,0.0409836
60X0,1,5,91,0.0549451
60X1,1,5,107,0.046729
60X2,1,7,98,0.0714286
60X3,1,6,106,0.0566038
a8X1,1,5,109,0.0458716
a8X2,1,6,118,0.0508475
a9X0,1,7,111,0.0630631
a9X2,1,5,98,0.0510204
a9X5,1,5,85,0.0588235
a9X9,1,8,114,0.0701754
a9Xb,1,7,102,0.0686275
17aX0,1,5,106,0.0471698
17aX3,1,7,105,0.0666667
17aXd,1,5,91,0.0549451
18dX1,1,6,87,0.0689655
18dX4,1,7,104,0.0673077
18dX7,1,8,88,0.0909091
309X0,1,8,121,0.0661157
309X9,1,6,102,0.0588235
34dX4,1,5,113,0.0442478
34dX5,1,12,113,0.106195
80fX4,1,6,113,0.0530973
80fX7,1,10,111,0.0900901
b09X2,1,6,91,0.0659341
b09X8,1,5,87,0.0574713
bc5X1,1,6,99,0.0606061
f40X5,1,5,115,0.0434783
14daX2,1,5,93,0.0537634
32f3X1,1,7,123,0.0569106
32f3X9,1,5,114,0.0438596
8af1X2,1,5,100,0.05
9054X3,1,5,112,0.0446429
42X0,1,8,98,0.0816327
42X1,1,5,102,0.0490196
42X2,1,5,104,0.0480769
42X3,1,6,108,0.0555556
42X4,1,6,87,0.0689655
42X5,1,5,96,0.0520833
42X6,1,6,93,0.0645161
42X7,1,7,111,0.0630631
42X8,1,10,93,0.107527
42Xa,1,5,106,0.0471698
42Xb,1,5,109,0.0458716
42Xd,1,6,111,0.0540541
42Xf,1,5,95,0.0526316
4aX1,1,8,108,0.0740741
4aX4,1,5,89,0.0561798
4aX6,1,8,113,0.0707965
4aX7,1,8,109,0.0733945
4aX8,1,8,102,0.0784314
c0X0,1,5,82,0.0609756
c0X1,1,8,85,0.0941176
c0X2,1,7,83,0.0843373
c0X4,1,8,100,0.08
c0X5,1,5,96,0.0520833
c0X6,1,6,91,0.0659341
c0X7,1,8,98,0.0816327
c0X8,1,5,92,0.0543478
c0X9,1,8,102,0.0784314
cfX0,1,6,101,0.0594059
cfX3,1,7,104,0.0673077
cfX6,1,6,103,0.0582524
cfX7,1,7,108,0.0648148
cfX8,1,8,104,0.0769231
146X0,1,6,111,0.0540541
146X1,1,6,115,0.0521739
146X2,1,6,105,0.0571429
146X5,1,8,103,0.0776699
146X6,1,10,121,0.0826446
146X7,1,5,114,0.0438596
1e4X0,1,8,106,0.0754717
1e4X1,1,6,104,0.0576923
1e4X2,1,5,98,0.0510204
1e4X3,1,6,95,0.0631579
1e4X5,1,6,109,0.0550459
1e4X6,1,11,110,0.1
1e4X7,1,6,99,0.0606061
27aX0,1,6,110,0.0545455
27aX1,1,7,101,0.0693069
27aX2,1,5,112,0.0446429
27aX4,1,5,84,0.0595238
27aX5,1,10,106,0.0943396
27aX6,1,6,109,0.0550459
27aX7,1,5,124,0.0403226
27aX8,1,5,107,0.046729
27aXc,1,6,93,0.0645161
318X0,1,5,101,0.049505
318X1,1,5,104,0.0480769
3d3X6,1,6,95,0.0631579
3d3X8,1,9,136,0.0661765
3d3Xa,1,5,98,0.0510204
3d3Xb,1,5,100,0.05
407X0,1,5,126,0.0396825
407X2,1,6,95,0.0631579
407X6,1,5,111,0.045045
407X8,1,5,114,0.0438596
503X3,1,9,93,0.0967742
503X5,1,6,102,0.0588235
503X6,1,5,96,0.0520833
503X7,1,5,104,0.0480769
5e4X6,1,5,104,0.0480769
6deX6,1,7,92,0.076087
71cX0,1,6,112,0.0535714
71cX1,1,5,113,0.0442478
71cX2,1,5,99,0.0505051
71cXa,1,6,115,0.0521739
86aX0,1,5,94,0.0531915
86aX4,1,6,103,0.0582524
86aX6,1,7,107,0.0654206
86aX7,1,5,97,0.0515464
b6dX5,1,6,97,0.0618557
bb0X3,1,5,116,0.0431034
e9fX5,1,5,103,0.0485437
18c3X3,1,8,101,0.0792079
18c3X8,1,5,112,0.0446429
19b0X2,1,6,110,0.0545455
1b22X8,1,8,94,0.0851064
1b22Xa,1,6,99,0.0606061
1c46X7,1,5,107,0.046729
1c46X9,1,5,87,0.0574713
203eX6,1,5,99,0.0505051
21a2X0,1,6,112,0.0535714
21a2X1,1,6,92,0.0652174
21a2X4,1,5,121,0.0413223
21a2X6,1,7,68,0.102941
2319X0,1,5,101,0.049505
261cX3,1,6,104,0.0576923
261cX9,1,5,106,0.0471698
359dX7,1,5,86,0.0581395
3852X4,1,5,98,0.0510204
3852X7,1,6,103,0.0582524
3a76X4,1,6,100,0.06
3e51X1,1,5,100,0.05
4782X3,1,6,100,0.06
4782X9,1,6,107,0.0560748
4a2eX1,1,5,111,0.045045
4a2eX2,1,7,100,0.07
4a2eX8,1,5,102,0.0490196
4d78X0,1,5,104,0.0480769
4d78X3,1,5,104,0.0480769
4d78X6,1,5,108,0.0462963
4d78X7,1,5,107,0.046729
5406X3,1,6,88,0.0681818
