mutation_id,clone_id,alt_count,depth,vaf
1X0,0,31,116,0.267241
1X1,0,27,112,0.241071
1X2,0,24,111,0.216216
1X3,0,19,100,0.19
1X4,0,17,91,0.186813
1X5,0,15,95,0.157895
1X6,0,28,116,0.241379
1X7,0,26,103,0.252427
1X8,0,20,98,0.204082
1X9,0,25,99,0.252525
3X0,0,16,94,0.170213
3X1,0,13,95,0.136842
3X2,0,15,107,0.140187
3X3,0,13,106,0.122642
3X4,0,9,98,0.0918367
3X5,0,20,97,0.206186
3X6,0,17,104,0.163462
3X7,0,12,96,0.125
3X8,0,9,96,0.09375
3X9,0,15,85,0.176471
5X0,1,5,110,0.0454545
5X2,1,7,94,0.0744681
5X3,1,6,96,0.0625
5X7,1,5,110,0.0454545
9X6,1,5,100,0.05
3eXa,1,5,120,0.0416667
57X2,1,5,112,0.0446429
57X8,1,5,99,0.0505051
57Xc,1,5,94,0.0531915
c4X5,1,5,119,0.0420168
c4X6,1,5,101,0.049505
c4X8,1,5,113,0.0442478
130X3,1,5,97,0.0515464
130X5,1,8,97,0.0824742
24cX7,1,5,121,0.0413223
735X6,1,8,89,0.0898876
876X0,1,5,124,0.0403226
10ecX5,1,6,90,0.0666667
10ecX7,1,5,103,0.0485437
10ecXa,1,5,118,0.0423729
2b7fX6,1,5,99,0.0505051
2b7fXa,1,5,100,0.05
37e9X4,1,6,104,0.0576923
37e9X6,1,5,96,0.0520833
3a70X0,1,5,101,0.049505
425bX3,1,5,120,0.0416667
58f9X2,1,6,102,0.0588235
58f9X5,1,6,105,0.0571429
58f9X7,1,5,102,0.0490196
6X0,0,7,97,0.0721649
6X1,0,12,95,0.126316
6X2,0,5,103,0.0485437
6X3,0,15,96,0.15625
6X4,0,5,86,0.0581395
6X5,0,12,83,0.144578
6X6,0,12,101,0.118812
6X7,0,10,98,0.102041
6X8,0,8,88,0.0909091
6X9,0,5,104,0.0480769
10X0,0,7,95,0.0736842
10X1,0,12,103,0.116505
10X2,0,10,111,0.0900901
10X3,0,9,85,0.105882
10X4,0,14,106,0.132075
10X5,0,9,80,0.1125
10X6,0,8,90,0.0888889
10X7,0,11,107,0.102804
10X8,0,9,82,0.109756
10X9,0,10,118,0.0847458
10Xb,0,11,90,0.122222
10Xc,0,11,111,0.0990991
10Xd,0,12,93,0.129032
10Xe,0,5,110,0.0454545
10Xf,0,5,87,0.0574713
10X10,0,8,106,0.0754717
13X0,1,10,108,0.0925926
13X1,1,7,95,0.0736842
13X2,1,10,95,0.105263
13X4,1,7,102,0.0686275
13X6,1,6,93,0.0645161
13X7,1,11,93,0.11828
13X8,1,8,102,0.0784314
13X9,1,10,112,0.0892857
31X1,1,6,89,0.0674157
31X2,1,7,105,0.0666667
31X5,1,7,85,0.0823529
31X6,1,5,103,0.0485437
31X9,1,7,102,0.0686275
31Xa,1,6,106,0.0566038
54X1,1,5,96,0.0520833
