mutation_id,clone_id,alt_count,depth,vaf
1X2,1,5,113,0.0442478
1X4,1,5,87,0.0574713
1X7,1,8,99,0.0808081
1X9,1,9,91,0.0989011
1Xa,1,6,104,0.0576923
1Xb,1,6,97,0.0618557
1Xc,1,7,100,0.07
1Xe,1,7,108,0.0648148
51X0,1,7,104,0.0673077
51X4,1,7,110,0.0636364
51X5,1,5,95,0.0526316
51X6,1,6,111,0.0540541
51X8,1,5,99,0.0505051
6cX1,1,8,104,0.0769231
6cX3,1,8,111,0.0720721
98X4,1,6,78,0.0769231
1bbX5,1,5,136,0.0367647
1bbX6,1,7,108,0.0648148
1bbX9,1,5,127,0.0393701
2c5X1,1,5,104,0.0480769
2c5X6,1,5,92,0.0543478
2c5X9,1,5,95,0.0526316
89fXe,1,8,111,0.0720721
1561X0,1,6,107,0.0560748
18d3X1,1,5,111,0.045045
18d3Xb,1,5,99,0.0505051
1a5aX6,1,5,105,0.047619
1c18X3,1,7,117,0.0598291
1c18X5,1,6,97,0.0618557
1c18Xa,1,5,106,0.0471698
1c18Xc,1,5,103,0.0485437
d7X7,1,7,110,0.0636364
d7Xb,1,5,101,0.049505
30bX4,1,5,100,0.05
640X0,1,11,113,0.0973451
21eaX1,1,5,95,0.0526316
17f7eX1,1,5,119,0.0420168
2X0,0,41,92,0.445652
2X1,0,49,108,0.453704
2X2,0,44,112,0.392857
2X3,0,43,98,0.438776
2X4,0,45,107,0.420561
2X5,0,44,106,0.415094
2X6,0,46,91,0.505495
2X7,0,45,105,0.428571
3X0,0,23,111,0.207207
3X1,0,14,105,0.133333
3X2,0,18,98,0.183673
3X3,0,21,98,0.214286
3X4,0,16,79,0.202532
3X5,0,22,97,0.226804
3X6,0,20,110,0.181818
3X7,0,27,116,0.232759
3X8,0,18,98,0.183673
3X9,0,23,110,0.209091
3Xa,0,19,96,0.197917
3Xb,0,25,97,0.257732
3Xc,0,19,106,0.179245
8X0,0,13,94,0.138298
8X1,0,20,100,0.2
8X2,0,25,94,0.265957
8X3,0,17,92,0.184783
8X4,0,42,116,0.362069
8X5,0,18,102,0.176471
8X6,0,17,110,0.154545
8X7,0,12,90,0.133333
8X8,0,20,82,0.243902
8X9,0,21,93,0.225806
8Xa,0,18,99,0.181818
8Xb,0,20,93,0.215054
8Xc,0,22,93,0.236559
8Xd,0,29,95,0.305263
8Xe,0,17,95,0.178947
8Xf,0,27,89,0.303371
8X10,0,20,107,0.186916
8X11,0,22,97,0.226804
9X0,0,16,99,0.161616
9X1,0,20,86,0.232558
9X2,0,14,107,0.130841
9X3,0,23,102,0.22549
9X4,0,20,109,0.183486
9X5,0,20,96,0.208333
9X6,0,9,96,0.09375
9X7,0,15,99,0.151515
9X8,0,21,117,0.179487
9X9,0,24,102,0.235294
9Xa,0,23,115,0.2
9Xb,0,12,85,0.141176
dX1,1,8,109,0.0733945
dX2,1,7,105,0.0666667
dX4,1,7,109,0.0642202
dX8,1,7,103,0.0679612
39X0,1,5,103,0.0485437
3aX1,1,5,102,0.0490196
3aX5,1,6,89,0.0674157
3aXa,1,6,95,0.0631579
ceX4,1,6,93,0.0645161
ceX5,1,6,113,0.0530973
ceXa,1,5,102,0.0490196
ceXd,1,6,97,0.0618557
d6X4,1,5,98,0.0510204
22eX1,1,5,100,0.05
4edX5,1,5,113,0.0442478
4edX6,1,5,104,0.0480769
62aX3,1,6,105,0.0571429
637X4,1,5,118,0.0423729
ca7X3,1,5,108,0.0462963
10c0X2,1,6,105,0.0571429
10c0X6,1,5,98,0.0510204
177eX9,1,5,109,0.0458716
2fd6X3,1,5,115,0.0434783
b023X8,1,5,108,0.0462963
13477X4,1,5,91,0.0549451
1ca01X7,1,5,104,0.0480769
31099X5,1,5,105,0.047619
eX0,0,13,116,0.112069
eX1,0,6,97,0.0618557
eX2,0,13,112,0.116071
eX3,0,14,95,0.147368
eX4,0,5,90,0.0555556
eX5,0,11,92,0.119565
eX6,0,12,94,0.12766
eX7,0,8,95,0.0842105
eX8,0,9,93,0.0967742
eX9,0,6,91,0.0659341
eXb,0,7,90,0.0777778
eXc,0,8,82,0.097561
eXd,0,10,90,0.111111
eXe,0,14,110,0.127273
eXf,0,5,100,0.05
fX0,0,5,99,0.0505051
fX1,0,6,100,0.06
fX2,0,8,104,0.0769231
fX4,0,6,108,0.0555556
fX6,0,8,100,0.08
15X0,0,6,103,0.0582524
15X1,0,12,117,0.102564
15X2,0,5,94,0.0531915
15X3,0,6,86,0.0697674
15X4,0,7,108,0.0648148
15X6,0,7,104,0.0673077
15X7,0,7,102,0.0686275
15X8,0,5,96,0.0520833
15X9,0,6,104,0.0576923
1dX1,0,9,102,0.0882353
1dX4,0,8,106,0.0754717
1dX6,0,7,105,0.0666667
66X0,1,5,103,0.0485437
66X2,1,6,104,0.0576923
66X3,1,9,96,0.09375
66X4,1,8,97,0.0824742
66X5,1,7,95,0.0736842
fbX2,1,8,75,0.106667
fbX4,1,7,91,0.0769231
fbX5,1,7,90,0.0777778
137X1,1,5,98,0.0510204
137X5,1,7,82,0.0853659
137X6,1,12,112,0.107143
137X9,1,5,113,0.0442478
137Xb,1,6,104,0.0576923
2cdX1,1,5,109,0.0458716
2cdX2,1,5,99,0.0505051
2cdX3,1,7,111,0.0630631
2cdX4,1,6,104,0.0576923
2cdX6,1,7,107,0.0654206
2cdX8,1,5,96,0.0520833
2cdX9,1,5,114,0.0438596
7aaX4,1,5,93,0.0537634
7aaX5,1,6,90,0.0666667
9faX1,1,5,79,0.0632911
9faX2,1,6,125,0.048
9faX4,1,7,112,0.0625
9faXb,1,7,91,0.0769231
9faXd,1,5,82,0.0609756
cb4X0,1,7,103,0.0679612
cb4X3,1,8,118,0.0677966
cb4X7,1,7,109,0.0642202
e39X1,1,7,114,0.0614035
e39X4,1,8,96,0.0833333
e39X8,1,6,96,0.0625
e39X9,1,7,101,0.0693069
ed6X1,1,6,95,0.0631579
ed6X4,1,5,97,0.0515464
ed6X5,1,6,109,0.0550459
ed6X8,1,5,106,0.0471698
1b95X2,1,5,108,0.0462963
1b95X9,1,5,114,0.0438596
1d09X4,1,7,115,0.0608696
1d09X8,1,6,109,0.0550459
1d09X9,1,6,105,0.0571429
2285X3,1,5,112,0.0446429
2285X5,1,5,95,0.0526316
24faX5,1,5,91,0.0549451
2805X1,1,5,82,0.0609756
2e30X3,1,6,92,0.0652174
37b4X2,1,5,105,0.047619
3961X0,1,5,101,0.049505
3961X2,1,5,104,0.0480769
6d1cX0,1,6,99,0.0606061
6d1cX7,1,6,111,0.0540541
9e21X8,1,5,95,0.0526316
1b24Xb,1,5,116,0.0431034
be3fXf,1,5,100,0.05
10X2,1,5,96,0.0520833
10X3,1,6,92,0.0652174
10X4,1,6,96,0.0625
10X7,1,8,88,0.0909091
2dX5,1,7,86,0.0813953
4fX5,1,5,121,0.0413223
50X6,1,5,99,0.0505051
