clone,alt,depth,id
0,58,100,1X0
0,48,100,1X1
0,46,100,1X2
0,45,100,1X3
0,47,100,3X0
0,49,100,3X1
0,48,100,3X2
0,49,100,3X3
0,43,100,3X4
0,43,100,3X5
0,53,100,3X6
0,51,100,3X7
0,51,100,3X8
0,45,100,3X9
0,44,100,3Xa
0,50,100,3Xb
1,5,100,5X0
1,6,100,5X1
1,12,100,5X2
1,9,100,5X3
1,6,100,5X4
1,8,100,aX0
1,7,100,aX1
1,8,100,aX2
1,9,100,aX3
1,9,100,aX4
1,7,100,aX5
1,8,100,aX6
1,8,100,bX2
1,5,100,bX3
1,5,100,bX4
1,9,100,bX5
1,6,100,15X1
1,7,100,15X4
1,7,100,15X6
1,5,100,15X7
1,8,100,23X0
1,5,100,23X6
1,5,100,2dX0
1,8,100,2dX4
1,6,100,24X0
1,5,100,24X9
0,49,100,6X0
0,32,100,6X1
0,36,100,6X2
0,36,100,6X3
0,37,100,6X4
0,39,100,6X5
0,43,100,6X6
0,33,100,8X0
0,29,100,8X1
0,37,100,8X2
0,42,100,8X3
0,36,100,8X4
0,40,100,8X5
0,39,100,8X6
0,33,100,8X7
0,33,100,8X8
0,36,100,8X9
0,37,100,dX0
0,31,100,dX1
0,26,100,dX2
0,33,100,dX3
0,33,100,dX4
0,35,100,dX5
0,30,100,dX6
0,28,100,dX7
0,34,100,dX8
0,31,100,dX9
0,47,100,dXa
0,31,100,fX0
0,28,100,fX1
0,35,100,fX2
0,36,100,fX3
0,35,100,fX4
0,41,100,fX5
0,42,100,11X0
0,38,100,11X1
0,26,100,11X2
0,23,100,11X3
0,32,100,11X4
0,38,100,11X5
0,40,100,11X6
0,43,100,11X7
0,38,100,28X0
0,39,100,28X1
0,41,100,28X2
0,35,100,28X3
0,35,100,28X4
0,32,100,28X5
0,29,100,28X6
0,36,100,28X7
0,27,100,28X8
0,30,100,2cX0
0,25,100,2cX1
0,36,100,2cX2
0,33,100,2cX3
0,37,100,2cX4
0,38,100,2cX5
0,29,100,2cX6
0,43,100,2cX7
0,36,100,2cX8
0,36,100,2cX9
0,33,100,3cX0
0,39,100,3cX1
0,31,100,3cX2
0,28,100,3cX3
0,28,100,3cX4
0,30,100,3cX5
0,37,100,3cX6
0,29,100,3cX7
0,25,100,3cX8
0,33,100,3cX9
0,28,100,58X0
0,30,100,58X1
0,35,100,58X2
0,34,100,58X3
0,31,100,58X4
0,26,100,58X5
0,30,100,58X6
0,34,100,58X7
0,33,100,73X0
0,42,100,73X1
0,30,100,73X2
0,36,100,73X3
0,26,100,73X4
0,33,100,73X5
0,29,100,73X6
0,33,100,73X7
0,25,100,73X8
0,20,100,9bX0
0,30,100,9bX1
0,28,100,9bX2
0,33,100,9bX3
0,34,100,9bX4
0,27,100,9bX5
0,34,100,9bX6
0,35,100,9bX7
0,27,100,9bX8
0,26,100,9bX9
0,36,100,bdX0
0,28,100,bdX1
0,33,100,bdX2
0,34,100,bdX3
0,34,100,bdX4
0,36,100,bdX5
0,34,100,bdX6
0,35,100,bdX7
0,31,100,bdX8
0,33,100,10bX0
0,36,100,10bX1
0,39,100,10bX2
0,40,100,10bX3
0,30,100,10bX4
0,32,100,10bX5
0,34,100,10bX6
0,37,100,10bX7
0,31,100,10bX8
0,37,100,10bX9
0,35,100,10bXa
0,30,100,110X0
0,33,100,110X1
0,33,100,110X2
0,39,100,110X3
0,24,100,110X4
0,31,100,110X5
0,29,100,110X6
0,33,100,134X0
0,27,100,134X1
0,36,100,134X2
0,36,100,134X3
0,29,100,134X4
0,28,100,134X5
0,35,100,134X6
0,32,100,134X7
0,36,100,134X8
0,29,100,134X9
0,28,100,134Xa
0,30,100,143X0
0,33,100,143X1
0,23,100,143X2
0,26,100,143X3
0,30,100,143X4
0,36,100,143X5
0,30,100,143X6
0,25,100,143X7
0,36,100,143X8
0,20,100,143X9
0,21,100,143Xa
0,34,100,155X0
0,39,100,155X1
0,29,100,155X2
0,29,100,155X3
0,30,100,155X4
0,34,100,155X5
2,30,100,4adX0
2,32,100,4adX1
2,23,100,4adX2
2,28,100,4adX3
2,24,100,4adX4
2,28,100,4adX5
2,36,100,4adX6
2,31,100,4adX7
2,33,100,85bX0
2,32,100,85bX1
2,28,100,85bX2
2,31,100,85bX3
2,32,100,85bX4
2,27,100,85bX5
2,26,100,85bX6
2,25,100,85bX7
2,27,100,85bX8
2,12,100,9b5X0
2,13,100,9b5X1
2,14,100,9b5X2
2,7,100,9b5X3
2,14,100,9b5X4
2,13,100,9b5X5
2,16,100,9b5X6
2,11,100,9b5X7
2,5,100,9bfXa
2,12,100,9c0X0
2,10,100,9c0X1
2,8,100,9c0X2
2,9,100,9c0X3
2,7,100,9c0X4
2,12,100,9c0X5
2,8,100,9c0X6
2,13,100,9c0X7
2,12,100,9c0X8
2,9,100,9c0X9
2,12,100,9c0Xa
2,9,100,9c0Xb
2,5,100,fe4X3
2,7,100,fe4X5
2,5,100,aa6X0
2,8,100,aa6X1
2,7,100,aa6X2
2,8,100,aa6X4
2,6,100,b10X0
2,5,100,b10X3
2,7,100,b10X5
2,7,100,b10X6
2,5,100,b10X8
2,6,100,b37X1
2,6,100,b37X2
2,5,100,b37X3
2,6,100,b37X4
2,5,100,1095X5
2,5,100,1095X6
2,6,100,128bX3
2,5,100,12b6X2
2,5,100,12b6X4
2,5,100,131bX2
2,5,100,1638X9
2,5,100,128cX3
2,5,100,128cX5
2,16,100,9b6X0
2,16,100,9b6X1
2,16,100,9b6X2
2,14,100,9b6X3
2,12,100,9b6X4
2,12,100,9b6X5
2,13,100,9b6X6
2,18,100,9b6X7
2,19,100,9b6X8
2,19,100,9b6X9
2,18,100,9b6Xa
2,6,100,a25X1
2,9,100,a25X2
2,8,100,a25X6
2,8,100,a25X7
2,6,100,a25X8
2,6,100,a25X9
2,5,100,a25Xb
2,6,100,a25Xe
2,6,100,a25Xf
2,8,100,df6X4
2,6,100,df6X8
2,6,100,e40X1
2,5,100,e40X5
2,6,100,e40X6
2,5,100,f19Xb
2,5,100,f1aX0
2,5,100,11a7X6
2,5,100,11a4X5
2,13,100,a26X0
2,14,100,a26X1
2,10,100,a26X2
2,10,100,a26X3
2,16,100,a26X4
2,14,100,a26X6
2,13,100,a26X7
2,9,100,a26X8
2,9,100,a26X9
2,16,100,a26Xa
2,12,100,a26Xb
2,7,100,b9dX1
2,5,100,b9dX3
2,6,100,b9dX5
2,8,100,b9eX0
2,12,100,b9eX1
2,5,100,b9eX2
2,14,100,b9eX3
2,11,100,b9eX4
2,11,100,b9eX6
2,5,100,c05X0
2,7,100,c05X5
2,5,100,c05X6
2,5,100,c05X8
2,6,100,c05Xb
2,6,100,ea2X5
2,6,100,ea2X7
2,5,100,112eX1
2,5,100,112eX2
2,6,100,112eXf
2,6,100,11ccX3
2,9,100,c06X1
2,5,100,e2dX0
2,7,100,e2dX4
2,7,100,e2dX9
2,5,100,e2dXb
2,5,100,12e4X0
2,6,100,12e4X7
2,7,100,12e4X8
